"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",522.029266231584,0.522029266231584,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",574.751637515874,0.574751637515874,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",616.795574937896,0.616795574937896,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",551.479551913872,0.551479551913872,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",606.055564330745,0.606055564330745,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",514.900550610946,0.514900550610946,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",568.703533400367,0.568703533400367,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",546.091284880276,0.546091284880276,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",582.848375788672,0.582848375788672,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",566.78771182942,0.56678771182942,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",554.861141494257,0.554861141494257,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",484.870417245475,0.484870417245475,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",640.733232709863,0.640733232709863,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",577.428414842871,0.577428414842871,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",581.345480625714,0.581345480625714,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",546.055365111897,0.546055365111897,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",648.701384251581,0.648701384251581,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",522.819802972663,0.522819802972663,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",542.712411921457,0.542712411921457,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",556.771831669721,0.556771831669721,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",679.745722827647,0.679745722827647,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",717.412579960182,0.717412579960182,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",593.460101510573,0.593460101510573,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",487.447283285292,0.487447283285292,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",580.700434037681,0.580700434037681,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",520.133668395829,0.520133668395829,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",602.73072194741,0.60273072194741,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",564.81785968208,0.56481785968208,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",558.726893323183,0.558726893323183,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",692.072843851747,0.692072843851747,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",738.12108077982,0.73812108077982,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",718.80892320678,0.71880892320678,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",825.428151631968,0.825428151631968,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",673.318499145353,0.673318499145353,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",626.305559878347,0.626305559878347,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",555.553578028594,0.555553578028594,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",568.745490103538,0.568745490103538,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",606.773054149016,0.606773054149016,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",690.099671391181,0.690099671391181,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",549.542601068424,0.549542601068424,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",562.73330575641,0.56273330575641,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",647.370239910742,0.647370239910742,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",695.668442805072,0.695668442805072,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",792.081929440428,0.792081929440428,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",644.963011766777,0.644963011766777,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",702.089025859095,0.702089025859095,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",540.317257648894,0.540317257648894,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",505.567447888097,0.505567447888097,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",587.451841171969,0.587451841171969,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",690.134987466081,0.690134987466081,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",678.785548191627,0.678785548191627,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",725.509620080629,0.725509620080629,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",580.740881507154,0.580740881507154,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",607.59528480321,0.60759528480321,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",693.326715415424,0.693326715415424,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",578.074668817862,0.578074668817862,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",902.767939656769,0.902767939656769,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",527.378293183574,0.527378293183574,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",546.101849517981,0.546101849517981,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",498.696509425827,0.498696509425827,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",553.434009873854,0.553434009873854,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",756.087001675041,0.756087001675041,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",580.08194996637,0.58008194996637,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",534.86409355537,0.53486409355537,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",853.460361099678,0.853460361099678,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",502.775666935122,0.502775666935122,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",693.021850157493,0.693021850157493,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",609.468545976597,0.609468545976597,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",802.075472937759,0.802075472937759,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",739.468223000586,0.739468223000586,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",721.686428648354,0.721686428648354,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",538.16478819499,0.53816478819499,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",491.064615207506,0.491064615207506,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",574.177826769301,0.574177826769301,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",644.969350549218,0.644969350549218,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",556.829786253729,0.556829786253729,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",608.081258134007,0.608081258134007,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",792.101247635401,0.792101247635401,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",764.11220225873,0.76411220225873,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",526.74833893434,0.52674833893434,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",560.78397919191,0.56078397919191,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",648.80159738459,0.64880159738459,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",526.759809111354,0.526759809111354,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",674.254827885306,0.674254827885306,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",587.582238985306,0.587582238985306,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",695.395271462075,0.695395271462075,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",546.107584606943,0.546107584606943,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",511.504472385241,0.511504472385241,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",652.800463649328,0.652800463649328,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",586.81856660769,0.58681856660769,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",588.822225594413,0.588822225594413,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",603.5055626553,0.6035055626553,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",876.049669263011,0.876049669263011,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",659.573000059027,0.659573000059027,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",773.442890206752,0.773442890206752,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",778.749356761182,0.778749356761182,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",848.75034380093,0.84875034380093,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",393.677974523598,0.393677974523598,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",582.788911972784,0.582788911972784,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",629.465593915484,0.629465593915484,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",543.384021028032,0.543384021028032,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",450.328278076086,0.450328278076086,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",822.765561104461,0.822765561104461,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",557.764002065596,0.557764002065596,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",690.046244509176,0.690046244509176,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",640.793300221048,0.640793300221048,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",567.099519562362,0.567099519562362,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",680.17766558296,0.68017766558296,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",567.481657598364,0.567481657598364,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",640.772774639117,0.640772774639117,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",952.062538803148,0.952062538803148,0
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",661.217763213244,0.661217763213244,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",537.55324660051,0.53755324660051,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",584.411338464633,0.584411338464633,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",522.157852963574,0.522157852963574,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",618.751240285746,0.618751240285746,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",612.026697514921,0.612026697514921,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",457.490800537016,0.457490800537016,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",629.392848839416,0.629392848839416,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",482.742397382026,0.482742397382026,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",852.113218879822,0.852113218879822,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",455.411981699399,0.455411981699399,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",516.698953780178,0.516698953780178,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",503.570429531464,0.503570429531464,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",538.138527525007,0.538138527525007,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",557.385184345549,0.557385184345549,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",600.115823212946,0.600115823212946,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",531.402514576257,0.531402514576257,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",581.404340749941,0.581404340749941,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",566.808539258091,0.566808539258091,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",688.795995109103,0.688795995109103,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",758.809056019345,0.758809056019345,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",534.840247659304,0.534840247659304,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",784.765766963574,0.784765766963574,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",533.335843261739,0.533335843261739,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",457.462426938946,0.457462426938946,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",592.77853146159,0.59277853146159,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",810.134480363558,0.810134480363558,1
1,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",792.79217493513,0.79279217493513,1
1,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",671.365248572329,0.671365248572329,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",658.137114882265,0.658137114882265,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",578.932215546047,0.578932215546047,1
1,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",706.084873653708,0.706084873653708,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",556.842463817702,0.556842463817702,1
1,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",496.029693043056,0.496029693043056,1
1,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",588.405375178809,0.588405375178809,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",622.742560378356,0.622742560378356,1
1,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",535.457826189486,0.535457826189486,1
1,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",636.715048251062,0.636715048251062,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",693.438700573097,0.693438700573097,1
1,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",414.035729374518,0.414035729374518,1
1,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",610.108461170057,0.610108461170057,1
