"Subject","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",988,0.988,1
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",631,0.631,0
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",968,0.968,1
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",658,0.658,1
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",726,0.726,1
44,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",635,0.635,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",695,0.695,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",711,0.711,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",746,0.746,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1280,1.28,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",666,0.666,1
44,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",683,0.683,1
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",990,0.99,0
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",865,0.865,1
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",992,0.992,1
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",621,0.621,1
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",835,0.835,1
44,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",749,0.749,1
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1172,1.172,1
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1471,1.471,1
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",879,0.879,0
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",884,0.884,1
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1133,1.133,1
44,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",621,0.621,0
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1522,1.522,1
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",650,0.65,1
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1172,1.172,1
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",692,0.692,1
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",818,0.818,0
44,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",815,0.815,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",712,0.712,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",628,0.628,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",795,0.795,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",861,0.861,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",855,0.855,1
44,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",754,0.754,1
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",710,0.71,0
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",605,0.605,0
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",760,0.76,1
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1045,1.045,1
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",500,0.5,1
44,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",530,0.53,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1433,1.433,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1175,1.175,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1064,1.064,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",744,0.744,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1056,1.056,1
44,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",539,0.539,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",682,0.682,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1442,1.442,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1112,1.112,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1264,1.264,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1205,1.205,1
44,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1651,1.651,0
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",835,0.835,1
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1581,1.581,0
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1002,1.002,1
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1295,1.295,1
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",622,0.622,1
44,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",748,0.748,1
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",693,0.693,1
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",584,0.584,1
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",884,0.884,1
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",901,0.901,1
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",696,0.696,0
44,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",673,0.673,1
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1289,1.289,1
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1128,1.128,0
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1167,1.167,0
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1276,1.276,0
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1314,1.314,1
44,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",783,0.783,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",838,0.838,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1148,1.148,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1281,1.281,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1369,1.369,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1059,1.059,1
44,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1319,1.319,0
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",901,0.901,1
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",973,0.973,1
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",627,0.627,1
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",1000,1,1
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",1249,1.249,0
45,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",856,0.856,1
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1321,1.321,0
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",558,0.558,1
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",900,0.9,0
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",679,0.679,1
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",777,0.777,0
45,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",840,0.84,0
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",1235,1.235,0
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",915,0.915,1
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",725,0.725,1
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",1068,1.068,1
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",1039,1.039,1
45,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",1321,1.321,0
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1320,1.32,0
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",926,0.926,0
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",766,0.766,0
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1089,1.089,1
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",949,0.949,1
45,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1071,1.071,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1266,1.266,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1089,1.089,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",915,0.915,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",891,0.891,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",906,0.906,1
45,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",999,0.999,1
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1103,1.103,0
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1053,1.053,1
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",690,0.69,1
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",569,0.569,0
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",654,0.654,0
45,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",736,0.736,0
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1012,1.012,0
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1321,1.321,0
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",703,0.703,1
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",986,0.986,1
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1240,1.24,0
45,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1182,1.182,0
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1175,1.175,1
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1322,1.322,0
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",679,0.679,1
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",849,0.849,1
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",829,0.829,1
45,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",920,0.92,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",617,0.617,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",783,0.783,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",727,0.727,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",678,0.678,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",641,0.641,1
45,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",691,0.691,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1034,1.034,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1203,1.203,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",883,0.883,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",760,0.76,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",841,0.841,1
45,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1321,1.321,0
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",695,0.695,0
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1175,1.175,1
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1081,1.081,0
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1136,1.136,1
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",847,0.847,0
45,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",731,0.731,1
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",929,0.929,0
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",596,0.596,1
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",899,0.899,0
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",881,0.881,0
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1127,1.127,0
45,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",895,0.895,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",927,0.927,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",955,0.955,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",829,0.829,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",811,0.811,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",899,0.899,1
45,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",846,0.846,1
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",858,0.858,1
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1044,1.044,1
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1138,1.138,0
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",880,0.88,1
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",888,0.888,1
45,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",883,0.883,1
