"Subject","Trial","Task","Block","Shape","ShapeCode","Label","LabelCode","Matching","ACC","RT_ms","Response","CorrectResp"
121,117,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",1,783,"n","n"
121,118,"Valence",2,"Rectangle","Sad","sad","Neutral","Nonmatching",1,928,"m","m"
121,119,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,804,"m","m"
121,120,"Valence",2,"Hexagon","Neutral","neutral","Sad","Nonmatching",1,843,"m","m"
121,121,"Reward",1,"Diamond","HighReward","£9","3","Nonmatching",NA,NA,NA,"m"
121,122,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,672,"n","n"
121,123,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,720,"m","m"
121,124,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,704,"m","m"
121,125,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,702,"n","n"
121,126,"Reward",1,"Pentagon","LowReward","£1","1","Matching",1,695,"n","n"
121,127,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,756,"n","n"
121,128,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,717,"n","n"
121,129,"Reward",1,"Pentagon","LowReward","£1","1","Matching",0,603,"m","n"
121,130,"Reward",1,"Pentagon","LowReward","£1","3","Nonmatching",1,974,"m","m"
121,131,"Reward",1,"Diamond","HighReward","£9","1","Nonmatching",1,940,"m","m"
121,132,"Reward",1,"Pentagon","LowReward","£1","9","Nonmatching",0,689,"n","m"
121,133,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,862,"m","m"
121,134,"Reward",1,"Pentagon","LowReward","£1","1","Matching",NA,NA,NA,"n"
121,135,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",0,646,"n","m"
121,136,"Reward",1,"Pentagon","LowReward","£1","9","Nonmatching",0,610,"n","m"
121,137,"Reward",1,"Oval","MediumReward","£3","3","Matching",0,527,"m","n"
121,138,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,1042,"n","n"
121,139,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,632,"n","n"
121,140,"Reward",1,"Pentagon","LowReward","£1","1","Matching",0,649,"m","n"
121,141,"Reward",1,"Diamond","HighReward","£9","3","Nonmatching",0,628,"n","m"
121,142,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,325,"n","n"
121,143,"Reward",1,"Pentagon","LowReward","£1","3","Nonmatching",1,694,"m","m"
121,144,"Reward",1,"Diamond","HighReward","£9","1","Nonmatching",0,949,"n","m"
121,145,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,596,"n","n"
121,146,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,822,"m","m"
121,147,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,806,"n","n"
121,148,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,864,"n","n"
121,149,"Reward",1,"Pentagon","LowReward","£1","1","Matching",0,973,"m","n"
121,150,"Reward",1,"Diamond","HighReward","£9","3","Nonmatching",1,865,"m","m"
121,151,"Reward",1,"Diamond","HighReward","£9","1","Nonmatching",1,719,"m","m"
121,152,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,559,"n","n"
121,153,"Reward",1,"Pentagon","LowReward","£1","1","Matching",0,819,"m","n"
121,154,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,1038,"m","m"
121,155,"Reward",1,"Pentagon","LowReward","£1","9","Nonmatching",0,604,"n","m"
121,156,"Reward",1,"Pentagon","LowReward","£1","3","Nonmatching",1,894,"m","m"
121,157,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,808,"m","m"
121,158,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,617,"n","n"
121,159,"Reward",1,"Pentagon","LowReward","£1","1","Matching",1,630,"n","n"
121,160,"Reward",1,"Diamond","HighReward","£9","1","Nonmatching",0,752,"n","m"
121,161,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,619,"n","n"
121,162,"Reward",1,"Pentagon","LowReward","£1","1","Matching",1,714,"n","n"
121,163,"Reward",1,"Pentagon","LowReward","£1","9","Nonmatching",1,872,"m","m"
121,164,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,741,"m","m"
121,165,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,927,"n","n"
121,166,"Reward",1,"Pentagon","LowReward","£1","3","Nonmatching",1,833,"m","m"
121,167,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,638,"n","n"
121,168,"Reward",1,"Diamond","HighReward","£9","3","Nonmatching",1,758,"m","m"
121,169,"Reward",1,"Pentagon","LowReward","£1","9","Nonmatching",1,945,"m","m"
121,170,"Reward",1,"Diamond","HighReward","£9","1","Nonmatching",1,851,"m","m"
121,171,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",NA,NA,NA,"m"
121,172,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,606,"n","n"
121,173,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,676,"n","n"
121,174,"Reward",1,"Pentagon","LowReward","£1","1","Matching",1,768,"n","n"
121,175,"Reward",1,"Diamond","HighReward","£9","3","Nonmatching",1,850,"m","m"
121,176,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,645,"m","m"
121,177,"Reward",1,"Oval","MediumReward","£3","3","Matching",0,665,"m","n"
121,178,"Reward",1,"Pentagon","LowReward","£1","1","Matching",1,662,"n","n"
121,179,"Reward",1,"Diamond","HighReward","£9","9","Matching",1,533,"n","n"
121,180,"Reward",1,"Pentagon","LowReward","£1","3","Nonmatching",1,704,"m","m"
121,181,"Reward",2,"Pentagon","LowReward","£1","3","Nonmatching",1,900,"m","m"
121,182,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,781,"n","n"
121,183,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,741,"n","n"
121,184,"Reward",2,"Oval","MediumReward","£3","1","Nonmatching",1,661,"m","m"
121,185,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,655,"m","m"
121,186,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,832,"m","m"
121,187,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,430,"n","n"
121,188,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,583,"n","n"
121,189,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,731,"n","n"
121,190,"Reward",2,"Pentagon","LowReward","£1","9","Nonmatching",1,703,"m","m"
121,191,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,682,"n","n"
121,192,"Reward",2,"Oval","MediumReward","£3","9","Nonmatching",1,814,"m","m"
121,193,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,781,"n","n"
121,194,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,667,"n","n"
121,195,"Reward",2,"Pentagon","LowReward","£1","3","Nonmatching",1,794,"m","m"
121,196,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,613,"n","n"
121,197,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,762,"n","n"
121,198,"Reward",2,"Oval","MediumReward","£3","1","Nonmatching",1,691,"m","m"
121,199,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,583,"n","n"
121,200,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,745,"n","n"
121,201,"Reward",2,"Pentagon","LowReward","£1","9","Nonmatching",1,737,"m","m"
121,202,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,758,"m","m"
121,203,"Reward",2,"Oval","MediumReward","£3","9","Nonmatching",1,748,"m","m"
121,204,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,689,"m","m"
121,205,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,744,"n","n"
121,206,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,606,"n","n"
121,207,"Reward",2,"Oval","MediumReward","£3","9","Nonmatching",1,664,"m","m"
121,208,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,630,"n","n"
121,209,"Reward",2,"Pentagon","LowReward","£1","9","Nonmatching",0,764,"n","m"
121,210,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,704,"n","n"
121,211,"Reward",2,"Oval","MediumReward","£3","1","Nonmatching",1,753,"m","m"
121,212,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,742,"m","m"
121,213,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,809,"n","n"
121,214,"Reward",2,"Pentagon","LowReward","£1","3","Nonmatching",1,800,"m","m"
121,215,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,579,"n","n"
121,216,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,890,"m","m"
121,217,"Reward",2,"Oval","MediumReward","£3","1","Nonmatching",1,744,"m","m"
121,218,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,783,"n","n"
121,219,"Reward",2,"Pentagon","LowReward","£1","3","Nonmatching",0,762,"n","m"
121,220,"Reward",2,"Oval","MediumReward","£3","3","Matching",0,880,"m","n"
121,221,"Reward",2,"Pentagon","LowReward","£1","9","Nonmatching",0,630,"n","m"
121,222,"Reward",2,"Oval","MediumReward","£3","9","Nonmatching",1,702,"m","m"
121,223,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,824,"m","m"
121,224,"Reward",2,"Oval","MediumReward","£3","3","Matching",0,700,"m","n"
121,225,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,706,"n","n"
121,226,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,810,"m","m"
121,227,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,617,"n","n"
121,228,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,627,"n","n"
121,229,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,666,"m","m"
121,230,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,680,"n","n"
121,231,"Reward",2,"Pentagon","LowReward","£1","9","Nonmatching",1,747,"m","m"
121,232,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,828,"m","m"
121,233,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,549,"n","n"
121,234,"Reward",2,"Oval","MediumReward","£3","9","Nonmatching",1,677,"m","m"
121,235,"Reward",2,"Pentagon","LowReward","£1","3","Nonmatching",NA,NA,NA,"m"
121,236,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,625,"n","n"
121,237,"Reward",2,"Pentagon","LowReward","£1","1","Matching",1,720,"n","n"
121,238,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,698,"n","n"
121,239,"Reward",2,"Oval","MediumReward","£3","1","Nonmatching",1,730,"m","m"
121,240,"Reward",2,"Oval","MediumReward","£3","3","Matching",1,831,"n","n"
121,241,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,1062,"m","m"
121,242,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,951,"m","m"
121,243,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,868,"m","m"
121,244,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,791,"m","m"
121,245,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,611,"n","n"
121,246,"Self",1,"Triangle","Self","self",NA,"Matching",1,545,"n","n"
121,247,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,593,"n","n"
121,248,"Self",1,"Circle","Friend","friend",NA,"Matching",1,724,"n","n"
121,249,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",0,665,"n","m"
121,250,"Self",1,"Triangle","Self","self",NA,"Matching",1,621,"n","n"
121,251,"Self",1,"Circle","Friend","friend",NA,"Matching",1,644,"n","n"
121,252,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,797,"m","m"
121,253,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,739,"m","m"
121,254,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",0,607,"n","m"
121,255,"Self",1,"Square","Stranger","stranger",NA,"Matching",0,1013,"m","n"
121,256,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,674,"n","n"
121,257,"Self",1,"Triangle","Self","self",NA,"Matching",1,666,"n","n"
121,258,"Self",1,"Circle","Friend","friend",NA,"Matching",1,652,"n","n"
121,259,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",NA,NA,NA,"m"
121,260,"Self",1,"Circle","Friend","friend",NA,"Matching",0,726,"m","n"
121,261,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,721,"m","m"
121,262,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,727,"m","m"
121,263,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,874,"m","m"
121,264,"Self",1,"Triangle","Self","self",NA,"Matching",1,673,"n","n"
121,265,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,674,"m","m"
121,266,"Self",1,"Triangle","Self","self",NA,"Matching",1,854,"n","n"
121,267,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,813,"m","m"
121,268,"Self",1,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
121,269,"Self",1,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
121,270,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",0,647,"n","m"
121,271,"Self",1,"Triangle","Self","self",NA,"Matching",1,623,"n","n"
121,272,"Self",1,"Circle","Friend","friend",NA,"Matching",0,626,"m","n"
121,273,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,875,"m","m"
121,274,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,833,"m","m"
121,275,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,795,"m","m"
121,276,"Self",1,"Circle","Friend","friend",NA,"Matching",1,654,"n","n"
121,277,"Self",1,"Circle","Friend","friend",NA,"Matching",0,743,"m","n"
121,278,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,754,"m","m"
121,279,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,708,"m","m"
121,280,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,798,"m","m"
121,281,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,906,"n","n"
121,282,"Self",1,"Circle","Friend","friend",NA,"Matching",1,614,"n","n"
121,283,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,739,"m","m"
121,284,"Self",1,"Triangle","Self","self",NA,"Matching",1,627,"n","n"
121,285,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,666,"n","n"
121,286,"Self",1,"Triangle","Self","self",NA,"Matching",0,625,"m","n"
121,287,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,783,"m","m"
121,288,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,730,"m","m"
121,289,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,678,"m","m"
121,290,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,565,"m","m"
121,291,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,636,"m","m"
121,292,"Self",1,"Circle","Friend","friend",NA,"Matching",1,447,"n","n"
121,293,"Self",1,"Triangle","Self","self",NA,"Nonmatching",0,662,"n","m"
121,294,"Self",1,"Triangle","Self","self",NA,"Matching",1,667,"n","n"
121,295,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,693,"n","n"
121,296,"Self",1,"Triangle","Self","self",NA,"Matching",1,617,"n","n"
121,297,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,681,"n","n"
121,298,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,748,"m","m"
121,299,"Self",1,"Circle","Friend","friend",NA,"Matching",0,689,"m","n"
121,300,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,877,"m","m"
121,301,"Self",2,"Triangle","Self","self",NA,"Nonmatching",NA,NA,NA,"m"
121,302,"Self",2,"Circle","Friend","friend",NA,"Matching",1,941,"n","n"
121,303,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,711,"m","m"
121,304,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,723,"m","m"
121,305,"Self",2,"Circle","Friend","friend",NA,"Matching",1,609,"n","n"
121,306,"Self",2,"Triangle","Self","self",NA,"Matching",1,592,"n","n"
121,307,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,596,"m","m"
121,308,"Self",2,"Triangle","Self","self",NA,"Matching",1,610,"n","n"
121,309,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,736,"m","m"
121,310,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,681,"n","n"
121,311,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,884,"n","n"
121,312,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,633,"m","m"
121,313,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",0,531,"n","m"
121,314,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,639,"m","m"
121,315,"Self",2,"Triangle","Self","self",NA,"Matching",1,664,"n","n"
121,316,"Self",2,"Triangle","Self","self",NA,"Matching",1,1045,"n","n"
121,317,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,745,"m","m"
121,318,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,674,"n","n"
121,319,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,783,"n","n"
121,320,"Self",2,"Circle","Friend","friend",NA,"Matching",1,625,"n","n"
121,321,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,886,"m","m"
121,322,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,869,"m","m"
121,323,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,876,"m","m"
121,324,"Self",2,"Circle","Friend","friend",NA,"Matching",1,629,"n","n"
121,325,"Self",2,"Circle","Friend","friend",NA,"Matching",1,858,"n","n"
121,326,"Self",2,"Triangle","Self","self",NA,"Matching",1,745,"n","n"
121,327,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,686,"m","m"
121,328,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,890,"m","m"
121,329,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,829,"m","m"
121,330,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,725,"n","n"
121,331,"Self",2,"Triangle","Self","self",NA,"Matching",1,672,"n","n"
121,332,"Self",2,"Circle","Friend","friend",NA,"Matching",1,976,"n","n"
121,333,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,795,"n","n"
121,334,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,830,"m","m"
121,335,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,787,"m","m"
121,336,"Self",2,"Triangle","Self","self",NA,"Nonmatching",0,648,"n","m"
121,337,"Self",2,"Circle","Friend","friend",NA,"Matching",1,643,"n","n"
121,338,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,917,"m","m"
121,339,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",0,592,"n","m"
121,340,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,917,"m","m"
121,341,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,741,"m","m"
121,342,"Self",2,"Triangle","Self","self",NA,"Nonmatching",NA,NA,NA,"m"
121,343,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,727,"n","n"
121,344,"Self",2,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
121,345,"Self",2,"Triangle","Self","self",NA,"Matching",1,609,"n","n"
121,346,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,625,"m","m"
121,347,"Self",2,"Triangle","Self","self",NA,"Matching",1,691,"n","n"
121,348,"Self",2,"Circle","Friend","friend",NA,"Matching",1,600,"n","n"
121,349,"Self",2,"Triangle","Self","self",NA,"Matching",1,612,"n","n"
121,350,"Self",2,"Triangle","Self","self",NA,"Nonmatching",0,729,"n","m"
121,351,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,707,"m","m"
121,352,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,675,"n","n"
121,353,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,741,"m","m"
121,354,"Self",2,"Triangle","Self","self",NA,"Matching",1,644,"n","n"
121,355,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",0,816,"n","m"
121,356,"Self",2,"Circle","Friend","friend",NA,"Matching",1,861,"n","n"
121,357,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,631,"n","n"
121,358,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,774,"m","m"
121,359,"Self",2,"Circle","Friend","friend",NA,"Matching",1,731,"n","n"
121,360,"Self",2,"Triangle","Self","self",NA,"Nonmatching",0,635,"n","m"
20,1,"Self",1,"Triangle","Stranger","stranger",NA,"Nonmatching",1,711,"m","m"
20,2,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",0,702,"n","m"
20,3,"Self",1,"Triangle","Stranger","stranger",NA,"Matching",1,600,"n","n"
20,4,"Self",1,"Square","Self","self",NA,"Matching",1,492,"n","n"
20,5,"Self",1,"Triangle","Stranger","stranger",NA,"Nonmatching",1,704,"m","m"
20,6,"Self",1,"Square","Self","self",NA,"Matching",1,827,"n","n"
20,7,"Self",1,"Square","Self","self",NA,"Nonmatching",1,715,"m","m"
20,8,"Self",1,"Square","Self","self",NA,"Nonmatching",1,791,"m","m"
20,9,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,664,"m","m"
20,10,"Self",1,"Circle","Friend","friend",NA,"Matching",1,650,"n","n"
20,11,"Self",1,"Circle","Friend","friend",NA,"Matching",1,545,"n","n"
20,12,"Self",1,"Triangle","Stranger","stranger",NA,"Matching",1,758,"n","n"
20,13,"Self",1,"Square","Self","self",NA,"Matching",1,558,"n","n"
20,14,"Self",1,"Square","Self","self",NA,"Matching",1,469,"n","n"
20,15,"Self",1,"Circle","Friend","friend",NA,"Matching",1,538,"n","n"
20,16,"Self",1,"Triangle","Stranger","stranger",NA,"Matching",1,577,"n","n"
20,17,"Self",1,"Triangle","Stranger","stranger",NA,"Nonmatching",1,666,"m","m"
20,18,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,648,"m","m"
20,19,"Self",1,"Square","Self","self",NA,"Nonmatching",1,683,"m","m"
20,20,"Self",1,"Square","Self","self",NA,"Nonmatching",1,797,"m","m"
20,21,"Self",1,"Triangle","Stranger","stranger",NA,"Nonmatching",1,718,"m","m"
