Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,486.036200018134,0.486036200018134,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,611.57920002006,0.61157920002006,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,982.319900009315,0.982319900009315,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,366.397799982224,0.366397799982224,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,544.290300051216,0.544290300051216,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,533.506500010844,0.533506500010844,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,589.360300044063,0.589360300044063,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,721.618300012778,0.721618300012778,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,602.801799948793,0.602801799948793,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,641.491499962285,0.641491499962285,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,551.455400011037,0.551455400011037,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,508.52750003105,0.50852750003105,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,468.835999956354,0.468835999956354,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,805.382299993653,0.805382299993653,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,582.761299971025,0.582761299971025,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,491.342000022996,0.491342000022996,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,406.724000000395,0.406724000000395,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,531.637400039472,0.531637400039472,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,447.532300022431,0.447532300022431,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,442.023100040387,0.442023100040387,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,671.588500030339,0.671588500030339,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,628.501600003801,0.628501600003801,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,439.429999969434,0.439429999969434,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,429.293700028211,0.429293700028211,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,529.07829999458,0.52907829999458,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,558.617099944968,0.558617099944968,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,613.458899955731,0.613458899955731,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,518.693700025324,0.518693700025324,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,615.29960000189,0.61529960000189,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,396.765300014522,0.396765300014522,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,809.291300014593,0.809291300014593,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,635.736200027168,0.635736200027168,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,697.701499972027,0.697701499972027,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,629.610300005879,0.629610300005879,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,1010.93679998303,1.01093679998303,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,527.694799995515,0.527694799995515,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,407.008899957873,0.407008899957873,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,448.24569998309,0.44824569998309,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,665.801199967973,0.665801199967973,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,450.0551999663,0.4500551999663,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,606.979500036687,0.606979500036687,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,437.169100041501,0.437169100041501,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,541.368300036993,0.541368300036993,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,1002.72379996022,1.00272379996022,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,517.375199997332,0.517375199997332,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,820.547199982684,0.820547199982684,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,620.453700015787,0.620453700015787,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,606.740600022022,0.606740600022022,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,555.325000023004,0.555325000023004,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,528.984699980356,0.528984699980356,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,502.166599966586,0.502166599966586,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,549.114099994767,0.549114099994767,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,647.187600028701,0.647187600028701,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,493.273700005375,0.493273700005375,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,501.756499987096,0.501756499987096,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,532.74200001033,0.53274200001033,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,628.781099978369,0.628781099978369,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,577.470399963204,0.577470399963204,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,606.08699999284,0.60608699999284,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,634.50779998675,0.63450779998675,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,693.755600019358,0.693755600019358,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,596.663800009992,0.596663800009992,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,549.279199971352,0.549279199971352,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,611.927599995397,0.611927599995397,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,475.605599989649,0.475605599989649,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,518.335999979172,0.518335999979172,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,622.959500004072,0.622959500004072,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,565.786199993454,0.565786199993454,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,719.349500024691,0.719349500024691,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,529.057999956422,0.529057999956422,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,580.378000042401,0.580378000042401,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,615.087300015148,0.615087300015148,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,563.372499949764,0.563372499949764,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,789.341899973806,0.789341899973806,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,531.271399988327,0.531271399988327,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,339.882500004023,0.339882500004023,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,612.344900029711,0.612344900029711,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,552.081800007727,0.552081800007727,1
20,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,497.266600024886,0.497266600024886,1
20,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,559.935400029644,0.559935400029644,1
20,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,415.575299994089,0.415575299994089,1
21,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,582.6905,0.5826905,0
21,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,397.0354,0.3970354,1
21,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,571.1661,0.5711661,0
21,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,537.6786,0.5376786,1
21,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,766.8836,0.7668836,1
21,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,583.9484,0.5839484,0
21,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,517.3704,0.5173704,1
21,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,564.8591,0.5648591,1
21,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,424.1264,0.4241264,0
21,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,467.5133,0.4675133,1
21,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,408.8272,0.4088272,0
21,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,526.5709,0.5265709,0
