"ExperimentName","Subject","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Session","Group","Label","Phase"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",494,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",562,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",848,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",770,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",576,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",758,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",734,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",572,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",866,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",1016,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",702,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",1070,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",799,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",931,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",879,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",1083,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",634,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,"n",656,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",750,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",746,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"m",698,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",534,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",551,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",598,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",602,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"m",928,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",730,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",608,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",1097,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"m",646,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",596,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",845,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",1040,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"m",551,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"m",888,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",883,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",810,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",688,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",646,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,"n",766,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",678,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",724,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",546,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",724,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",833,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",550,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",606,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",689,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",829,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",568,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",670,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",529,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",537,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",774,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",721,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"m",725,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",621,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",572,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",548,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",969,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",609,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",553,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",583,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"n",855,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",573,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",836,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",745,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",834,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",839,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",515,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",858,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",492,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",510,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",587,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",624,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",503,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",694,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",517,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",582,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",532,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",809,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",530,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",867,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",838,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",868,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",483,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",777,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",1010,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",446,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",863,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",821,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",654,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",489,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",772,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",792,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",573,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",613,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",564,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",593,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",828,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",787,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",887,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",621,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",557,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",796,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",825,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",959,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",587,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",763,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",570,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",726,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",689,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"n",863,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",573,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",963,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",567,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",457,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",1091,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",505,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",663,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",647,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",609,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",533,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",691,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",801,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",529,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",693,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",731,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",736,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",550,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",615,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",659,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",859,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",795,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",579,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",809,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",687,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",871,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",806,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",667,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",626,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",781,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",828,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",722,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",799,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",773,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",573,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",609,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",811,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",575,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",589,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",525,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",797,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",597,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",726,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",659,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",728,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",693,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",597,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",645,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",645,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",661,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",653,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",613,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,"n",746,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",741,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",821,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",621,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",557,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",716,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",732,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",668,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",684,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",600,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",740,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",583,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",490,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",728,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",512,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",582,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",494,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",652,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",696,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",517,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",631,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",532,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",660,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",602,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",961,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",453,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",764,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",1056,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",542,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",647,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",834,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",744,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",580,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",661,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",600,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",734,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",612,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",514,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",582,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",642,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",0,"n",544,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",534,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",684,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",634,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",626,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,"n",706,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",752,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",742,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",573,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",787,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",860,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",719,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",828,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",611,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",608,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",817,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",655,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",907,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",602,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",689,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",693,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",842,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",732,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",550,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",668,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",572,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",628,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",964,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",532,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",817,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",526,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",742,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",622,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",532,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",789,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",698,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",545,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",848,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",550,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",571,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",532,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",716,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",642,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",781,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",522,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",631,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",479,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",807,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",599,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",615,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",677,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",803,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"m",745,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",591,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",853,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",779,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",561,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",727,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",613,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"n",739,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",961,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",503,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",549,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"n",595,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Stranger","S.bmp",1,"m",561,1,2,"Friend","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",0,"n",583,1,2,"Self","Breaking"
"breaking_mn",20,22,"right","female","Self","T.bmp",1,"m",653,1,2,"Stranger","Breaking"
"breaking_mn",20,22,"right","female","Friend","C.bmp",1,"n",579,1,2,"Friend","Breaking"
