"Subject","Task","Phase","Block","Trial","Practice","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","CorrResponse","Response","RT_ms","RT_sec","ACC"
6,"self-matching","Breaking",4,35,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",690,0.69,1
6,"self-matching","Breaking",4,36,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",920,0.92,1
6,"self-matching","Breaking",4,37,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",638,0.638,1
6,"self-matching","Breaking",4,38,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",1076,1.076,1
6,"self-matching","Breaking",4,39,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",842,0.842,1
6,"self-matching","Breaking",4,40,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",768,0.768,1
6,"self-matching","Breaking",4,41,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",710,0.71,1
6,"self-matching","Breaking",4,42,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",748,0.748,1
6,"self-matching","Breaking",4,43,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",547,0.547,1
6,"self-matching","Breaking",4,44,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",713,0.713,1
6,"self-matching","Breaking",4,45,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","n",825,0.825,0
6,"self-matching","Breaking",4,46,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",767,0.767,1
6,"self-matching","Breaking",4,47,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",613,0.613,0
6,"self-matching","Breaking",4,48,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",747,0.747,1
6,"self-matching","Breaking",4,49,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","m",929,0.929,0
6,"self-matching","Breaking",4,50,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",759,0.759,1
6,"self-matching","Breaking",4,51,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","n",909,0.909,0
6,"self-matching","Breaking",4,52,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","m",867,0.867,0
6,"self-matching","Breaking",4,53,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",969,0.969,1
6,"self-matching","Breaking",4,54,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1039,1.039,1
6,"self-matching","Breaking",4,55,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",901,0.901,1
6,"self-matching","Breaking",4,56,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
6,"self-matching","Breaking",4,57,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",721,0.721,1
6,"self-matching","Breaking",4,58,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",839,0.839,1
6,"self-matching","Breaking",4,59,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",1021,1.021,0
6,"self-matching","Breaking",4,60,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","m",899,0.899,0
6,"self-matching","Breaking",4,61,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
6,"self-matching","Breaking",4,62,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",944,0.944,0
6,"self-matching","Breaking",4,63,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",918,0.918,1
6,"self-matching","Breaking",4,64,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",732,0.732,1
6,"self-matching","Breaking",4,65,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1026,1.026,1
6,"self-matching","Breaking",4,66,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",905,0.905,1
6,"self-matching","Breaking",4,67,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",638,0.638,1
6,"self-matching","Breaking",4,68,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",1092,1.092,1
6,"self-matching","Breaking",4,69,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",698,0.698,1
6,"self-matching","Breaking",4,70,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",944,0.944,1
6,"self-matching","Breaking",4,71,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",871,0.871,1
6,"self-matching","Breaking",4,72,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",893,0.893,1
6,"self-matching","Breaking",4,73,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",691,0.691,1
6,"self-matching","Breaking",4,74,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1049,1.049,1
6,"self-matching","Breaking",4,75,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",991,0.991,1
6,"self-matching","Breaking",4,76,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",661,0.661,1
6,"self-matching","Breaking",4,77,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",875,0.875,1
6,"self-matching","Breaking",4,78,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1025,1.025,1
6,"self-matching","Breaking",4,79,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",823,0.823,1
6,"self-matching","Breaking",4,80,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
6,"self-matching","Breaking",4,81,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",836,0.836,1
6,"self-matching","Breaking",5,1,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",848,0.848,1
6,"self-matching","Breaking",5,2,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",692,0.692,1
6,"self-matching","Breaking",5,3,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",794,0.794,1
6,"self-matching","Breaking",5,4,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","n",753,0.753,0
6,"self-matching","Breaking",5,5,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",758,0.758,1
6,"self-matching","Breaking",5,6,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","n",668,0.668,0
6,"self-matching","Breaking",5,7,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",866,0.866,1
6,"self-matching","Breaking",5,8,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",744,0.744,1
6,"self-matching","Breaking",5,9,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","n",862,0.862,0
6,"self-matching","Breaking",5,10,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",740,0.74,1
6,"self-matching","Breaking",5,11,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",634,0.634,1
6,"self-matching","Breaking",5,12,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",784,0.784,1
6,"self-matching","Breaking",5,13,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",839,0.839,1
6,"self-matching","Breaking",5,14,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",973,0.973,1
6,"self-matching","Breaking",5,15,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",1043,1.043,1
6,"self-matching","Breaking",5,16,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",915,0.915,1
6,"self-matching","Breaking",5,17,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","n",825,0.825,0
6,"self-matching","Breaking",5,18,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",815,0.815,1
6,"self-matching","Breaking",5,19,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",805,0.805,1
6,"self-matching","Breaking",5,20,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",651,0.651,1
6,"self-matching","Breaking",5,21,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",1009,1.009,0
6,"self-matching","Breaking",5,22,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",855,0.855,1
6,"self-matching","Breaking",5,23,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",638,0.638,1
6,"self-matching","Breaking",5,24,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n",NA,NA,NA,NA
6,"self-matching","Breaking",5,25,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",794,0.794,1
6,"self-matching","Breaking",5,26,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,27,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",966,0.966,1
6,"self-matching","Breaking",5,28,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",924,0.924,1
6,"self-matching","Breaking",5,29,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",802,0.802,1
6,"self-matching","Breaking",5,30,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",600,0.6,1
6,"self-matching","Breaking",5,31,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",894,0.894,1
6,"self-matching","Breaking",5,32,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",804,0.804,1
6,"self-matching","Breaking",5,33,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",859,0.859,1
6,"self-matching","Breaking",5,34,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,35,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",785,0.785,1
6,"self-matching","Breaking",5,36,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",791,0.791,1
6,"self-matching","Breaking",5,37,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",957,0.957,1
6,"self-matching","Breaking",5,38,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",819,0.819,1
6,"self-matching","Breaking",5,39,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",633,0.633,1
6,"self-matching","Breaking",5,40,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",799,0.799,1
6,"self-matching","Breaking",5,41,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",613,0.613,0
6,"self-matching","Breaking",5,42,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",604,0.604,1
6,"self-matching","Breaking",5,43,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",866,0.866,1
6,"self-matching","Breaking",5,44,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",743,0.743,1
6,"self-matching","Breaking",5,45,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1005,1.005,1
6,"self-matching","Breaking",5,46,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",1027,1.027,1
6,"self-matching","Breaking",5,47,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n",NA,NA,NA,NA
6,"self-matching","Breaking",5,48,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",1055,1.055,1
6,"self-matching","Breaking",5,49,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",709,0.709,1
6,"self-matching","Breaking",5,50,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",795,0.795,0
6,"self-matching","Breaking",5,51,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,52,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,53,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",702,0.702,1
6,"self-matching","Breaking",5,54,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",622,0.622,1
6,"self-matching","Breaking",5,55,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",756,0.756,1
6,"self-matching","Breaking",5,56,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","m",570,0.57,0
6,"self-matching","Breaking",5,57,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",976,0.976,1
6,"self-matching","Breaking",5,58,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",614,0.614,1
6,"self-matching","Breaking",5,59,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",1020,1.02,1
6,"self-matching","Breaking",5,60,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",642,0.642,1
6,"self-matching","Breaking",5,61,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",537,0.537,1
6,"self-matching","Breaking",5,62,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",735,0.735,1
6,"self-matching","Breaking",5,63,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",517,0.517,1
6,"self-matching","Breaking",5,64,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",587,0.587,0
6,"self-matching","Breaking",5,65,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",833,0.833,1
6,"self-matching","Breaking",5,66,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","m",551,0.551,0
6,"self-matching","Breaking",5,67,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",493,0.493,1
6,"self-matching","Breaking",5,68,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","m",563,0.563,0
6,"self-matching","Breaking",5,69,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",953,0.953,1
6,"self-matching","Breaking",5,70,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",975,0.975,1
6,"self-matching","Breaking",5,71,0,"Matching","S.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",806,0.806,1
6,"self-matching","Breaking",5,72,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,73,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",444,0.444,1
6,"self-matching","Breaking",5,74,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",1010,1.01,1
6,"self-matching","Breaking",5,75,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",712,0.712,0
6,"self-matching","Breaking",5,76,0,"Matching","T.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",702,0.702,1
6,"self-matching","Breaking",5,77,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",820,0.82,1
6,"self-matching","Breaking",5,78,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m",NA,NA,NA,NA
6,"self-matching","Breaking",5,79,0,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",592,0.592,1
6,"self-matching","Breaking",5,80,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",407,0.407,0
6,"self-matching","Breaking",5,81,0,"Nonmatching","C.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",797,0.797,1
6,"self-matching","Breaking",6,1,0,"Nonmatching","S.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",694,0.694,0
6,"self-matching","Breaking",6,2,0,"Matching","C.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",828,0.828,1
6,"self-matching","Breaking",6,3,0,"Nonmatching","S.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",739,0.739,1
6,"self-matching","Breaking",6,4,0,"Nonmatching","C.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
