"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
6,"self-matching",1,2,6,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,644.56376819453,0.645,1
6,"self-matching",1,2,7,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,473.893645170392,0.474,1
6,"self-matching",1,2,8,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,399.887833395042,0.4,1
6,"self-matching",1,2,9,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,375.878565462699,0.376,1
6,"self-matching",1,2,10,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,417.408583160068,0.417,1
6,"self-matching",1,2,11,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,465.333848084811,0.465,1
6,"self-matching",1,2,12,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,430.638567865572,0.431,1
6,"self-matching",1,2,13,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,476.701734326525,0.477,1
6,"self-matching",1,2,14,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,649.871760004316,0.65,1
6,"self-matching",1,2,15,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,2,472.04211137614,0.472,0
6,"self-matching",1,2,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,389.844153013655,0.39,0
6,"self-matching",1,2,17,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,527.976301333183,0.528,1
6,"self-matching",1,2,18,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,1,578.604310566334,0.579,0
6,"self-matching",1,2,19,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,444.663619413404,0.445,1
6,"self-matching",1,2,20,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,739.265767543657,0.739,1
6,"self-matching",1,2,21,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,326.557556772059,0.327,1
6,"self-matching",1,2,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,424.65775753044,0.425,0
6,"self-matching",1,2,23,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,441.228592583684,0.441,0
6,"self-matching",1,2,24,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,417.283920060072,0.417,1
6,"self-matching",1,2,25,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,729.913318396029,0.73,1
6,"self-matching",1,2,26,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,693.330584506839,0.693,1
6,"self-matching",1,2,27,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,497.906535274524,0.498,1
6,"self-matching",1,2,28,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,613.439346270752,0.613,0
6,"self-matching",1,2,29,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,573.372384375944,0.573,1
6,"self-matching",1,2,30,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,510.724196021329,0.511,1
6,"self-matching",1,2,31,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,418.548058229135,0.419,1
6,"self-matching",1,2,32,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,593.954171670703,0.594,0
6,"self-matching",1,2,33,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,530.561325039344,0.531,1
6,"self-matching",1,2,34,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,462.609974436418,0.463,1
6,"self-matching",1,2,35,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,523.488731572797,0.523,1
6,"self-matching",1,2,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,414.040566519361,0.414,1
6,"self-matching",1,2,37,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,350.067266759652,0.35,1
6,"self-matching",1,2,38,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,439.352910973867,0.439,0
6,"self-matching",1,2,39,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,447.347045469542,0.447,1
6,"self-matching",1,2,40,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,429.211733785451,0.429,1
6,"self-matching",1,2,41,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,523.942710514348,0.524,1
6,"self-matching",1,2,42,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,567.333015588702,0.567,1
6,"self-matching",1,2,43,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,866.040292442449,0.866,1
6,"self-matching",1,2,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,607.891083690447,0.608,1
6,"self-matching",1,2,45,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,600.626515086333,0.601,1
6,"self-matching",1,2,46,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,417.382322410049,0.417,1
6,"self-matching",1,2,47,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,2,911.256172407775,0.911,0
6,"self-matching",1,2,48,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,348.702311459419,0.349,1
6,"self-matching",1,2,49,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,599.306233245443,0.599,1
6,"self-matching",1,2,50,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,391.228728414717,0.391,1
6,"self-matching",1,2,51,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,384.577816185811,0.385,1
6,"self-matching",1,2,52,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,465.259895398049,0.465,1
6,"self-matching",1,2,53,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,406.701743381745,0.407,0
6,"self-matching",1,2,54,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,566.562398409587,0.567,1
6,"self-matching",1,2,55,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,409.089660539394,0.409,1
6,"self-matching",1,2,56,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,392.560178621352,0.393,1
6,"self-matching",1,2,57,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,465.901321761521,0.466,1
6,"self-matching",1,2,58,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,679.916472704463,0.68,1
6,"self-matching",1,2,59,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,356.760135819968,0.357,1
6,"self-matching",1,2,60,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,566.069782962586,0.566,1
6,"self-matching",1,3,1,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,636.088488464338,0.636,1
6,"self-matching",1,3,2,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,611.963009167994,0.612,1
6,"self-matching",1,3,3,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,516.54955478989,0.517,1
6,"self-matching",1,3,4,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,639.96391108958,0.64,1
6,"self-matching",1,3,5,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,581.895356042878,0.582,1
6,"self-matching",1,3,6,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,485.973891984941,0.486,1
6,"self-matching",1,3,7,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,401.902063098532,0.402,1
6,"self-matching",1,3,8,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,498.014294903442,0.498,1
6,"self-matching",1,3,9,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,414.66358017351,0.415,1
6,"self-matching",1,3,10,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,325.251763621054,0.325,1
6,"self-matching",1,3,11,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,390.69234505132,0.391,1
6,"self-matching",1,3,12,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,597.956068481835,0.598,1
6,"self-matching",1,3,13,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,460.687204586065,0.461,1
6,"self-matching",1,3,14,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,441.931897725226,0.442,1
6,"self-matching",1,3,15,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,439.382190201286,0.439,1
6,"self-matching",1,3,16,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,437.352566264053,0.437,1
6,"self-matching",1,3,17,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,675.357666886157,0.675,1
6,"self-matching",1,3,18,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,512.655417607675,0.513,1
6,"self-matching",1,3,19,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,611.224991541349,0.611,1
6,"self-matching",1,3,20,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,497.857635947184,0.498,1
6,"self-matching",1,3,21,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,541.969055177105,0.542,1
6,"self-matching",1,3,22,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,624.145884200516,0.624,1
6,"self-matching",1,3,23,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,493.971648653314,0.494,1
6,"self-matching",1,3,24,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,673.968865617098,0.674,1
6,"self-matching",1,3,25,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,654.016732625678,0.654,1
6,"self-matching",1,3,26,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,514.782840199587,0.515,0
6,"self-matching",1,3,27,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,734.037765373614,0.734,1
6,"self-matching",1,3,28,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,570.092507265144,0.57,1
6,"self-matching",1,3,29,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,722.525595930165,0.723,1
6,"self-matching",1,3,30,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,397.895940420312,0.398,1
6,"self-matching",1,3,31,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,589.986685497934,0.59,1
6,"self-matching",1,3,32,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,389.29116802683,0.389,1
6,"self-matching",1,3,33,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,540.6572250713,0.541,1
6,"self-matching",1,3,34,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,461.974886874486,0.462,1
6,"self-matching",1,3,35,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,634.56325203515,0.635,1
6,"self-matching",1,3,36,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,592.613666033685,0.593,0
6,"self-matching",1,3,37,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,559.89246977515,0.56,1
6,"self-matching",1,3,38,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,489.334966127899,0.489,1
6,"self-matching",1,3,39,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,660.573468372604,0.661,1
6,"self-matching",1,3,40,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,506.595523176657,0.507,0
6,"self-matching",1,3,41,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,614.754798548347,0.615,1
6,"self-matching",1,3,42,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,589.938389865893,0.59,1
6,"self-matching",1,3,43,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,445.364509773754,0.445,1
6,"self-matching",1,3,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,435.333808844007,0.435,1
6,"self-matching",1,3,45,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,473.994462302471,0.474,1
6,"self-matching",1,3,46,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,431.353041371949,0.431,1
6,"self-matching",1,3,47,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,428.532576460384,0.429,1
6,"self-matching",1,3,48,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,714.102837700921,0.714,1
6,"self-matching",1,3,49,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,485.317675084843,0.485,1
6,"self-matching",1,3,50,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,416.902384567038,0.417,1
6,"self-matching",1,3,51,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,783.94103827759,0.784,1
6,"self-matching",1,3,52,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,737.286552172009,0.737,1
6,"self-matching",1,3,53,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,444.669354519647,0.445,1
6,"self-matching",1,3,54,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,481.947545510593,0.482,1
6,"self-matching",1,3,55,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,501.982686620067,0.502,1
6,"self-matching",1,3,56,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,505.948361706942,0.506,1
6,"self-matching",1,3,57,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,621.92881284227,0.622,1
6,"self-matching",1,3,58,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,732.548448820125,0.733,1
6,"self-matching",1,3,59,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,735.312770058954,0.735,1
6,"self-matching",1,3,60,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,490.569523222803,0.491,1
6,"self-matching",1,4,1,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,482.301009167713,0.482,1
6,"self-matching",1,4,2,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,511.299517737825,0.511,1
6,"self-matching",1,4,3,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,402.641288117593,0.403,1
6,"self-matching",1,4,4,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,377.948636991277,0.378,1
6,"self-matching",1,4,5,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,346.540478229144,0.347,1
6,"self-matching",1,4,6,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,411.998264979957,0.412,1
6,"self-matching",1,4,7,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,385.983520925947,0.386,1
6,"self-matching",1,4,8,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,490.011708671773,0.49,1
6,"self-matching",1,4,9,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,429.304401030095,0.429,0
6,"self-matching",1,4,10,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,477.35523459778,0.477,1
6,"self-matching",1,4,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,626.683819665232,0.627,1
6,"self-matching",1,4,12,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,465.865100036353,0.466,1
6,"self-matching",1,4,13,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,423.316044502826,0.423,1
6,"self-matching",1,4,14,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,486.007397079447,0.486,1
6,"self-matching",1,4,15,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,754.53322422527,0.755,1
6,"self-matching",1,4,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,669.286000394095,0.669,0
6,"self-matching",1,4,17,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,428.681689224504,0.429,1
6,"self-matching",1,4,18,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,372.067738246187,0.372,1
6,"self-matching",1,4,19,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,500.591168721257,0.501,1
6,"self-matching",1,4,20,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,319.238957430571,0.319,1
6,"self-matching",1,4,21,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,386.022157432308,0.386,1
6,"self-matching",1,4,22,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,465.214920090148,0.465,1
6,"self-matching",1,4,23,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,501.999891937885,0.502,1
6,"self-matching",1,4,24,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,658.050021596864,0.658,1
6,"self-matching",1,4,25,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,440.65236532424,0.441,1
6,"self-matching",1,4,26,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,511.916796284822,0.512,1
6,"self-matching",1,4,27,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,587.244700987867,0.587,1
6,"self-matching",1,4,28,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,582.587190971935,0.583,1
6,"self-matching",1,4,29,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,613.935885737192,0.614,1
6,"self-matching",1,4,30,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,446.133919562271,0.446,1
6,"self-matching",1,4,31,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,555.987466075749,0.556,1
6,"self-matching",1,4,32,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,342.687694182132,0.343,1
6,"self-matching",1,4,33,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,401.188193288363,0.401,1
6,"self-matching",1,4,34,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,801.886789605305,0.802,1
6,"self-matching",1,4,35,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,402.676604297994,0.403,1
6,"self-matching",1,4,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,427.262703185079,0.427,1
6,"self-matching",1,4,37,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,432.582467055909,0.433,1
6,"self-matching",1,4,38,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,478.549645948078,0.479,1
6,"self-matching",1,4,39,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,459.48886921451,0.459,1
6,"self-matching",1,4,40,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,496.671072637582,0.497,1
6,"self-matching",1,4,41,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,700.001116836575,0.7,1
6,"self-matching",1,4,42,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,1,472.555856162217,0.473,0
6,"self-matching",1,4,43,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,581.847060410837,0.582,1
