"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","ShapeLoc","Colour","ShapeColour","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
21,3,31,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",416.793921,0.416793921,1
21,3,32,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",216.746783,0.216746783,1
21,3,33,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",333.492302,0.333492302,1
21,3,34,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",216.762969,0.216762969,1
21,3,35,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",850.103514,0.850103514,1
21,3,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",733.46972,0.73346972,1
21,3,37,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",350.154047,0.350154047,1
21,3,38,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",216.773234,0.216773234,1
21,3,39,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",216.709673,0.216709673,1
21,3,40,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",216.754284,0.216754284,1
21,3,41,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",216.721516,0.216721516,1
21,3,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",216.76218,0.21676218,0
21,3,43,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",316.832531,0.316832531,0
21,3,44,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",266.81216,0.26681216,1
21,3,45,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",250.155942,0.250155942,1
21,3,46,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",216.939046,0.216939046,1
21,3,47,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",216.752705,0.216752705,1
21,3,48,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",216.902725,0.216902725,1
21,3,49,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",300.401739,0.300401739,1
21,3,50,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",333.48796,0.33348796,1
21,3,51,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",316.851087,0.316851087,0
21,3,52,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",450.141888,0.450141888,1
21,3,53,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",366.814608,0.366814608,0
21,3,54,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",216.802054,0.216802054,0
21,3,55,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",400.132571,0.400132571,1
21,3,56,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",516.807423,0.516807423,1
21,3,57,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",550.398186,0.550398186,0
21,3,58,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",433.462377,0.433462377,0
21,3,59,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",566.805686,0.566805686,0
21,3,60,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",283.469957,0.283469957,1
21,3,61,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",216.779945,0.216779945,0
21,3,62,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",566.783577,0.566783577,1
21,3,63,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",333.482827,0.333482827,1
21,3,64,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",550.348837,0.550348837,1
21,3,65,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",250.131465,0.250131465,1
21,3,66,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",383.483459,0.383483459,1
21,3,67,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",366.811844,0.366811844,0
21,3,68,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",316.817529,0.316817529,0
21,3,69,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",216.744019,0.216744019,1
21,3,70,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",216.767707,0.216767707,0
21,3,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",216.781524,0.216781524,0
21,3,72,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",216.755468,0.216755468,0
21,3,73,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",250.410582,0.250410582,1
21,3,74,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",300.17355,0.30017355,0
21,3,75,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",266.825188,0.266825188,0
21,3,76,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",216.746388,0.216746388,0
21,3,77,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",1416.78563,1.41678563,1
21,3,78,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",316.821082,0.316821082,0
21,3,79,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",383.458982,0.383458982,1
21,3,80,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",316.783183,0.316783183,1
21,3,81,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",216.88417,0.21688417,1
21,3,82,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",283.469562,0.283469562,0
21,3,83,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",316.805686,0.316805686,0
21,3,84,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",300.133281,0.300133281,1
21,3,85,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",216.737308,0.216737308,0
21,3,86,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",300.378446,0.300378446,1
21,3,87,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",333.474142,0.333474142,1
21,3,88,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",216.73336,0.21673336,0
21,3,89,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",400.155863,0.400155863,0
21,3,90,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",316.791473,0.316791473,0
21,3,91,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",216.812713,0.216812713,0
21,3,92,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",433.409081,0.433409081,0
21,3,93,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",367.06609,0.36706609,1
21,3,94,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",383.526096,0.383526096,0
21,3,95,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",566.809239,0.566809239,0
21,3,96,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",683.730835,0.683730835,0
21,3,97,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",366.818951,0.366818951,1
21,3,98,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",600.141414,0.600141414,0
21,3,99,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",533.450218,0.533450218,1
21,3,100,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",500.196211,0.500196211,1
21,3,101,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",550.152231,0.550152231,1
21,3,102,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",300.174734,0.300174734,1
21,3,103,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",283.488512,0.283488512,1
21,3,104,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",283.478643,0.283478643,0
21,3,105,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",433.471063,0.433471063,1
21,3,106,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",316.827399,0.316827399,0
21,3,107,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",267.018241,0.267018241,1
21,3,108,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",367.073591,0.367073591,0
21,3,109,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",400.147573,0.400147573,1
21,3,110,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",500.337941,0.500337941,1
21,3,111,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",450.339678,0.450339678,0
21,3,112,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",550.140782,0.550140782,1
21,3,113,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",633.471615,0.633471615,1
21,3,114,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",900.113621,0.900113621,0
21,3,115,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",400.214687,0.400214687,1
21,3,116,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",616.873432,0.616873432,1
21,3,117,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",766.790052,0.766790052,0
