Shape,Colour,ShapeColour,textColour,ShapeLoc,Condition,Label,.thisRepN,.thisTrialN,.thisN,.thisIndex,resp,Exclude,rt,corr,nCorr,trialinBlock,BlankFrames,Block,4. Handedness,3. Age,2. Gender (M/F),6. Stimuli Type(Self = Positive/Self = Negative),1. Participant Number,5. First Lanugage
Self,Light,SelfLight,white,Bottom,Match,Self,4,15,143,3,l,0,1.400114172,1,120,144,76,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,4,16,144,24,l,0,0.833875967,1,121,145,55,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,4,17,145,20,k,0,0.816820021,1,122,146,59,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,4,18,146,12,k,0,1.16680425,1,123,147,70,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,4,19,147,29,k,0,0.733492511,1,124,148,66,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,4,20,148,7,k,0,1.416896926,1,125,149,75,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Mismatch,Stranger,4,21,149,22,k,0,0.616838339,1,126,150,57,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,4,22,150,8,l,0,0.850122206,1,127,151,69,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Mismatch,Self,4,23,151,28,k,1,1.683434813,1,128,152,58,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,4,24,152,21,l,0,0.600460636,0,128,153,67,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,4,25,153,23,k,0,0.500267073,1,129,154,76,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,4,26,154,10,l,0,0.633475417,1,130,155,75,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,4,27,155,7,k,0,0.516762817,1,131,156,77,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,4,28,156,9,l,0,0.867374755,1,132,157,65,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,4,29,157,17,l,0,1.000157914,1,133,158,75,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,4,30,158,9,k,0,0.90074129,0,133,159,48,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,4,31,159,10,l,0,0.716838853,1,134,160,58,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,5,0,160,25,l,0,0.416829022,1,135,161,49,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,5,1,161,8,l,0,0.383739627,1,136,162,70,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,5,2,162,18,l,0,1.367079652,1,137,163,53,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,5,3,163,14,k,0,0.983326207,1,138,164,62,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,5,4,164,5,k,0,0.716876357,1,139,165,55,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,5,5,165,17,l,0,0.583431931,1,140,166,63,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,5,6,166,1,l,0,0.550360302,1,141,167,69,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,5,7,167,29,k,0,0.766808908,1,142,168,73,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,5,8,168,5,k,0,0.850034958,1,143,169,65,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,5,9,169,18,l,0,1.000059218,1,144,170,66,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,5,10,170,17,l,0,1.050093229,1,145,171,50,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,5,11,171,23,k,0,0.600192577,1,146,172,77,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,5,12,172,27,l,0,0.816762383,1,147,173,77,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,5,13,173,18,l,0,0.866805868,1,148,174,57,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,5,14,174,23,k,0,0.783515073,1,149,175,64,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Match,Self,5,15,175,19,l,0,0.816715403,1,150,176,75,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,5,16,176,29,k,0,1.100042361,1,151,177,62,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Mismatch,Self,5,17,177,13,k,0,0.416768225,1,152,178,65,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,5,18,178,12,k,0,0.417099451,1,153,179,63,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,5,19,179,18,l,0,0.633482523,1,154,180,52,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,5,20,180,6,k,0,0.750105507,1,155,181,51,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Match,Stranger,5,21,181,11,l,0,0.666829713,1,156,182,60,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Mismatch,Self,5,22,182,28,k,0,0.600078483,1,157,183,69,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,5,23,183,30,k,0,0.58345167,1,158,184,63,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,5,24,184,10,l,0,0.733505539,1,159,185,63,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,5,25,185,29,k,0,0.667057505,1,160,186,65,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,5,26,186,24,k,0,0.483444841,0,160,187,52,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,5,27,187,8,l,0,0.833446834,1,161,188,53,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,5,28,188,0,l,0,1.233449282,1,162,189,70,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,5,29,189,14,l,0,0.73360463,0,162,190,57,1,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,5,30,190,14,k,0,0.500034544,1,163,191,55,1,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,5,31,191,7,k,0,0.850139182,1,164,192,74,1,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,0,0,0,0,l,0,1.11695263,1,1,1,59,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,0,1,1,25,l,0,1.066826634,1,2,2,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Mismatch,Self,0,2,2,15,k,0,0.616777937,1,3,3,62,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Match,Self,0,3,3,19,l,0,0.900102921,1,4,4,62,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,0,4,4,27,l,0,0.800127279,1,5,5,51,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Match,Stranger,0,5,5,11,l,0,0.566799986,1,6,6,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,0,6,6,29,k,0,0.833416041,1,7,7,64,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,0,7,7,25,l,0,1.000166205,1,8,8,59,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,0,8,8,17,l,0,0.833574745,1,9,9,76,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,0,9,9,9,l,0,0.833335505,1,10,10,76,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,0,10,10,8,l,0,1.000144492,1,11,11,65,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,0,11,11,2,k,0,0.766778115,0,11,12,68,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,0,12,12,24,l,0,1.166943214,1,12,13,52,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,0,13,13,6,k,0,0.650033142,1,13,14,69,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,0,14,14,14,k,0,0.966835596,1,14,15,64,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Match,Stranger,0,15,15,26,l,0,0.85035513,1,15,16,50,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Match,Stranger,0,16,16,11,l,0,1.166866626,1,16,17,54,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,0,17,17,7,k,0,0.700158349,1,17,18,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,0,18,18,25,l,0,0.833429069,1,18,19,63,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,0,19,19,2,l,0,1.183487912,1,19,20,49,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,0,20,20,10,l,0,1.416751644,1,20,21,75,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,0,21,21,5,k,0,0.683491662,1,21,22,70,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,0,22,22,6,k,0,0.816617101,1,22,23,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Mismatch,Self,0,23,23,28,k,0,0.783433352,1,23,24,60,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,0,24,24,9,l,0,1.416700322,1,24,25,70,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,0,25,25,21,k,0,0.683526403,1,25,26,55,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,0,26,26,10,l,0,0.866773891,1,26,27,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Match,Stranger,0,27,27,26,l,0,0.566747874,1,27,28,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Mismatch,Self,0,28,28,31,k,0,1.033433648,1,28,29,76,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,0,29,29,12,k,0,0.683918426,1,29,30,56,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,0,30,30,14,k,0,0.633595827,1,30,31,49,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,0,31,31,17,l,0,0.766800223,1,31,32,77,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,1,0,32,0,l,0,0.683514955,1,32,33,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,1,1,33,12,k,0,0.800096091,1,33,34,61,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Match,Self,1,2,34,3,None,1,,3,33,35,72,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Match,Stranger,1,3,35,26,l,0,1.450077911,1,34,36,74,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,1,4,36,7,k,0,0.8501151,1,35,37,57,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,1,5,37,20,k,0,0.633383037,1,36,38,73,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,1,6,38,23,k,0,0.700115317,1,37,39,57,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,1,7,39,9,l,0,0.950164567,1,38,40,72,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,1,8,40,25,l,0,0.416842445,1,39,41,70,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,1,9,41,21,k,0,0.466781707,1,40,42,49,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,1,10,42,30,k,0,0.716669884,1,41,43,53,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,1,11,43,30,k,0,0.366847913,1,42,44,74,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,1,12,44,1,l,0,0.667070928,1,43,45,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,1,13,45,29,k,0,0.800175443,1,44,46,71,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,1,14,46,20,k,0,0.73345698,1,45,47,48,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,1,15,47,18,l,0,1.016783148,1,46,48,56,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Match,Self,1,16,48,19,l,0,0.833478417,1,47,49,55,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,1,17,49,27,l,0,0.800130043,1,48,50,63,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Mismatch,Self,1,18,50,13,k,0,0.700140978,1,49,51,56,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,1,19,51,12,None,1,,3,49,52,50,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Mismatch,Self,1,20,52,13,None,1,,3,49,53,74,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,1,21,53,5,k,0,0.683450605,1,50,54,74,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,1,22,54,5,k,0,0.617043628,1,51,55,48,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Mismatch,Stranger,1,23,55,22,k,0,0.583289808,1,52,56,55,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Match,Self,1,24,56,16,l,0,0.750065238,1,53,57,67,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,1,25,57,20,k,0,0.666795762,1,54,58,54,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,1,26,58,2,l,0,0.616820969,1,55,59,48,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Mismatch,Stranger,1,27,59,4,k,0,0.500156138,1,56,60,51,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Match,Stranger,1,28,60,11,l,0,1.050435903,1,57,61,65,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,1,29,61,23,k,0,0.633480944,1,58,62,65,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Mismatch,Stranger,1,30,62,4,k,0,0.750178937,1,59,63,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,1,31,63,24,l,0,0.600414841,1,60,64,72,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,2,0,64,27,k,0,0.733453427,0,60,65,61,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Match,Self,2,1,65,16,l,0,0.816809362,1,61,66,70,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,2,2,66,10,k,0,0.700123608,0,61,67,60,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,2,3,67,17,l,0,0.933465508,1,62,68,58,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,2,4,68,6,k,0,0.700141768,1,63,69,56,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,2,5,69,7,k,0,0.583471015,1,64,70,75,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,2,6,70,8,l,0,0.650144472,1,65,71,64,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Match,Stranger,2,7,71,26,l,0,0.583491149,1,66,72,58,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,2,8,72,7,k,0,0.983444643,1,67,73,57,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,2,9,73,21,k,0,0.616824917,1,68,74,76,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,2,10,74,0,l,0,0.616849788,1,69,75,53,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,2,11,75,18,l,0,1.100137504,1,70,76,55,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,2,12,76,17,l,0,0.733439215,1,71,77,71,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,2,13,77,21,k,0,0.866612028,1,72,78,77,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Mismatch,Stranger,2,14,78,4,k,0,0.516870199,1,73,79,49,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,2,15,79,6,k,0,0.550117903,1,74,80,65,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Mismatch,Self,2,16,80,28,l,0,0.700156375,0,74,81,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Mismatch,Self,2,17,81,13,None,1,,3,74,82,64,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,2,18,82,12,k,0,0.400172601,1,75,83,62,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Bottom,Match,Self,2,19,83,18,l,0,0.483519455,1,76,84,71,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,2,20,84,2,l,0,0.533568468,1,77,85,70,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,2,21,85,24,k,0,0.466937253,0,77,86,72,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,2,22,86,2,l,0,0.816799887,1,78,87,53,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,2,23,87,10,l,0,0.899990012,1,79,88,66,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Match,Self,2,24,88,16,k,0,0.550134484,0,79,89,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,2,25,89,25,l,0,1.067200496,1,80,90,76,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,2,26,90,29,l,0,0.566830779,0,80,91,59,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Match,Stranger,2,27,91,25,l,0,0.766798249,1,81,92,65,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,2,28,92,29,k,0,0.717179158,1,82,93,71,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,2,29,93,8,l,0,0.550271475,1,83,94,49,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Match,Stranger,2,30,94,11,k,0,0.716845564,0,83,95,75,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,2,31,95,8,l,0,1.100443463,1,84,96,57,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Bottom,Mismatch,Self,3,0,96,15,k,0,0.983468725,1,85,97,77,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,3,1,97,1,k,0,0.966702948,0,85,98,65,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Match,Self,3,2,98,3,l,0,0.583460356,1,86,99,66,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Mismatch,Stranger,3,3,99,21,k,0,0.566932634,1,87,100,66,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Mismatch,Self,3,4,100,31,k,0,0.900102921,1,88,101,52,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Bottom,Match,Self,3,5,101,3,l,0,0.933451295,1,89,102,65,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,3,6,102,20,k,0,0.650409768,1,90,103,50,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Mismatch,Self,3,7,103,31,k,0,1.066740965,1,91,104,48,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,black,Top,Mismatch,Stranger,3,8,104,20,k,0,0.566803144,1,92,105,50,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Mismatch,Self,3,9,105,31,k,0,0.666806026,1,93,106,48,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Mismatch,Stranger,3,10,106,4,k,0,0.699951481,1,94,107,76,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Match,Stranger,3,11,107,10,l,0,0.983467146,1,95,108,71,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,3,12,108,1,l,0,0.866780997,1,96,109,50,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Top,Match,Stranger,3,13,109,24,l,0,1.216788517,1,97,110,54,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Top,Mismatch,Self,3,14,110,29,k,0,0.850094966,1,98,111,74,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,3,15,111,1,l,1,1.633384616,1,99,112,59,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,3,16,112,30,l,0,0.716692782,0,99,113,65,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Top,Match,Stranger,3,17,113,8,l,0,0.883484793,1,100,114,51,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,3,18,114,0,l,0,0.833460257,1,101,115,77,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,3,19,115,23,k,0,0.683381122,1,102,116,58,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,3,20,116,0,l,0,0.700153611,1,103,117,53,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,3,21,117,14,k,0,0.566893945,1,104,118,67,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Mismatch,Stranger,3,22,118,5,k,0,0.883368726,1,105,119,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,3,23,119,27,l,0,0.833452361,1,106,120,66,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,white,Top,Match,Self,3,24,120,1,l,0,0.850166422,1,107,121,76,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Mismatch,Stranger,3,25,121,23,k,0,0.600174811,1,108,122,52,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Bottom,Match,Self,3,26,122,19,l,0,0.950132194,1,109,123,48,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Light,OtherLight,white,Top,Match,Stranger,3,27,123,9,k,0,0.633456072,0,109,124,68,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Mismatch,Stranger,3,28,124,6,k,0,0.600178759,1,110,125,72,2,R,30,M,Self = Positive,49,Hungarian
Self,Light,SelfLight,black,Top,Match,Self,3,29,125,17,l,0,0.716818719,1,111,126,75,2,R,30,M,Self = Positive,49,Hungarian
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,3,30,126,30,k,0,1.300064705,1,112,127,72,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Top,Match,Self,3,31,127,0,l,0,0.76682312,1,113,128,69,2,R,30,M,Self = Positive,49,Hungarian
Self,Strong,SelfStrong,white,Bottom,Match,Self,4,0,128,2,l,0,0.750422125,1,114,129,52,2,R,30,M,Self = Positive,49,Hungarian
