"Subject","Session","participant","condizione","type_trial","label","shape","matching_task.corr","matching_task.rt","shape_type","who","trial_type"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,NA,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.778,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5195,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.65,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6469,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6723,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6389,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5776,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.461,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.4446,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7035,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.515,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6299,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,0.5068,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7327,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4961,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6102,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.6092,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.9447,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6616,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.5925,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5019,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5285,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.5718,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7098,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4273,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6169,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6499,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8267,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4048,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4699,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5689,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6066,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6793,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4928,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6641,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6124,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6819,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.656,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6738,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5464,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.9487,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.556,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4987,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.732,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6929,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6746,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7214,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.3444,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5892,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5092,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6485,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.4579,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.5672,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.533,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.3968,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.5438,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5819,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6247,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.3668,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6963,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6653,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.8182,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6918,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5687,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6358,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6588,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6664,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5267,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.679,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6696,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6953,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4536,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6122,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6876,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6581,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5952,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7213,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6758,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6414,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.8432,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4738,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6578,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6785,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4707,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5783,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7752,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6343,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4624,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7142,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.6156,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.672,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7097,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7684,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.4826,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4327,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.656,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6784,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.879,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.6954,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7794,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5669,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.619,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7917,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4083,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6093,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.61,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6215,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.5483,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6244,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.494,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7701,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.647,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7252,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.2012,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6055,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4769,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.749,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6059,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.7175,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4463,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.6504,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7372,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.6397,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7101,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6742,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8341,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.546,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6252,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6663,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6525,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",0,0.6704,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6585,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4879,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7071,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7396,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4841,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.8101,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6112,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9197,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7625,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5483,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6043,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7271,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.5705,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5965,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5422,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6662,"triangle","other","nonmatch_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4755,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.6821,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/triangle.png",1,0.4415,"triangle","self","match_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7032,"square","other","match_other"
"AAPA",3,"AAPA","condizione 2","exp","TU","images/square.png",1,0.594,"square","self","nonmatch_self"
"AAPA",3,"AAPA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.61,"triangle","other","nonmatch_other"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/square.png",0,0.9491,"square","self","nonmatch_self"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/triangle.png",1,0.6362,"triangle","self","match_self"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.4572,"square","other","match_other"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,0.3774,"triangle","other","nonmatch_other"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/triangle.png",1,0.4857,"triangle","self","match_self"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.4444,"triangle","other","nonmatch_other"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.8834,"square","other","match_other"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/square.png",1,0.7313,"square","self","nonmatch_self"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/triangle.png",1,0.459,"triangle","self","match_self"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.92,"triangle","other","nonmatch_other"
"ABSI",2,"ABSI","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.2789,"square","other","match_other"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/square.png",1,0.7787,"square","self","nonmatch_self"
"ABSI",2,"ABSI","condizione 2","exp","TU","images/triangle.png",1,0.597,"triangle","self","match_self"
