"Subject","Group","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"18684","1","1","67","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","162","0.162","0"
"18684","1","1","68","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","155","0.155","1"
"18684","1","1","69","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","48","236","0.236","0"
"18684","1","1","70","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","0","1500","1.5","0"
"18684","1","1","71","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","244","0.244","1"
"18684","1","1","72","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","47","240","0.24","0"
"18684","1","1","73","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","47","225","0.225","0"
"18684","1","1","74","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","114","0.114","0"
"18684","1","1","75","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","47","117","0.117","0"
"18684","1","1","76","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","47","141","0.141","0"
"18684","1","1","77","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","150","0.15","1"
"18684","1","1","78","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","47","270","0.27","0"
"18684","1","1","79","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","25","0.025","1"
"18684","1","1","80","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","47","43","0.043","0"
"18684","1","2","1","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","47","403","0.403","0"
"18684","1","2","2","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","0","1500","1.5","0"
"18684","1","2","3","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","276","0.276","1"
"18684","1","2","4","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","245","0.245","1"
"18684","1","2","5","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","325","0.325","1"
"18684","1","2","6","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","279","0.279","1"
"18684","1","2","7","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","1068","1.068","1"
"18684","1","2","8","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","47","665","0.665","0"
"18684","1","2","9","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","410","0.41","1"
"18684","1","2","10","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","48","340","0.34","0"
"18684","1","2","11","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","47","396","0.396","0"
"18684","1","2","12","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","426","0.426","0"
"18684","1","2","13","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","422","0.422","1"
"18684","1","2","14","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","290","0.29","1"
"18684","1","2","15","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","379","0.379","1"
"18684","1","2","16","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","380","0.38","1"
"18684","1","2","17","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","47","478","0.478","0"
"18684","1","2","18","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","47","364","0.364","0"
"18684","1","2","19","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","47","545","0.545","0"
"18684","1","2","20","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","239","0.239","1"
"18684","1","2","21","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","47","264","0.264","0"
"18684","1","2","22","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","421","0.421","1"
"18684","1","2","23","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","259","0.259","1"
"18684","1","2","24","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","47","301","0.301","0"
"18684","1","2","25","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","340","0.34","1"
"18684","1","2","26","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","247","0.247","0"
"18684","1","2","27","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","400","0.4","1"
"18684","1","2","28","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","48","592","0.592","0"
"18684","1","2","29","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","385","0.385","1"
"18684","1","2","30","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","47","397","0.397","0"
"18684","1","2","31","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","47","546","0.546","0"
"18684","1","2","32","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","268","0.268","0"
"18684","1","2","33","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","278","0.278","1"
"18684","1","2","34","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","170","0.17","1"
"18684","1","2","35","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","47","312","0.312","0"
"18684","1","2","36","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","358","0.358","1"
"18684","1","2","37","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","48","383","0.383","0"
"18684","1","2","38","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","442","0.442","1"
"18684","1","2","39","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","48","312","0.312","0"
"18684","1","2","40","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","338","0.338","0"
"18684","1","2","41","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","275","0.275","1"
"18684","1","2","42","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","386","0.386","0"
"18684","1","2","43","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","222","0.222","1"
"18684","1","2","44","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","485","0.485","0"
"18684","1","2","45","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","390","0.39","1"
"18684","1","2","46","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","361","0.361","1"
"18684","1","2","47","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","541","0.541","1"
"18684","1","2","48","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","48","779","0.779","0"
"18684","1","2","49","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","47","721","0.721","0"
"18684","1","2","50","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","553","0.553","1"
"18684","1","2","51","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","0","1500","1.5","0"
"18684","1","2","52","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","47","498","0.498","0"
"18684","1","2","53","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","47","537","0.537","0"
"18684","1","2","54","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","333","0.333","1"
"18684","1","2","55","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","894","0.894","1"
"18684","1","2","56","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","881","0.881","1"
"18684","1","2","57","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","711","0.711","1"
"18684","1","2","58","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","493","0.493","1"
"18684","1","2","59","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","48","573","0.573","0"
"18684","1","2","60","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","625","0.625","1"
"18684","1","2","61","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","665","0.665","1"
"18684","1","2","62","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","1042","1.042","1"
"18684","1","2","63","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","499","0.499","1"
"18684","1","2","64","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","594","0.594","1"
"18684","1","2","65","he.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","703","0.703","1"
"18684","1","2","66","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","861","0.861","1"
"18684","1","2","67","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","635","0.635","1"
"18684","1","2","68","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","764","0.764","0"
"18684","1","2","69","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","47","592","0.592","0"
"18684","1","2","70","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","830","0.83","1"
"18684","1","2","71","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","537","0.537","1"
"18684","1","2","72","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","461","0.461","0"
"18684","1","2","73","ve.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","551","0.551","1"
"18684","1","2","74","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","784","0.784","1"
"18684","1","2","75","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","787","0.787","0"
"18684","1","2","76","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","546","0.546","0"
"18684","1","2","77","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","1179","1.179","1"
"18684","1","2","78","he.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","836","0.836","1"
"18684","1","2","79","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","47","1063","1.063","0"
