"Subject","Group","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"75","YA",2,32,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",925,0.925,1
"75","YA",2,33,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",916,0.916,1
"75","YA",2,34,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1406,1.406,1
"75","YA",2,35,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",736,0.736,1
"75","YA",2,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1109,1.109,1
"75","YA",2,37,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1170,1.17,1
"75","YA",2,38,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",791,0.791,1
"75","YA",2,39,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1335,1.335,1
"75","YA",2,40,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1035,1.035,1
"75","YA",2,41,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",870,0.87,1
"75","YA",2,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1105,1.105,1
"75","YA",2,43,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1435,1.435,1
"75","YA",2,44,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",828,0.828,1
"75","YA",2,45,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",980,0.98,1
"75","YA",2,46,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1459,1.459,1
"75","YA",2,47,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1097,1.097,1
"75","YA",2,48,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1183,1.183,1
"75","YA",2,49,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1317,1.317,1
"75","YA",2,50,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",824,0.824,1
"75","YA",2,51,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",910,0.91,1
"75","YA",2,52,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1200,1.2,1
"75","YA",2,53,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",930,0.93,1
"75","YA",2,54,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1207,1.207,1
"75","YA",2,55,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",974,0.974,1
"75","YA",2,56,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",823,0.823,1
"75","YA",2,57,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1291,1.291,1
"75","YA",2,58,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",947,0.947,1
"75","YA",2,59,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",680,0.68,1
"75","YA",2,60,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1041,1.041,1
"75","YA",2,61,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1088,1.088,1
"75","YA",2,62,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",850,0.85,1
"75","YA",2,63,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",896,0.896,1
"75","YA",2,64,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",929,0.929,1
"75","YA",2,65,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",894,0.894,1
"75","YA",2,66,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1371,1.371,0
"75","YA",2,67,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",836,0.836,1
"75","YA",2,68,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",898,0.898,1
"75","YA",2,69,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",828,0.828,1
"75","YA",2,70,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1039,1.039,1
"75","YA",2,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1095,1.095,1
"75","YA",2,72,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",882,0.882,1
"75","YA",2,73,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1166,1.166,1
"75","YA",2,74,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1042,1.042,1
"75","YA",2,75,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1115,1.115,1
"75","YA",2,76,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",997,0.997,1
"75","YA",2,77,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",890,0.89,1
"75","YA",2,78,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",945,0.945,1
"75","YA",2,79,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1064,1.064,1
"75","YA",2,80,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",791,0.791,1
"75","YA",2,81,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",945,0.945,1
"75","YA",2,82,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1243,1.243,1
"75","YA",2,83,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",773,0.773,1
"75","YA",2,84,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1027,1.027,1
"75","YA",2,85,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",872,0.872,1
"75","YA",2,86,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",666,0.666,1
"75","YA",2,87,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1129,1.129,1
"75","YA",2,88,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1191,1.191,1
"75","YA",2,89,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",957,0.957,1
"75","YA",2,90,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1256,1.256,1
"75","YA",3,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",950,0.95,1
"75","YA",3,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",788,0.788,1
"75","YA",3,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1375,1.375,1
"75","YA",3,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",764,0.764,1
"75","YA",3,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",849,0.849,1
"75","YA",3,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1007,1.007,1
"75","YA",3,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1195,1.195,1
"75","YA",3,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",894,0.894,1
"75","YA",3,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",866,0.866,1
"75","YA",3,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",926,0.926,1
"75","YA",3,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",812,0.812,1
"75","YA",3,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1010,1.01,1
"75","YA",3,13,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1186,1.186,1
"75","YA",3,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",699,0.699,1
"75","YA",3,15,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",875,0.875,1
"75","YA",3,16,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1223,1.223,1
"75","YA",3,17,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",820,0.82,1
"75","YA",3,18,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",847,0.847,1
"75","YA",3,19,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1186,1.186,1
"75","YA",3,20,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1077,1.077,1
"75","YA",3,21,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1464,1.464,1
"75","YA",3,22,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1030,1.03,1
"75","YA",3,23,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",736,0.736,1
"75","YA",3,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",819,0.819,1
"75","YA",3,25,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",968,0.968,1
"75","YA",3,26,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",738,0.738,1
"75","YA",3,27,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",929,0.929,1
"75","YA",3,28,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",990,0.99,1
"75","YA",3,29,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",951,0.951,1
"75","YA",3,30,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1255,1.255,1
"75","YA",3,31,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",970,0.97,1
"75","YA",3,32,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",717,0.717,1
"75","YA",3,33,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1162,1.162,1
"75","YA",3,34,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1142,1.142,1
"75","YA",3,35,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1022,1.022,1
"75","YA",3,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",927,0.927,1
"75","YA",3,37,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1005,1.005,1
"75","YA",3,38,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1093,1.093,1
"75","YA",3,39,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",846,0.846,1
"75","YA",3,40,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",704,0.704,1
"75","YA",3,41,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1035,1.035,1
"75","YA",3,42,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",954,0.954,1
"75","YA",3,43,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",772,0.772,1
"75","YA",3,44,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1023,1.023,1
"75","YA",3,45,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",791,0.791,1
"75","YA",3,46,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",851,0.851,1
"75","YA",3,47,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1291,1.291,1
"75","YA",3,48,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",850,0.85,1
"75","YA",3,49,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",730,0.73,1
"75","YA",3,50,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",704,0.704,1
"75","YA",3,51,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1044,1.044,1
"75","YA",3,52,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",736,0.736,1
"75","YA",3,53,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",997,0.997,1
"75","YA",3,54,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1141,1.141,1
"75","YA",3,55,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",786,0.786,1
"75","YA",3,56,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",998,0.998,1
"75","YA",3,57,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",707,0.707,1
"75","YA",3,58,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",682,0.682,1
"75","YA",3,59,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",861,0.861,1
"75","YA",3,60,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1004,1.004,1
"75","YA",3,61,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",793,0.793,1
"75","YA",3,62,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",939,0.939,1
"75","YA",3,63,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1090,1.09,1
"75","YA",3,64,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",877,0.877,1
"75","YA",3,65,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1337,1.337,1
"75","YA",3,66,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1328,1.328,1
"75","YA",3,67,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",709,0.709,1
"75","YA",3,68,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",750,0.75,1
"75","YA",3,69,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",975,0.975,0
"75","YA",3,70,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",870,0.87,1
"75","YA",3,71,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",826,0.826,1
"75","YA",3,72,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1002,1.002,1
"75","YA",3,73,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",691,0.691,1
"75","YA",3,74,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",883,0.883,1
"75","YA",3,75,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1258,1.258,1
"75","YA",3,76,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",719,0.719,1
"75","YA",3,77,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1053,1.053,1
"75","YA",3,78,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1156,1.156,1
"75","YA",3,79,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",656,0.656,1
"75","YA",3,80,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1094,1.094,1
"75","YA",3,81,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1065,1.065,1
"75","YA",3,82,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",817,0.817,1
"75","YA",3,83,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1483,1.483,1
"75","YA",3,84,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",888,0.888,1
"75","YA",3,85,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",797,0.797,1
"75","YA",3,86,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",937,0.937,1
"75","YA",3,87,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1078,1.078,1
"75","YA",3,88,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",799,0.799,1
"75","YA",3,89,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",902,0.902,1
"75","YA",4,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",897,0.897,1
"75","YA",4,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",972,0.972,1
"75","YA",4,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1183,1.183,1
"75","YA",4,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",910,0.91,1
"75","YA",4,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",679,0.679,1
"75","YA",4,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",815,0.815,1
"75","YA",4,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1105,1.105,1
"75","YA",4,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1935,1.935,1
"75","YA",4,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",825,0.825,1
"75","YA",4,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1093,1.093,1
"75","YA",4,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",953,0.953,1
"75","YA",4,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1291,1.291,1
