"Subject","Group","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",805,0.805,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",468,0.468,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",666,0.666,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",738,0.738,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",701,0.701,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",629,0.629,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",704,0.704,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",617,0.617,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",682,0.682,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",838,0.838,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",722,0.722,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",591,0.591,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",566,0.566,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",606,0.606,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",613,0.613,0
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",605,0.605,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",504,0.504,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",633,0.633,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",628,0.628,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",620,0.62,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",724,0.724,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",566,0.566,0
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",752,0.752,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",480,0.48,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",753,0.753,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",624,0.624,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",666,0.666,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",563,0.563,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",641,0.641,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",485,0.485,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",577,0.577,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",489,0.489,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",421,0.421,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",554,0.554,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",719,0.719,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",564,0.564,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",479,0.479,0
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",605,0.605,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",734,0.734,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",695,0.695,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",701,0.701,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",584,0.584,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",583,0.583,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",587,0.587,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",678,0.678,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",691,0.691,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",443,0.443,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",789,0.789,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",608,0.608,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",584,0.584,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",0,0,0
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",676,0.676,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",614,0.614,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",766,0.766,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",471,0.471,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",657,0.657,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",702,0.702,0
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",460,0.46,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",631,0.631,0
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",717,0.717,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",605,0.605,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",458,0.458,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",749,0.749,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",545,0.545,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",359,0.359,0
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",712,0.712,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",428,0.428,0
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",548,0.548,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",525,0.525,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",605,0.605,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",548,0.548,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",620,0.62,0
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",852,0.852,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",609,0.609,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",639,0.639,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",753,0.753,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",760,0.76,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",836,0.836,0
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",494,0.494,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",598,0.598,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",602,0.602,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",595,0.595,0
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",549,0.549,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",827,0.827,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",581,0.581,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",587,0.587,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",650,0.65,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",619,0.619,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",378,0.378,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",542,0.542,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",628,0.628,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",540,0.54,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",713,0.713,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",617,0.617,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",673,0.673,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",717,0.717,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",934,0.934,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",485,0.485,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",579,0.579,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",482,0.482,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",639,0.639,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",349,0.349,0
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",651,0.651,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",476,0.476,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",312,0.312,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",379,0.379,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",570,0.57,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",547,0.547,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",672,0.672,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",535,0.535,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",502,0.502,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",661,0.661,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",560,0.56,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",543,0.543,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",444,0.444,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",544,0.544,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",466,0.466,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",554,0.554,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",576,0.576,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",445,0.445,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",354,0.354,0
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",399,0.399,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",517,0.517,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",537,0.537,0
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",381,0.381,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",670,0.67,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",521,0.521,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",504,0.504,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",501,0.501,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",379,0.379,0
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",388,0.388,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",615,0.615,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",546,0.546,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",362,0.362,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",471,0.471,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",650,0.65,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",390,0.39,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",716,0.716,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",813,0.813,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",492,0.492,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",822,0.822,0
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",634,0.634,0
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",586,0.586,1
51,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",664,0.664,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",551,0.551,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",561,0.561,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",530,0.53,1
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",534,0.534,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",479,0.479,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",551,0.551,1
51,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",690,0.69,1
51,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",621,0.621,0
51,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",709,0.709,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",477,0.477,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",750,0.75,1
51,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",668,0.668,1
51,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",431,0.431,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",524,0.524,1
51,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",566,0.566,1
51,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",486,0.486,1
51,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",579,0.579,1
