Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
18171,self-matching,4,50,Matching,diamond,self,self,Self,self,self,self,Self,neutral,608,1
18171,self-matching,4,51,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,729,0
18171,self-matching,4,52,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,540,0
18171,self-matching,4,53,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,318,1
18171,self-matching,4,54,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,927,1
18171,self-matching,4,55,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,606,1
18171,self-matching,4,56,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,734,1
18171,self-matching,4,57,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,530,0
18171,self-matching,4,58,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,1108,1
18171,self-matching,4,59,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,919,1
18171,self-matching,4,60,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,1033,1
18171,self-matching,4,61,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,512,1
18171,self-matching,4,62,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,805,1
18171,self-matching,4,63,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,843,1
18171,self-matching,4,64,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,823,1
18171,self-matching,4,65,Matching,diamond,self,self,Self,self,self,self,Self,happy,740,1
18171,self-matching,4,66,Matching,diamond,self,self,Self,self,self,self,Self,happy,712,1
18171,self-matching,4,67,Matching,diamond,self,self,Self,self,self,self,Self,neutral,679,1
18171,self-matching,4,68,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,683,0
18171,self-matching,4,69,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,661,0
18171,self-matching,4,70,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,604,1
18171,self-matching,4,71,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,661,1
18171,self-matching,4,72,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,854,1
18171,self-matching,5,1,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,1024,1
18171,self-matching,5,2,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,502,1
18171,self-matching,5,3,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1423,1
18171,self-matching,5,4,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,728,1
18171,self-matching,5,5,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,835,1
18171,self-matching,5,6,Matching,diamond,self,self,Self,self,self,self,Self,happy,663,1
18171,self-matching,5,7,Matching,diamond,self,self,Self,self,self,self,Self,neutral,539,1
18171,self-matching,5,8,Matching,diamond,self,self,Self,self,self,self,Self,neutral,565,1
18171,self-matching,5,9,Matching,diamond,self,self,Self,self,self,self,Self,happy,594,1
18171,self-matching,5,10,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,744,1
18171,self-matching,5,11,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,693,1
18171,self-matching,5,12,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,863,1
18171,self-matching,5,13,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,664,1
18171,self-matching,5,14,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,742,1
18171,self-matching,5,15,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,760,0
18171,self-matching,5,16,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,1169,1
18171,self-matching,5,17,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,802,1
18171,self-matching,5,18,Matching,diamond,self,self,Self,self,self,self,Self,neutral,873,1
18171,self-matching,5,19,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,893,1
18171,self-matching,5,20,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,913,1
18171,self-matching,5,21,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,731,1
18171,self-matching,5,22,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1042,1
18171,self-matching,5,23,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,811,1
18171,self-matching,5,24,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,759,1
18171,self-matching,5,25,Matching,diamond,self,self,Self,self,self,self,Self,neutral,648,1
18171,self-matching,5,26,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,803,1
18171,self-matching,5,27,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,844,1
18171,self-matching,5,28,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1033,1
18171,self-matching,5,29,Matching,diamond,self,self,Self,self,self,self,Self,happy,850,0
18171,self-matching,5,30,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,828,1
18171,self-matching,5,31,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1054,1
18171,self-matching,5,32,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,843,0
18171,self-matching,5,33,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,835,1
18171,self-matching,5,34,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,862,1
18171,self-matching,5,35,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,851,1
18171,self-matching,5,36,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,940,1
18171,self-matching,5,37,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,821,1
18171,self-matching,5,38,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,1224,1
18171,self-matching,5,39,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,588,1
18171,self-matching,5,40,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,772,1
18171,self-matching,5,41,Matching,diamond,self,self,Self,self,self,self,Self,neutral,670,1
18171,self-matching,5,42,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,873,0
18171,self-matching,5,43,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,635,0
18171,self-matching,5,44,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,695,1
18171,self-matching,5,45,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,597,1
18171,self-matching,5,46,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,776,1
18171,self-matching,5,47,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,968,1
18171,self-matching,5,48,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,808,1
18171,self-matching,5,49,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,1014,1
18171,self-matching,5,50,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,768,1
18171,self-matching,5,51,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,940,1
18171,self-matching,5,52,Matching,diamond,self,self,Self,self,self,self,Self,happy,835,1
18171,self-matching,5,53,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1214,1
18171,self-matching,5,54,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,759,1
18171,self-matching,5,55,Matching,diamond,self,self,Self,self,self,self,Self,neutral,669,1
18171,self-matching,5,56,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,842,0
18171,self-matching,5,57,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,854,1
18171,self-matching,5,58,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1200,1
18171,self-matching,5,59,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,854,1
18171,self-matching,5,60,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,973,1
18171,self-matching,5,61,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,877,0
18171,self-matching,5,62,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1157,1
18171,self-matching,5,63,Matching,diamond,self,self,Self,self,self,self,Self,happy,730,1
18171,self-matching,5,64,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,901,0
18171,self-matching,5,65,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,847,1
18171,self-matching,5,66,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,772,1
18171,self-matching,5,67,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1305,1
18171,self-matching,5,68,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,856,1
18171,self-matching,5,69,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1001,1
18171,self-matching,5,70,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,668,1
18171,self-matching,5,71,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,1215,1
18171,self-matching,5,72,Matching,diamond,self,self,Self,self,self,self,Self,happy,546,1
18187,self-matching,1,1,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,1500,
18187,self-matching,1,2,Matching,diamond,self,self,Self,self,self,self,Self,happy,1198,0
18187,self-matching,1,3,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,789,1
18187,self-matching,1,4,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,760,1
18187,self-matching,1,5,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,882,1
18187,self-matching,1,6,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,800,1
18187,self-matching,1,7,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,1139,1
18187,self-matching,1,8,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1039,1
18187,self-matching,1,9,Matching,diamond,self,self,Self,self,self,self,Self,happy,1500,
18187,self-matching,1,10,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,1148,1
18187,self-matching,1,11,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1183,1
18187,self-matching,1,12,Matching,diamond,self,self,Self,self,self,self,Self,neutral,712,1
18187,self-matching,1,13,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,806,1
18187,self-matching,1,14,Matching,diamond,self,self,Self,self,self,self,Self,neutral,814,1
18187,self-matching,1,15,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1034,1
18187,self-matching,1,16,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,807,0
18187,self-matching,1,17,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,843,1
18187,self-matching,1,18,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,735,1
18187,self-matching,1,19,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,979,1
18187,self-matching,1,20,Matching,diamond,self,self,Self,self,self,self,Self,neutral,989,1
18187,self-matching,1,21,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,1063,0
18187,self-matching,1,22,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1170,0
18187,self-matching,1,23,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,330,1
18187,self-matching,1,24,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1500,
18187,self-matching,1,25,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,906,1
18187,self-matching,1,26,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,847,1
18187,self-matching,1,27,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,1045,1
18187,self-matching,1,28,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,625,1
18187,self-matching,1,29,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,931,1
18187,self-matching,1,30,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,714,0
18187,self-matching,1,31,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,1422,1
18187,self-matching,1,32,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1179,1
18187,self-matching,1,33,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,703,0
18187,self-matching,1,34,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,914,1
18187,self-matching,1,35,Matching,diamond,self,self,Self,self,self,self,Self,happy,834,1
18187,self-matching,1,36,Matching,diamond,self,self,Self,self,self,self,Self,happy,602,1
18187,self-matching,1,37,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,750,1
18187,self-matching,1,38,Matching,diamond,self,self,Self,self,self,self,Self,neutral,751,1
18187,self-matching,1,39,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,760,0
18187,self-matching,1,40,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,1148,1
18187,self-matching,1,41,Matching,diamond,self,self,Self,self,self,self,Self,neutral,790,1
18187,self-matching,1,42,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,942,1
18187,self-matching,1,43,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1470,1
18187,self-matching,1,44,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,1500,
18187,self-matching,1,45,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,755,0
18187,self-matching,1,46,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,697,1
18187,self-matching,1,47,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,778,0
18187,self-matching,1,48,Matching,diamond,self,self,Self,self,self,self,Self,happy,1039,1
18187,self-matching,1,49,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1083,1
18187,self-matching,1,50,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,851,0
18187,self-matching,1,51,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,1500,
18187,self-matching,1,52,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,931,1
18187,self-matching,1,53,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,780,0
18187,self-matching,1,54,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,944,1
18187,self-matching,1,55,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,941,0
18187,self-matching,1,56,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1257,1
18187,self-matching,1,57,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,783,0
18187,self-matching,1,58,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1500,
18187,self-matching,1,59,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1328,0
18187,self-matching,1,60,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,911,1
18187,self-matching,1,61,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,19,0
18187,self-matching,1,62,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,638,0
18187,self-matching,1,63,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,1062,1
18187,self-matching,1,64,Matching,diamond,self,self,Self,self,self,self,Self,happy,703,1
18187,self-matching,1,65,Matching,diamond,self,self,Self,self,self,self,Self,neutral,851,1
