Subject,Task,Block,Trial,Matching,Shape,Label,extraIV1,RT_ms,ACC
18081,facialExpression-matching,5,66,Nonmatching,diamond,sad.tif,self,1303,1
18081,facialExpression-matching,5,67,Matching,diamond,happy.tif,self,876,1
18081,facialExpression-matching,5,68,Matching,triangle,sad.tif,self,757,0
18081,facialExpression-matching,5,69,Matching,pentagon,neutral.tif,self,764,1
18081,facialExpression-matching,5,70,Nonmatching,triangle,neutral.tif,self,960,1
18081,facialExpression-matching,5,71,Matching,pentagon,neutral.tif,self,759,1
18081,facialExpression-matching,5,72,Nonmatching,pentagon,happy.tif,self,870,0
18095,facialExpression-matching,1,1,Nonmatching,diamond,neutral.tif,self,1082,1
18095,facialExpression-matching,1,2,Matching,pentagon,neutral.tif,stranger,1500,
18095,facialExpression-matching,1,3,Nonmatching,diamond,sad.tif,self,829,1
18095,facialExpression-matching,1,4,Nonmatching,triangle,happy.tif,stranger,645,0
18095,facialExpression-matching,1,5,Matching,triangle,sad.tif,stranger,924,0
18095,facialExpression-matching,1,6,Matching,diamond,happy.tif,self,747,1
18095,facialExpression-matching,1,7,Matching,pentagon,neutral.tif,self,1004,1
18095,facialExpression-matching,1,8,Matching,triangle,sad.tif,stranger,922,1
18095,facialExpression-matching,1,9,Nonmatching,pentagon,happy.tif,self,1220,1
18095,facialExpression-matching,1,10,Nonmatching,triangle,happy.tif,stranger,1316,1
18095,facialExpression-matching,1,11,Matching,diamond,happy.tif,stranger,723,1
18095,facialExpression-matching,1,12,Nonmatching,triangle,neutral.tif,self,868,1
18095,facialExpression-matching,1,13,Nonmatching,diamond,neutral.tif,stranger,1031,1
18095,facialExpression-matching,1,14,Matching,diamond,happy.tif,self,706,1
18095,facialExpression-matching,1,15,Nonmatching,pentagon,happy.tif,stranger,1213,1
18095,facialExpression-matching,1,16,Nonmatching,diamond,neutral.tif,stranger,1092,0
18095,facialExpression-matching,1,17,Matching,triangle,sad.tif,self,1223,1
18095,facialExpression-matching,1,18,Nonmatching,pentagon,sad.tif,self,1087,1
18095,facialExpression-matching,1,19,Matching,diamond,happy.tif,self,650,1
18095,facialExpression-matching,1,20,Matching,diamond,happy.tif,stranger,891,1
18095,facialExpression-matching,1,21,Nonmatching,triangle,happy.tif,stranger,1249,0
18095,facialExpression-matching,1,22,Matching,triangle,sad.tif,self,1500,
18095,facialExpression-matching,1,23,Nonmatching,pentagon,sad.tif,self,1183,1
18095,facialExpression-matching,1,24,Matching,triangle,sad.tif,stranger,1135,1
18095,facialExpression-matching,1,25,Matching,pentagon,neutral.tif,stranger,1116,1
18095,facialExpression-matching,1,26,Matching,triangle,sad.tif,self,971,1
18095,facialExpression-matching,1,27,Matching,pentagon,neutral.tif,stranger,886,1
18095,facialExpression-matching,1,28,Nonmatching,diamond,neutral.tif,self,986,1
18095,facialExpression-matching,1,29,Matching,pentagon,neutral.tif,self,1111,1
18095,facialExpression-matching,1,30,Nonmatching,pentagon,happy.tif,stranger,1289,0
18095,facialExpression-matching,1,31,Nonmatching,pentagon,happy.tif,self,1441,0
18095,facialExpression-matching,1,32,Matching,triangle,sad.tif,stranger,1500,
18095,facialExpression-matching,1,33,Nonmatching,diamond,sad.tif,stranger,1500,
18095,facialExpression-matching,1,34,Matching,diamond,happy.tif,stranger,858,1
18095,facialExpression-matching,1,35,Matching,diamond,happy.tif,self,679,1
18095,facialExpression-matching,1,36,Nonmatching,pentagon,happy.tif,stranger,932,1
18095,facialExpression-matching,1,37,Matching,triangle,sad.tif,self,954,1
18095,facialExpression-matching,1,38,Matching,triangle,sad.tif,self,753,1
18095,facialExpression-matching,1,39,Nonmatching,triangle,neutral.tif,stranger,1026,1
18095,facialExpression-matching,1,40,Nonmatching,triangle,happy.tif,self,1500,
18095,facialExpression-matching,1,41,Nonmatching,diamond,sad.tif,self,951,1
18095,facialExpression-matching,1,42,Matching,triangle,sad.tif,stranger,1074,1
18095,facialExpression-matching,1,43,Matching,pentagon,neutral.tif,self,567,1
18095,facialExpression-matching,1,44,Nonmatching,pentagon,sad.tif,stranger,882,1
18095,facialExpression-matching,1,45,Matching,pentagon,neutral.tif,self,876,1
18095,facialExpression-matching,1,46,Matching,pentagon,neutral.tif,stranger,879,0
18095,facialExpression-matching,1,47,Nonmatching,diamond,neutral.tif,stranger,1143,1
18095,facialExpression-matching,1,48,Matching,diamond,happy.tif,self,573,1
18095,facialExpression-matching,1,49,Matching,pentagon,neutral.tif,stranger,976,1
18095,facialExpression-matching,1,50,Nonmatching,diamond,neutral.tif,self,1150,1
18095,facialExpression-matching,1,51,Nonmatching,diamond,sad.tif,stranger,1500,
18095,facialExpression-matching,1,52,Matching,diamond,happy.tif,stranger,613,1
18095,facialExpression-matching,1,53,Nonmatching,triangle,happy.tif,self,1066,0
18095,facialExpression-matching,1,54,Matching,triangle,sad.tif,stranger,1064,1
18095,facialExpression-matching,1,55,Nonmatching,diamond,sad.tif,self,1089,1
18095,facialExpression-matching,1,56,Matching,diamond,happy.tif,stranger,901,1
18095,facialExpression-matching,1,57,Nonmatching,triangle,neutral.tif,stranger,1045,1
18095,facialExpression-matching,1,58,Nonmatching,triangle,neutral.tif,self,1315,1
18095,facialExpression-matching,1,59,Nonmatching,triangle,neutral.tif,self,1240,1
18095,facialExpression-matching,1,60,Matching,diamond,happy.tif,stranger,537,1
18095,facialExpression-matching,1,61,Nonmatching,triangle,neutral.tif,stranger,914,1
18095,facialExpression-matching,1,62,Nonmatching,pentagon,sad.tif,stranger,1350,1
18095,facialExpression-matching,1,63,Matching,pentagon,neutral.tif,self,1003,1
18095,facialExpression-matching,1,64,Matching,triangle,sad.tif,self,1303,1
18095,facialExpression-matching,1,65,Nonmatching,pentagon,sad.tif,stranger,1103,1
18095,facialExpression-matching,1,66,Nonmatching,pentagon,happy.tif,self,876,0
18095,facialExpression-matching,1,67,Nonmatching,triangle,happy.tif,self,1052,0
18095,facialExpression-matching,1,68,Nonmatching,pentagon,sad.tif,self,1044,1
18095,facialExpression-matching,1,69,Matching,pentagon,neutral.tif,stranger,1500,
18095,facialExpression-matching,1,70,Nonmatching,diamond,sad.tif,stranger,1185,1
18095,facialExpression-matching,1,71,Matching,diamond,happy.tif,self,1247,1
18095,facialExpression-matching,1,72,Matching,pentagon,neutral.tif,self,809,0
18095,facialExpression-matching,2,1,Matching,triangle,sad.tif,self,1263,1
18095,facialExpression-matching,2,2,Nonmatching,triangle,happy.tif,stranger,512,0
18095,facialExpression-matching,2,3,Nonmatching,diamond,neutral.tif,self,1013,1
18095,facialExpression-matching,2,4,Nonmatching,triangle,neutral.tif,self,1093,1
18095,facialExpression-matching,2,5,Nonmatching,triangle,neutral.tif,stranger,1282,0
18095,facialExpression-matching,2,6,Matching,diamond,happy.tif,stranger,738,1
18095,facialExpression-matching,2,7,Nonmatching,pentagon,happy.tif,stranger,1096,1
18095,facialExpression-matching,2,8,Matching,pentagon,neutral.tif,stranger,1087,1
18095,facialExpression-matching,2,9,Nonmatching,triangle,neutral.tif,self,966,1
18095,facialExpression-matching,2,10,Matching,diamond,happy.tif,self,724,1
18095,facialExpression-matching,2,11,Matching,triangle,sad.tif,self,1031,1
18095,facialExpression-matching,2,12,Matching,triangle,sad.tif,self,1330,1
18095,facialExpression-matching,2,13,Nonmatching,diamond,sad.tif,self,976,1
18095,facialExpression-matching,2,14,Matching,triangle,sad.tif,self,907,1
18095,facialExpression-matching,2,15,Nonmatching,pentagon,sad.tif,self,904,0
18095,facialExpression-matching,2,16,Matching,diamond,happy.tif,stranger,848,1
18095,facialExpression-matching,2,17,Nonmatching,diamond,sad.tif,stranger,1115,1
18095,facialExpression-matching,2,18,Matching,triangle,sad.tif,self,1115,0
18095,facialExpression-matching,2,19,Matching,diamond,happy.tif,stranger,697,1
18095,facialExpression-matching,2,20,Nonmatching,diamond,sad.tif,self,1228,1
18095,facialExpression-matching,2,21,Nonmatching,diamond,sad.tif,stranger,1338,1
18095,facialExpression-matching,2,22,Nonmatching,diamond,neutral.tif,stranger,1272,1
18095,facialExpression-matching,2,23,Nonmatching,pentagon,happy.tif,self,959,1
18095,facialExpression-matching,2,24,Matching,pentagon,neutral.tif,self,824,1
18095,facialExpression-matching,2,25,Nonmatching,pentagon,sad.tif,stranger,1139,1
18095,facialExpression-matching,2,26,Nonmatching,pentagon,happy.tif,self,1047,1
18095,facialExpression-matching,2,27,Matching,diamond,happy.tif,stranger,790,1
18095,facialExpression-matching,2,28,Nonmatching,triangle,happy.tif,self,765,1
18095,facialExpression-matching,2,29,Matching,pentagon,neutral.tif,self,897,1
18095,facialExpression-matching,2,30,Matching,pentagon,neutral.tif,self,962,1
18095,facialExpression-matching,2,31,Nonmatching,pentagon,happy.tif,self,787,1
18095,facialExpression-matching,2,32,Nonmatching,pentagon,happy.tif,stranger,880,1
18095,facialExpression-matching,2,33,Matching,triangle,sad.tif,stranger,668,1
18095,facialExpression-matching,2,34,Nonmatching,triangle,neutral.tif,stranger,1153,1
18095,facialExpression-matching,2,35,Nonmatching,pentagon,sad.tif,stranger,1304,1
18095,facialExpression-matching,2,36,Nonmatching,pentagon,sad.tif,stranger,1477,1
18095,facialExpression-matching,2,37,Matching,triangle,sad.tif,self,792,1
18095,facialExpression-matching,2,38,Nonmatching,diamond,sad.tif,self,986,1
18095,facialExpression-matching,2,39,Matching,triangle,sad.tif,stranger,1500,
18095,facialExpression-matching,2,40,Matching,pentagon,neutral.tif,self,789,1
18095,facialExpression-matching,2,41,Nonmatching,triangle,happy.tif,self,964,1
18095,facialExpression-matching,2,42,Nonmatching,triangle,happy.tif,stranger,1339,1
18095,facialExpression-matching,2,43,Matching,pentagon,neutral.tif,stranger,792,1
18095,facialExpression-matching,2,44,Nonmatching,diamond,neutral.tif,stranger,1139,1
18095,facialExpression-matching,2,45,Matching,diamond,happy.tif,self,1005,1
18095,facialExpression-matching,2,46,Nonmatching,triangle,happy.tif,stranger,887,1
18095,facialExpression-matching,2,47,Matching,pentagon,neutral.tif,stranger,982,1
18095,facialExpression-matching,2,48,Nonmatching,diamond,neutral.tif,stranger,1035,1
18095,facialExpression-matching,2,49,Matching,diamond,happy.tif,stranger,883,1
18095,facialExpression-matching,2,50,Nonmatching,pentagon,sad.tif,self,1190,1
18095,facialExpression-matching,2,51,Matching,pentagon,neutral.tif,stranger,1106,1
18095,facialExpression-matching,2,52,Matching,pentagon,neutral.tif,self,1258,1
18095,facialExpression-matching,2,53,Matching,pentagon,neutral.tif,stranger,1153,1
18095,facialExpression-matching,2,54,Matching,triangle,sad.tif,stranger,927,1
18095,facialExpression-matching,2,55,Matching,triangle,sad.tif,stranger,1307,1
18095,facialExpression-matching,2,56,Matching,diamond,happy.tif,self,944,1
18095,facialExpression-matching,2,57,Nonmatching,diamond,neutral.tif,self,854,1
18095,facialExpression-matching,2,58,Nonmatching,diamond,neutral.tif,self,1102,1
18095,facialExpression-matching,2,59,Matching,pentagon,neutral.tif,stranger,887,1
18095,facialExpression-matching,2,60,Nonmatching,pentagon,happy.tif,stranger,1004,1
18095,facialExpression-matching,2,61,Matching,pentagon,neutral.tif,self,994,1
18095,facialExpression-matching,2,62,Nonmatching,triangle,neutral.tif,self,1298,0
18095,facialExpression-matching,2,63,Nonmatching,pentagon,sad.tif,self,1231,1
18095,facialExpression-matching,2,64,Matching,diamond,happy.tif,self,849,1
18095,facialExpression-matching,2,65,Matching,diamond,happy.tif,stranger,861,1
18095,facialExpression-matching,2,66,Matching,diamond,happy.tif,self,1119,1
18095,facialExpression-matching,2,67,Matching,diamond,happy.tif,self,722,1
18095,facialExpression-matching,2,68,Nonmatching,triangle,neutral.tif,stranger,980,1
18095,facialExpression-matching,2,69,Nonmatching,diamond,sad.tif,stranger,1267,1
18095,facialExpression-matching,2,70,Matching,triangle,sad.tif,stranger,878,1
18095,facialExpression-matching,2,71,Matching,triangle,sad.tif,stranger,1012,1
18095,facialExpression-matching,2,72,Nonmatching,triangle,happy.tif,self,843,1
18095,facialExpression-matching,3,1,Nonmatching,triangle,neutral.tif,self,1098,1
18095,facialExpression-matching,3,2,Nonmatching,triangle,neutral.tif,stranger,839,1
18095,facialExpression-matching,3,3,Matching,triangle,sad.tif,stranger,1111,1
18095,facialExpression-matching,3,4,Nonmatching,pentagon,happy.tif,stranger,1030,1
18095,facialExpression-matching,3,5,Nonmatching,diamond,sad.tif,stranger,1500,
18095,facialExpression-matching,3,6,Matching,diamond,happy.tif,self,1066,0
18095,facialExpression-matching,3,7,Matching,pentagon,neutral.tif,self,969,1
18095,facialExpression-matching,3,8,Nonmatching,triangle,happy.tif,stranger,1040,1
18095,facialExpression-matching,3,9,Matching,diamond,happy.tif,stranger,841,1
18095,facialExpression-matching,3,10,Matching,diamond,happy.tif,stranger,1000,1
18095,facialExpression-matching,3,11,Matching,triangle,sad.tif,self,928,1
18095,facialExpression-matching,3,12,Matching,triangle,sad.tif,stranger,1302,1
18095,facialExpression-matching,3,13,Matching,diamond,happy.tif,stranger,828,1
18095,facialExpression-matching,3,14,Nonmatching,triangle,neutral.tif,self,892,1
18095,facialExpression-matching,3,15,Matching,triangle,sad.tif,stranger,832,1
18095,facialExpression-matching,3,16,Nonmatching,triangle,neutral.tif,stranger,1442,1
18095,facialExpression-matching,3,17,Nonmatching,diamond,neutral.tif,self,1407,1
18095,facialExpression-matching,3,18,Nonmatching,triangle,neutral.tif,stranger,1066,1
18095,facialExpression-matching,3,19,Matching,triangle,sad.tif,self,754,1
18095,facialExpression-matching,3,20,Matching,pentagon,neutral.tif,self,1076,1
18095,facialExpression-matching,3,21,Matching,triangle,sad.tif,stranger,893,1
18095,facialExpression-matching,3,22,Matching,diamond,happy.tif,self,911,1
18095,facialExpression-matching,3,23,Matching,pentagon,neutral.tif,stranger,1161,1
18095,facialExpression-matching,3,24,Matching,triangle,sad.tif,self,1500,
18095,facialExpression-matching,3,25,Matching,pentagon,neutral.tif,self,766,1
18095,facialExpression-matching,3,26,Nonmatching,pentagon,happy.tif,self,1139,1
18095,facialExpression-matching,3,27,Matching,triangle,sad.tif,stranger,1146,1
18095,facialExpression-matching,3,28,Matching,triangle,sad.tif,stranger,929,1
18095,facialExpression-matching,3,29,Nonmatching,diamond,sad.tif,stranger,1092,1
18095,facialExpression-matching,3,30,Matching,pentagon,neutral.tif,self,752,1
18095,facialExpression-matching,3,31,Nonmatching,pentagon,sad.tif,stranger,1109,1
18095,facialExpression-matching,3,32,Nonmatching,diamond,neutral.tif,self,1124,1
18095,facialExpression-matching,3,33,Matching,diamond,happy.tif,stranger,607,1
18095,facialExpression-matching,3,34,Nonmatching,triangle,neutral.tif,self,1253,1
18095,facialExpression-matching,3,35,Nonmatching,pentagon,sad.tif,self,701,0
18095,facialExpression-matching,3,36,Nonmatching,diamond,sad.tif,stranger,1224,1
18095,facialExpression-matching,3,37,Matching,pentagon,neutral.tif,stranger,848,1
18095,facialExpression-matching,3,38,Nonmatching,pentagon,sad.tif,self,1062,1
18095,facialExpression-matching,3,39,Nonmatching,pentagon,sad.tif,self,1098,1
18095,facialExpression-matching,3,40,Nonmatching,diamond,sad.tif,self,1475,1
18095,facialExpression-matching,3,41,Nonmatching,diamond,sad.tif,self,972,1
18095,facialExpression-matching,3,42,Matching,pentagon,neutral.tif,self,873,1
18095,facialExpression-matching,3,43,Matching,pentagon,neutral.tif,stranger,869,1
18095,facialExpression-matching,3,44,Matching,diamond,happy.tif,stranger,634,1
18095,facialExpression-matching,3,45,Nonmatching,pentagon,happy.tif,stranger,945,1
18095,facialExpression-matching,3,46,Matching,diamond,happy.tif,self,837,1
18095,facialExpression-matching,3,47,Nonmatching,triangle,happy.tif,stranger,800,1
18095,facialExpression-matching,3,48,Nonmatching,diamond,neutral.tif,self,1172,1
18095,facialExpression-matching,3,49,Nonmatching,pentagon,sad.tif,stranger,1500,
18095,facialExpression-matching,3,50,Matching,diamond,happy.tif,stranger,708,1
18095,facialExpression-matching,3,51,Matching,pentagon,neutral.tif,self,930,1
18095,facialExpression-matching,3,52,Nonmatching,triangle,happy.tif,stranger,853,0
18095,facialExpression-matching,3,53,Nonmatching,pentagon,happy.tif,stranger,1013,1
18095,facialExpression-matching,3,54,Nonmatching,diamond,neutral.tif,stranger,1025,1
18095,facialExpression-matching,3,55,Matching,diamond,happy.tif,self,936,1
18095,facialExpression-matching,3,56,Matching,diamond,happy.tif,self,880,1
18095,facialExpression-matching,3,57,Nonmatching,diamond,neutral.tif,stranger,1116,1
18095,facialExpression-matching,3,58,Nonmatching,pentagon,happy.tif,self,1026,1
18095,facialExpression-matching,3,59,Nonmatching,triangle,happy.tif,self,783,0
18095,facialExpression-matching,3,60,Matching,triangle,sad.tif,self,1119,0
18095,facialExpression-matching,3,61,Nonmatching,diamond,neutral.tif,stranger,1200,1
18095,facialExpression-matching,3,62,Matching,triangle,sad.tif,self,1231,1
18095,facialExpression-matching,3,63,Nonmatching,diamond,sad.tif,self,1148,0
