"Subject","Trial","Label","Nonword","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
11,86,"Ich","kes","Matching",1,737,"L1m",1,"d","d","short7"
11,87,"Fremder","teirnen","Matching",1,664,"L2m",4,"d","d","short7"
11,88,"Ich","teirnen","Nonmatching",1,645,"L1n",2,"k","k","short7"
11,89,"Fremder","kes","Nonmatching",1,650,"L2n",3,"k","k","short7"
11,90,"Ich","kes","Matching",1,619,"L1m",1,"d","d","short7"
11,91,"Fremder","teirnen","Matching",1,613,"L2m",4,"d","d","short7"
11,92,"Ich","teirnen","Nonmatching",1,607,"L1n",2,"k","k","short7"
11,93,"Fremder","kes","Nonmatching",0,631,"L2n",3,"d","k","short7"
11,94,"Ich","teirnen","Nonmatching",1,817,"L1n",2,"k","k","short7"
11,95,"Fremder","teirnen","Matching",0,517,"L2m",4,"k","d","short7"
11,96,"Ich","kes","Matching",1,587,"L1m",1,"d","d","short7"
11,97,"Ich","kes","Matching",1,687,"L1m",1,"d","d","short7"
11,98,"Fremder","kes","Nonmatching",1,918,"L2n",3,"k","k","short7"
11,99,"Fremder","teirnen","Matching",1,673,"L2m",4,"d","d","short7"
11,100,"Ich","teirnen","Nonmatching",1,825,"L1n",2,"k","k","short7"
11,101,"Ich","kes","Matching",1,652,"L1m",1,"d","d","short7"
11,102,"Fremder","teirnen","Matching",1,838,"L2m",4,"d","d","short7"
11,103,"Fremder","kes","Nonmatching",1,643,"L2n",3,"k","k","short7"
11,104,"Ich","teirnen","Nonmatching",1,735,"L1n",2,"k","k","short7"
11,105,"Fremder","kes","Nonmatching",1,882,"L2n",3,"k","k","short7"
11,106,"Fremder","teirnen","Matching",1,714,"L2m",4,"d","d","short7"
11,107,"Ich","kes","Matching",1,565,"L1m",1,"d","d","short7"
11,108,"Ich","teirnen","Nonmatching",1,586,"L1n",2,"k","k","short7"
11,109,"Fremder","teirnen","Matching",1,704,"L2m",4,"d","d","short7"
11,110,"Fremder","kes","Nonmatching",1,634,"L2n",3,"k","k","short7"
11,111,"Ich","teirnen","Nonmatching",1,622,"L1n",2,"k","k","short7"
11,112,"Ich","kes","Matching",1,625,"L1m",1,"d","d","short7"
11,113,"Fremder","kes","Nonmatching",1,782,"L2n",3,"k","k","short7"
11,114,"Ich","kes","Matching",1,627,"L1m",1,"d","d","short7"
11,115,"Ich","teirnen","Nonmatching",1,643,"L1n",2,"k","k","short7"
11,116,"Fremder","teirnen","Matching",1,759,"L2m",4,"d","d","short7"
11,117,"Fremder","kes","Nonmatching",1,541,"L2n",3,"k","k","short7"
11,118,"Ich","kes","Matching",1,504,"L1m",1,"d","d","short7"
11,119,"Ich","teirnen","Nonmatching",1,550,"L1n",2,"k","k","short7"
11,120,"Fremder","teirnen","Matching",0,560,"L2m",4,"k","d","short7"
11,121,"Ich","teirnen","Nonmatching",1,1143,"L1n",2,"k","k","short7"
11,122,"Fremder","teirnen","Matching",1,589,"L2m",4,"d","d","short7"
11,123,"Fremder","kes","Nonmatching",1,643,"L2n",3,"k","k","short7"
11,124,"Ich","kes","Matching",1,590,"L1m",1,"d","d","short7"
11,125,"Fremder","kes","Nonmatching",1,785,"L2n",3,"k","k","short7"
11,126,"Fremder","teirnen","Matching",1,489,"L2m",4,"d","d","short7"
11,127,"Ich","kes","Matching",1,724,"L1m",1,"d","d","short7"
11,128,"Ich","teirnen","Nonmatching",1,833,"L1n",2,"k","k","short7"
12,1,"Fremder","teirnen","Nonmatching",1,746,"L2n",3,"k","k","long8"
12,2,"Fremder","muf","Matching",0,754,"L2m",4,"k","d","long8"
12,3,"Ich","muf","Nonmatching",0,706,"L1n",2,"d","k","long8"
12,4,"Ich","teirnen","Matching",1,752,"L1m",1,"d","d","long8"
12,5,"Ich","muf","Nonmatching",1,794,"L1n",2,"k","k","long8"
12,6,"Ich","teirnen","Matching",1,820,"L1m",1,"d","d","long8"
12,7,"Fremder","teirnen","Nonmatching",1,738,"L2n",3,"k","k","long8"
12,8,"Fremder","muf","Matching",0,740,"L2m",4,"k","d","long8"
12,9,"Ich","muf","Nonmatching",1,635,"L1n",2,"k","k","long8"
12,10,"Ich","teirnen","Matching",1,634,"L1m",1,"d","d","long8"
12,11,"Fremder","muf","Matching",0,1123,"L2m",4,"k","d","long8"
12,12,"Fremder","teirnen","Nonmatching",1,920,"L2n",3,"k","k","long8"
12,13,"Ich","teirnen","Matching",1,634,"L1m",1,"d","d","long8"
12,14,"Fremder","muf","Matching",1,1082,"L2m",4,"d","d","long8"
12,15,"Fremder","teirnen","Nonmatching",1,831,"L2n",3,"k","k","long8"
12,16,"Ich","muf","Nonmatching",1,1018,"L1n",2,"k","k","long8"
12,17,"Ich","teirnen","Matching",1,653,"L1m",1,"d","d","long8"
12,18,"Ich","muf","Nonmatching",1,713,"L1n",2,"k","k","long8"
12,19,"Fremder","teirnen","Nonmatching",1,743,"L2n",3,"k","k","long8"
12,20,"Fremder","muf","Matching",1,983,"L2m",4,"d","d","long8"
12,21,"Fremder","teirnen","Nonmatching",1,764,"L2n",3,"k","k","long8"
12,22,"Fremder","muf","Matching",1,877,"L2m",4,"d","d","long8"
12,23,"Ich","muf","Nonmatching",1,793,"L1n",2,"k","k","long8"
12,24,"Ich","teirnen","Matching",1,650,"L1m",1,"d","d","long8"
12,25,"Fremder","muf","Matching",1,810,"L2m",4,"d","d","long8"
12,26,"Ich","muf","Nonmatching",1,588,"L1n",2,"k","k","long8"
12,27,"Ich","teirnen","Matching",1,674,"L1m",1,"d","d","long8"
12,28,"Fremder","teirnen","Nonmatching",1,648,"L2n",3,"k","k","long8"
12,29,"Fremder","muf","Matching",1,810,"L2m",4,"d","d","long8"
12,30,"Fremder","teirnen","Nonmatching",1,454,"L2n",3,"k","k","long8"
12,31,"Ich","teirnen","Matching",1,416,"L1m",1,"d","d","long8"
12,32,"Ich","muf","Nonmatching",1,617,"L1n",2,"k","k","long8"
12,33,"Ich","muf","Nonmatching",1,693,"L1n",2,"k","k","long8"
12,34,"Ich","teirnen","Matching",1,460,"L1m",1,"d","d","long8"
12,35,"Fremder","teirnen","Nonmatching",1,639,"L2n",3,"k","k","long8"
12,36,"Fremder","muf","Matching",1,425,"L2m",4,"d","d","long8"
12,37,"Fremder","muf","Matching",1,765,"L2m",4,"d","d","long8"
12,38,"Ich","muf","Nonmatching",1,548,"L1n",2,"k","k","long8"
12,39,"Fremder","teirnen","Nonmatching",1,570,"L2n",3,"k","k","long8"
12,40,"Ich","teirnen","Matching",0,591,"L1m",1,"k","d","long8"
12,41,"Ich","muf","Nonmatching",1,465,"L1n",2,"k","k","long8"
12,42,"Fremder","teirnen","Nonmatching",1,545,"L2n",3,"k","k","long8"
12,43,"Ich","teirnen","Matching",1,498,"L1m",1,"d","d","long8"
12,44,"Fremder","muf","Matching",1,417,"L2m",4,"d","d","long8"
12,45,"Fremder","teirnen","Nonmatching",1,536,"L2n",3,"k","k","long8"
12,46,"Ich","teirnen","Matching",1,551,"L1m",1,"d","d","long8"
12,47,"Ich","muf","Nonmatching",1,481,"L1n",2,"k","k","long8"
12,48,"Fremder","muf","Matching",1,524,"L2m",4,"d","d","long8"
12,49,"Fremder","muf","Matching",0,448,"L2m",4,"k","d","long8"
12,50,"Ich","muf","Nonmatching",1,475,"L1n",2,"k","k","long8"
12,51,"Fremder","teirnen","Nonmatching",1,555,"L2n",3,"k","k","long8"
12,52,"Ich","teirnen","Matching",1,520,"L1m",1,"d","d","long8"
12,53,"Fremder","muf","Matching",1,695,"L2m",4,"d","d","long8"
12,54,"Ich","teirnen","Matching",1,700,"L1m",1,"d","d","long8"
12,55,"Fremder","teirnen","Nonmatching",1,474,"L2n",3,"k","k","long8"
12,56,"Ich","muf","Nonmatching",1,686,"L1n",2,"k","k","long8"
12,57,"Fremder","muf","Matching",1,615,"L2m",4,"d","d","long8"
12,58,"Ich","muf","Nonmatching",1,644,"L1n",2,"k","k","long8"
12,59,"Ich","teirnen","Matching",1,511,"L1m",1,"d","d","long8"
12,60,"Fremder","teirnen","Nonmatching",1,568,"L2n",3,"k","k","long8"
12,61,"Fremder","muf","Matching",1,517,"L2m",4,"d","d","long8"
12,62,"Ich","teirnen","Matching",1,565,"L1m",1,"d","d","long8"
12,63,"Ich","muf","Nonmatching",1,400,"L1n",2,"k","k","long8"
12,64,"Fremder","teirnen","Nonmatching",1,555,"L2n",3,"k","k","long8"
12,65,"Ich","teirnen","Matching",0,436,"L1m",1,"k","d","long8"
12,66,"Fremder","teirnen","Nonmatching",1,493,"L2n",3,"k","k","long8"
12,67,"Fremder","muf","Matching",1,687,"L2m",4,"d","d","long8"
12,68,"Ich","muf","Nonmatching",1,673,"L1n",2,"k","k","long8"
12,69,"Fremder","teirnen","Nonmatching",1,565,"L2n",3,"k","k","long8"
12,70,"Ich","teirnen","Matching",1,422,"L1m",1,"d","d","long8"
12,71,"Fremder","muf","Matching",1,562,"L2m",4,"d","d","long8"
12,72,"Ich","muf","Nonmatching",1,484,"L1n",2,"k","k","long8"
12,73,"Ich","muf","Nonmatching",1,485,"L1n",2,"k","k","long8"
12,74,"Ich","teirnen","Matching",1,535,"L1m",1,"d","d","long8"
12,75,"Fremder","teirnen","Nonmatching",1,622,"L2n",3,"k","k","long8"
12,76,"Fremder","muf","Matching",1,533,"L2m",4,"d","d","long8"
12,77,"Fremder","muf","Matching",1,409,"L2m",4,"d","d","long8"
12,78,"Fremder","teirnen","Nonmatching",1,502,"L2n",3,"k","k","long8"
12,79,"Ich","teirnen","Matching",1,426,"L1m",1,"d","d","long8"
12,80,"Ich","muf","Nonmatching",1,483,"L1n",2,"k","k","long8"
12,81,"Ich","muf","Nonmatching",1,438,"L1n",2,"k","k","long8"
12,82,"Ich","teirnen","Matching",1,510,"L1m",1,"d","d","long8"
12,83,"Fremder","teirnen","Nonmatching",1,650,"L2n",3,"k","k","long8"
12,84,"Fremder","muf","Matching",1,561,"L2m",4,"d","d","long8"
12,85,"Fremder","muf","Matching",1,498,"L2m",4,"d","d","long8"
12,86,"Fremder","teirnen","Nonmatching",1,491,"L2n",3,"k","k","long8"
12,87,"Ich","teirnen","Matching",1,488,"L1m",1,"d","d","long8"
12,88,"Ich","muf","Nonmatching",1,434,"L1n",2,"k","k","long8"
12,89,"Ich","muf","Nonmatching",1,495,"L1n",2,"k","k","long8"
12,90,"Fremder","teirnen","Nonmatching",1,503,"L2n",3,"k","k","long8"
12,91,"Ich","teirnen","Matching",1,481,"L1m",1,"d","d","long8"
12,92,"Fremder","muf","Matching",1,575,"L2m",4,"d","d","long8"
12,93,"Ich","teirnen","Matching",1,401,"L1m",1,"d","d","long8"
12,94,"Fremder","teirnen","Nonmatching",1,673,"L2n",3,"k","k","long8"
12,95,"Fremder","muf","Matching",1,543,"L2m",4,"d","d","long8"
12,96,"Ich","muf","Nonmatching",1,550,"L1n",2,"k","k","long8"
12,97,"Fremder","teirnen","Nonmatching",1,556,"L2n",3,"k","k","long8"
12,98,"Ich","muf","Nonmatching",1,413,"L1n",2,"k","k","long8"
12,99,"Ich","teirnen","Matching",1,522,"L1m",1,"d","d","long8"
12,100,"Fremder","muf","Matching",1,470,"L2m",4,"d","d","long8"
12,101,"Fremder","teirnen","Nonmatching",1,754,"L2n",3,"k","k","long8"
12,102,"Ich","teirnen","Matching",1,585,"L1m",1,"d","d","long8"
12,103,"Fremder","muf","Matching",1,595,"L2m",4,"d","d","long8"
12,104,"Ich","muf","Nonmatching",1,596,"L1n",2,"k","k","long8"
12,105,"Ich","teirnen","Matching",1,621,"L1m",1,"d","d","long8"
12,106,"Fremder","teirnen","Nonmatching",1,532,"L2n",3,"k","k","long8"
12,107,"Ich","muf","Nonmatching",1,570,"L1n",2,"k","k","long8"
12,108,"Fremder","muf","Matching",1,498,"L2m",4,"d","d","long8"
12,109,"Ich","teirnen","Matching",1,473,"L1m",1,"d","d","long8"
12,110,"Fremder","teirnen","Nonmatching",1,497,"L2n",3,"k","k","long8"
12,111,"Fremder","muf","Matching",1,586,"L2m",4,"d","d","long8"
12,112,"Ich","muf","Nonmatching",1,408,"L1n",2,"k","k","long8"
12,113,"Fremder","teirnen","Nonmatching",1,434,"L2n",3,"k","k","long8"
12,114,"Ich","teirnen","Matching",1,528,"L1m",1,"d","d","long8"
12,115,"Fremder","muf","Matching",1,619,"L2m",4,"d","d","long8"
12,116,"Ich","muf","Nonmatching",1,538,"L1n",2,"k","k","long8"
12,117,"Fremder","teirnen","Nonmatching",1,710,"L2n",3,"k","k","long8"
12,118,"Ich","muf","Nonmatching",1,412,"L1n",2,"k","k","long8"
12,119,"Ich","teirnen","Matching",1,580,"L1m",1,"d","d","long8"
12,120,"Fremder","muf","Matching",0,461,"L2m",4,"k","d","long8"
12,121,"Ich","muf","Nonmatching",1,462,"L1n",2,"k","k","long8"
12,122,"Fremder","muf","Matching",1,473,"L2m",4,"d","d","long8"
12,123,"Ich","teirnen","Matching",1,462,"L1m",1,"d","d","long8"
12,124,"Fremder","teirnen","Nonmatching",1,585,"L2n",3,"k","k","long8"
12,125,"Ich","teirnen","Matching",1,510,"L1m",1,"d","d","long8"
12,126,"Fremder","muf","Matching",1,577,"L2m",4,"d","d","long8"
12,127,"Ich","muf","Nonmatching",1,561,"L1n",2,"k","k","long8"
12,128,"Fremder","teirnen","Nonmatching",1,525,"L2n",3,"k","k","long8"
13,1,"Ich","ambelde","Matching",1,974,"L1m",1,"d","d","long5"
13,2,"Ich","muf","Nonmatching",1,921,"L1n",2,"k","k","long5"
13,3,"Fremder","ambelde","Nonmatching",1,1013,"L2n",3,"k","k","long5"
13,4,"Fremder","muf","Matching",1,1502,"L2m",4,"d","d","long5"
13,5,"Ich","ambelde","Matching",1,1362,"L1m",1,"d","d","long5"
13,6,"Fremder","muf","Matching",0,591,"L2m",4,"k","d","long5"
13,7,"Ich","muf","Nonmatching",1,2283,"L1n",2,"k","k","long5"
13,8,"Fremder","ambelde","Nonmatching",1,929,"L2n",3,"k","k","long5"
13,9,"Ich","ambelde","Matching",1,670,"L1m",1,"d","d","long5"
13,10,"Fremder","muf","Matching",1,1290,"L2m",4,"d","d","long5"
13,11,"Fremder","ambelde","Nonmatching",1,1003,"L2n",3,"k","k","long5"
13,12,"Ich","muf","Nonmatching",1,1093,"L1n",2,"k","k","long5"
13,13,"Fremder","ambelde","Nonmatching",1,885,"L2n",3,"k","k","long5"
13,14,"Ich","muf","Nonmatching",1,1038,"L1n",2,"k","k","long5"
13,15,"Fremder","muf","Matching",1,505,"L2m",4,"d","d","long5"
13,16,"Ich","ambelde","Matching",1,491,"L1m",1,"d","d","long5"
13,17,"Fremder","ambelde","Nonmatching",1,951,"L2n",3,"k","k","long5"
13,18,"Ich","muf","Nonmatching",1,716,"L1n",2,"k","k","long5"
13,19,"Fremder","muf","Matching",1,1090,"L2m",4,"d","d","long5"
13,20,"Ich","ambelde","Matching",1,904,"L1m",1,"d","d","long5"
13,21,"Fremder","ambelde","Nonmatching",1,1039,"L2n",3,"k","k","long5"
13,22,"Ich","muf","Nonmatching",1,1764,"L1n",2,"k","k","long5"
13,23,"Ich","ambelde","Matching",1,864,"L1m",1,"d","d","long5"
13,24,"Fremder","muf","Matching",1,1004,"L2m",4,"d","d","long5"
13,25,"Fremder","ambelde","Nonmatching",1,1532,"L2n",3,"k","k","long5"
13,26,"Fremder","muf","Matching",1,921,"L2m",4,"d","d","long5"
13,27,"Ich","muf","Nonmatching",1,1245,"L1n",2,"k","k","long5"
13,28,"Ich","ambelde","Matching",1,773,"L1m",1,"d","d","long5"
13,29,"Fremder","muf","Matching",1,817,"L2m",4,"d","d","long5"
13,30,"Ich","muf","Nonmatching",1,993,"L1n",2,"k","k","long5"
13,31,"Fremder","ambelde","Nonmatching",1,853,"L2n",3,"k","k","long5"
13,32,"Ich","ambelde","Matching",1,997,"L1m",1,"d","d","long5"
13,33,"Ich","muf","Nonmatching",1,970,"L1n",2,"k","k","long5"
13,34,"Fremder","muf","Matching",1,989,"L2m",4,"d","d","long5"
13,35,"Fremder","ambelde","Nonmatching",1,665,"L2n",3,"k","k","long5"
13,36,"Ich","ambelde","Matching",1,1185,"L1m",1,"d","d","long5"
13,37,"Fremder","ambelde","Nonmatching",1,585,"L2n",3,"k","k","long5"
13,38,"Ich","muf","Nonmatching",1,564,"L1n",2,"k","k","long5"
13,39,"Fremder","muf","Matching",1,500,"L2m",4,"d","d","long5"
13,40,"Ich","ambelde","Matching",1,1087,"L1m",1,"d","d","long5"
13,41,"Ich","ambelde","Matching",1,704,"L1m",1,"d","d","long5"
13,42,"Fremder","ambelde","Nonmatching",1,619,"L2n",3,"k","k","long5"
13,43,"Ich","muf","Nonmatching",1,569,"L1n",2,"k","k","long5"
13,44,"Fremder","muf","Matching",1,393,"L2m",4,"d","d","long5"
13,45,"Fremder","muf","Matching",1,881,"L2m",4,"d","d","long5"
13,46,"Ich","ambelde","Matching",1,606,"L1m",1,"d","d","long5"
13,47,"Ich","muf","Nonmatching",1,497,"L1n",2,"k","k","long5"
13,48,"Fremder","ambelde","Nonmatching",1,612,"L2n",3,"k","k","long5"
13,49,"Ich","ambelde","Matching",1,401,"L1m",1,"d","d","long5"
13,50,"Fremder","ambelde","Nonmatching",1,536,"L2n",3,"k","k","long5"
13,51,"Ich","muf","Nonmatching",1,395,"L1n",2,"k","k","long5"
13,52,"Fremder","muf","Matching",1,341,"L2m",4,"d","d","long5"
13,53,"Fremder","muf","Matching",1,467,"L2m",4,"d","d","long5"
13,54,"Ich","muf","Nonmatching",1,472,"L1n",2,"k","k","long5"
13,55,"Fremder","ambelde","Nonmatching",1,588,"L2n",3,"k","k","long5"
13,56,"Ich","ambelde","Matching",1,399,"L1m",1,"d","d","long5"
13,57,"Fremder","ambelde","Nonmatching",1,444,"L2n",3,"k","k","long5"
13,58,"Ich","ambelde","Matching",1,345,"L1m",1,"d","d","long5"
13,59,"Ich","muf","Nonmatching",1,536,"L1n",2,"k","k","long5"
13,60,"Fremder","muf","Matching",1,548,"L2m",4,"d","d","long5"
13,61,"Fremder","ambelde","Nonmatching",1,547,"L2n",3,"k","k","long5"
13,62,"Ich","ambelde","Matching",1,432,"L1m",1,"d","d","long5"
13,63,"Fremder","muf","Matching",1,432,"L2m",4,"d","d","long5"
13,64,"Ich","muf","Nonmatching",1,414,"L1n",2,"k","k","long5"
13,65,"Ich","muf","Nonmatching",1,381,"L1n",2,"k","k","long5"
13,66,"Fremder","ambelde","Nonmatching",1,385,"L2n",3,"k","k","long5"
13,67,"Fremder","muf","Matching",1,377,"L2m",4,"d","d","long5"
13,68,"Ich","ambelde","Matching",1,452,"L1m",1,"d","d","long5"
13,69,"Ich","ambelde","Matching",1,430,"L1m",1,"d","d","long5"
13,70,"Fremder","ambelde","Nonmatching",1,501,"L2n",3,"k","k","long5"
13,71,"Fremder","muf","Matching",1,493,"L2m",4,"d","d","long5"
13,72,"Ich","muf","Nonmatching",1,464,"L1n",2,"k","k","long5"
13,73,"Fremder","ambelde","Nonmatching",1,562,"L2n",3,"k","k","long5"
13,74,"Fremder","muf","Matching",1,612,"L2m",4,"d","d","long5"
13,75,"Ich","muf","Nonmatching",1,925,"L1n",2,"k","k","long5"
13,76,"Ich","ambelde","Matching",1,450,"L1m",1,"d","d","long5"
13,77,"Fremder","muf","Matching",1,498,"L2m",4,"d","d","long5"
13,78,"Ich","ambelde","Matching",1,517,"L1m",1,"d","d","long5"
13,79,"Ich","muf","Nonmatching",1,428,"L1n",2,"k","k","long5"
13,80,"Fremder","ambelde","Nonmatching",1,613,"L2n",3,"k","k","long5"
13,81,"Ich","muf","Nonmatching",1,442,"L1n",2,"k","k","long5"
13,82,"Ich","ambelde","Matching",1,407,"L1m",1,"d","d","long5"
13,83,"Fremder","ambelde","Nonmatching",1,529,"L2n",3,"k","k","long5"
13,84,"Fremder","muf","Matching",1,422,"L2m",4,"d","d","long5"
13,85,"Ich","ambelde","Matching",1,471,"L1m",1,"d","d","long5"
13,86,"Ich","muf","Nonmatching",1,392,"L1n",2,"k","k","long5"
13,87,"Fremder","ambelde","Nonmatching",1,487,"L2n",3,"k","k","long5"
13,88,"Fremder","muf","Matching",1,407,"L2m",4,"d","d","long5"
13,89,"Ich","ambelde","Matching",1,582,"L1m",1,"d","d","long5"
13,90,"Fremder","ambelde","Nonmatching",1,475,"L2n",3,"k","k","long5"
13,91,"Fremder","muf","Matching",1,407,"L2m",4,"d","d","long5"
13,92,"Ich","muf","Nonmatching",1,486,"L1n",2,"k","k","long5"
13,93,"Ich","ambelde","Matching",1,406,"L1m",1,"d","d","long5"
13,94,"Fremder","muf","Matching",1,438,"L2m",4,"d","d","long5"
13,95,"Ich","muf","Nonmatching",1,494,"L1n",2,"k","k","long5"
13,96,"Fremder","ambelde","Nonmatching",1,695,"L2n",3,"k","k","long5"
13,97,"Ich","ambelde","Matching",1,316,"L1m",1,"d","d","long5"
13,98,"Fremder","muf","Matching",1,605,"L2m",4,"d","d","long5"
13,99,"Ich","muf","Nonmatching",1,486,"L1n",2,"k","k","long5"
13,100,"Fremder","ambelde","Nonmatching",1,617,"L2n",3,"k","k","long5"
13,101,"Ich","ambelde","Matching",1,493,"L1m",1,"d","d","long5"
13,102,"Fremder","ambelde","Nonmatching",1,584,"L2n",3,"k","k","long5"
13,103,"Ich","muf","Nonmatching",1,475,"L1n",2,"k","k","long5"
13,104,"Fremder","muf","Matching",1,1180,"L2m",4,"d","d","long5"
13,105,"Ich","ambelde","Matching",1,576,"L1m",1,"d","d","long5"
13,106,"Fremder","ambelde","Nonmatching",1,538,"L2n",3,"k","k","long5"
13,107,"Ich","muf","Nonmatching",1,542,"L1n",2,"k","k","long5"
13,108,"Fremder","muf","Matching",1,514,"L2m",4,"d","d","long5"
13,109,"Fremder","ambelde","Nonmatching",1,453,"L2n",3,"k","k","long5"
13,110,"Ich","ambelde","Matching",1,520,"L1m",1,"d","d","long5"
13,111,"Fremder","muf","Matching",1,605,"L2m",4,"d","d","long5"
13,112,"Ich","muf","Nonmatching",1,512,"L1n",2,"k","k","long5"
13,113,"Ich","ambelde","Matching",1,386,"L1m",1,"d","d","long5"
13,114,"Ich","muf","Nonmatching",1,549,"L1n",2,"k","k","long5"
13,115,"Fremder","ambelde","Nonmatching",1,556,"L2n",3,"k","k","long5"
13,116,"Fremder","muf","Matching",1,508,"L2m",4,"d","d","long5"
13,117,"Ich","muf","Nonmatching",1,626,"L1n",2,"k","k","long5"
13,118,"Fremder","ambelde","Nonmatching",1,470,"L2n",3,"k","k","long5"
13,119,"Fremder","muf","Matching",1,367,"L2m",4,"d","d","long5"
13,120,"Ich","ambelde","Matching",1,392,"L1m",1,"d","d","long5"
13,121,"Fremder","ambelde","Nonmatching",1,558,"L2n",3,"k","k","long5"
13,122,"Ich","muf","Nonmatching",1,375,"L1n",2,"k","k","long5"
13,123,"Fremder","muf","Matching",1,298,"L2m",4,"d","d","long5"
13,124,"Ich","ambelde","Matching",1,392,"L1m",1,"d","d","long5"
13,125,"Ich","muf","Nonmatching",1,338,"L1n",2,"k","k","long5"
13,126,"Ich","ambelde","Matching",1,367,"L1m",1,"d","d","long5"
13,127,"Fremder","ambelde","Nonmatching",1,464,"L2n",3,"k","k","long5"
13,128,"Fremder","muf","Matching",1,459,"L2m",4,"d","d","long5"
14,1,"Fremder","lor","Matching",1,1127,"L2m",4,"d","d","long2"
14,2,"Ich","sfartku","Matching",1,802,"L1m",1,"d","d","long2"
14,3,"Fremder","sfartku","Nonmatching",1,539,"L2n",3,"k","k","long2"
14,4,"Ich","lor","Nonmatching",1,758,"L1n",2,"k","k","long2"
14,5,"Ich","lor","Nonmatching",1,593,"L1n",2,"k","k","long2"
14,6,"Fremder","sfartku","Nonmatching",1,526,"L2n",3,"k","k","long2"
14,7,"Ich","sfartku","Matching",1,754,"L1m",1,"d","d","long2"
14,8,"Fremder","lor","Matching",1,443,"L2m",4,"d","d","long2"
14,9,"Ich","lor","Nonmatching",1,514,"L1n",2,"k","k","long2"
14,10,"Fremder","sfartku","Nonmatching",1,562,"L2n",3,"k","k","long2"
14,11,"Fremder","lor","Matching",1,843,"L2m",4,"d","d","long2"
14,12,"Ich","sfartku","Matching",1,724,"L1m",1,"d","d","long2"
14,13,"Ich","sfartku","Matching",1,545,"L1m",1,"d","d","long2"
14,14,"Fremder","lor","Matching",1,665,"L2m",4,"d","d","long2"
14,15,"Fremder","sfartku","Nonmatching",1,539,"L2n",3,"k","k","long2"
14,16,"Ich","lor","Nonmatching",1,723,"L1n",2,"k","k","long2"
14,17,"Ich","sfartku","Matching",1,564,"L1m",1,"d","d","long2"
14,18,"Fremder","sfartku","Nonmatching",1,549,"L2n",3,"k","k","long2"
14,19,"Ich","lor","Nonmatching",1,607,"L1n",2,"k","k","long2"
14,20,"Fremder","lor","Matching",1,660,"L2m",4,"d","d","long2"
14,21,"Ich","lor","Nonmatching",1,662,"L1n",2,"k","k","long2"
14,22,"Ich","sfartku","Matching",1,520,"L1m",1,"d","d","long2"
14,23,"Fremder","lor","Matching",1,599,"L2m",4,"d","d","long2"
14,24,"Fremder","sfartku","Nonmatching",1,949,"L2n",3,"k","k","long2"
14,25,"Ich","lor","Nonmatching",1,688,"L1n",2,"k","k","long2"
14,26,"Ich","sfartku","Matching",1,564,"L1m",1,"d","d","long2"
14,27,"Fremder","lor","Matching",1,604,"L2m",4,"d","d","long2"
14,28,"Fremder","sfartku","Nonmatching",1,538,"L2n",3,"k","k","long2"
14,29,"Ich","lor","Nonmatching",1,525,"L1n",2,"k","k","long2"
14,30,"Fremder","sfartku","Nonmatching",1,659,"L2n",3,"k","k","long2"
14,31,"Fremder","lor","Matching",1,429,"L2m",4,"d","d","long2"
14,32,"Ich","sfartku","Matching",0,557,"L1m",1,"k","d","long2"
14,33,"Fremder","lor","Matching",1,550,"L2m",4,"d","d","long2"
14,34,"Fremder","sfartku","Nonmatching",1,646,"L2n",3,"k","k","long2"
14,35,"Ich","lor","Nonmatching",1,756,"L1n",2,"k","k","long2"
14,36,"Ich","sfartku","Matching",1,569,"L1m",1,"d","d","long2"
14,37,"Ich","sfartku","Matching",1,658,"L1m",1,"d","d","long2"
14,38,"Fremder","sfartku","Nonmatching",1,677,"L2n",3,"k","k","long2"
