"Subject","Block","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"24","1","diamond","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","900","0.9","1"
"24","1","triangle","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","654","0.654","1"
"24","1","triangle","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","971","0.971","1"
"24","1","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","1626","1.626","0"
"24","1","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","timeout","1651","1.651","0"
"24","1","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","1306","1.306","1"
"24","1","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","868","0.868","1"
"24","1","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1103","1.103","1"
"24","1","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","1577","1.577","0"
"24","2","triangle","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","894","0.894","1"
"24","2","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","1065","1.065","1"
"24","2","triangle","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","692","0.692","1"
"24","2","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","959","0.959","1"
"24","2","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","975","0.975","1"
"24","2","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1231","1.231","1"
"24","2","triangle","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","1260","1.26","1"
"24","2","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","1320","1.32","1"
"24","2","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","1200","1.2","1"
"24","2","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","1054","1.054","1"
"24","2","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1050","1.05","1"
"24","2","diamond","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1334","1.334","1"
"24","2","triangle","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","535","0.535","1"
"24","2","diamond","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","896","0.896","1"
"24","2","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","1018","1.018","1"
"24","2","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","1328","1.328","0"
"24","3","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","880","0.88","1"
"24","3","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1084","1.084","1"
"24","3","triangle","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","1062","1.062","1"
"24","3","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","930","0.93","1"
"24","3","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","876","0.876","1"
"24","3","diamond","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1159","1.159","1"
"24","3","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","751","0.751","1"
"24","3","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","847","0.847","1"
"24","3","triangle","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","948","0.948","1"
"24","3","triangle","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","796","0.796","1"
"24","3","diamond","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1307","1.307","1"
"24","3","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","749","0.749","1"
"24","3","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","949","0.949","1"
"24","3","triangle","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","725","0.725","1"
"24","3","diamond","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","timeout","1651","1.651","0"
"24","3","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","1010","1.01","1"
"25","1","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","981","0.981","0"
"25","1","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","690","0.69","1"
"25","1","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","655","0.655","1"
"25","1","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","776","0.776","1"
"25","1","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","734","0.734","0"
"25","1","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","983","0.983","1"
"25","1","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","756","0.756","1"
"25","1","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","849","0.849","1"
"25","1","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","861","0.861","1"
"25","1","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","952","0.952","1"
"25","1","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","951","0.951","1"
"25","1","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","726","0.726","0"
"25","1","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","960","0.96","1"
"25","1","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","760","0.76","1"
"25","1","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","713","0.713","1"
"25","1","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","746","0.746","0"
"25","2","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","1023","1.023","1"
"25","2","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","985","0.985","1"
"25","2","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","719","0.719","1"
"25","2","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","712","0.712","1"
"25","2","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","588","0.588","0"
"25","2","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","804","0.804","1"
"25","2","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","761","0.761","1"
"25","2","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","629","0.629","1"
"25","2","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","942","0.942","1"
"25","2","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","711","0.711","1"
"25","2","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","814","0.814","0"
"25","2","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","878","0.878","1"
"25","2","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","802","0.802","1"
"25","2","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","989","0.989","1"
"25","2","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","680","0.68","1"
"25","2","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","918","0.918","1"
"25","3","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","995","0.995","1"
"25","3","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","716","0.716","1"
"25","3","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","521","0.521","1"
"25","3","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","853","0.853","1"
"25","3","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","1014","1.014","1"
"25","3","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","731","0.731","1"
"25","3","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","776","0.776","1"
"25","3","rhomboid","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","792","0.792","1"
"25","3","octagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","878","0.878","1"
"25","3","diamond","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","978","0.978","1"
"25","3","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","1138","1.138","1"
"25","3","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","707","0.707","1"
"25","3","diamond","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","804","0.804","1"
"25","3","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","675","0.675","1"
"25","3","rhomboid","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","738","0.738","1"
"25","3","octagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","926","0.926","0"
"25","1","pentagon","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","c","826","0.826","1"
"25","1","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","x","863","0.863","1"
"25","1","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","x","800","0.8","1"
"25","1","pentagon","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","x","947","0.947","1"
"25","1","square","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","x","741","0.741","0"
"25","1","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","x","899","0.899","1"
"25","1","kite","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","x","791","0.791","0"
"25","1","square","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","x","1121","1.121","1"
"25","1","square","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","c","1056","1.056","1"
