"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order","result"
"","","","","","psychophysics","535","1787684","0.0-9.0-0.3-0.418","416","","j","","","","","","","","","","","","","key","j","16.659782608697675","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","536","1789230","0.0-9.0-0.3-0.419","395","","j","","","","","","","","","","","","","key","j","16.66153846153795","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","537","1790948","0.0-9.0-0.3-0.420","564","","j","","","","","","","","","","","","","key","j","16.66176470588235","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","538","1792456","0.0-9.0-0.3-0.421","356","","f","","","","","","","","","","","","","key","f","16.66222222222067","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","false","Formal","",""
"","","","","","psychophysics","539","1794096","0.0-9.0-0.3-0.422","480","","j","","","","","","","","","","","","","key","j","16.662886597938623","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","540","1795738","0.0-9.0-0.3-0.423","489","","j","","","","","","","","","","","","","key","j","16.660204081632177","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","541","1797430","0.0-9.0-0.3-0.424","531","","f","","","","","","","","","","","","","key","f","16.658999999999068","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","542","1799042","0.0-9.0-0.3-0.425","461","","f","","","","","","","","","","","","","key","f","16.660416666665697","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","543","1800684","0.0-9.0-0.3-0.426","487","","j","","","","","","","","","","","","","key","j","16.660204081632177","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","544","1802354","0.0-9.0-0.3-0.427","507","","j","","","","","","","","","","","","","key","j","16.66060606060512","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","545","1803992","0.0-9.0-0.3-0.428","484","","f","","","","","","","","","","","","","key","f","16.661855670102614","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","546","1805678","0.0-9.0-0.3-0.429","532","","f","","","","","","","","","","","","","key","f","16.661000000000932","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","547","1807330","0.0-9.0-0.3-0.430","502","","f","","","","","","","","","","","","","key","f","16.661224489796393","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","548","1809086","0.0-9.0-0.3-0.431","596","","f","","","","","","","","","","","","","key","f","16.660576923076476","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","549","1810722","0.0-9.0-0.3-0.432","478","","f","","","","","","","","","","","","","key","f","16.660824742269","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","550","1812292","0.0-9.0-0.3-0.433","415","","j","","","","","","","","","","","","","key","j","16.661290322580644","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","551","1813816","0.0-9.0-0.3-0.434","373","","f","","","","","","","","","","","","","key","f","16.659999999998966","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","552","1815444","0.0-9.0-0.3-0.435","469","","f","","","","","","","","","","","","","key","f","16.660824742269","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","553","1817072","0.0-9.0-0.3-0.436","465","","j","","","","","","","","","","","","","key","j","16.660416666668123","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","554","1818725","0.0-9.0-0.3-0.437","501","","f","","","","","","","","","","","","","key","f","16.66060606060512","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","555","1820370","0.0-9.0-0.3-0.438","491","","f","","","","","","","","","","","","","key","f","16.660824742269","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","556","1822104","0.0-9.0-0.3-0.439","581","","f","","","","","","","","","","","","","key","f","16.660194174757283","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","557","1823663","0.0-9.0-0.3-0.440","407","","f","","","","","","","","","","","","","key","f","16.66021505376244","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","558","1825216","0.0-9.0-0.3-0.441","394","","f","","","","","","","","","","","","","key","f","16.660869565215368","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Formal","",""
"","","","","","psychophysics","559","1826844","0.0-9.0-0.3-0.442","473","","j","","","","","","","","","","","","","key","j","16.660824742269","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","560","1828376","0.0-9.0-0.3-0.443","372","","f","","","","","","","","","","","","","key","f","16.660439560438025","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Formal","",""
"","","","","","psychophysics","561","1830075","0.0-9.0-0.3-0.444","541","","f","","","","","","","","","","","","","key","f","16.660396039603498","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","562","1831689","0.0-9.0-0.3-0.445","458","","j","","","","","","","","","","","","","key","j","16.661458333333332","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","563","1833411","0.0-9.0-0.3-0.446","569","","f","","","","","","","","","","","","","key","f","16.66078431372686","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","564","1835173","0.0-9.0-0.3-0.447","605","","f","","","","","","","","","","","","","key","f","16.66190476190476","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","565","1836945","0.0-9.0-0.3-0.448","611","","j","","","","","","","","","","","","","key","j","16.659047619047175","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","566","1838611","0.0-9.0-0.3-0.449","510","","j","","","","","","","","","","","","","key","j","16.66060606060747","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","567","1840331","0.0-9.0-0.3-0.450","564","","j","","","","","","","","","","","","","key","j","16.66176470588235","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","568","1841939","0.0-9.0-0.3-0.451","457","","j","","","","","","","","","","","","","key","j","16.662105263156914","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","569","1843527","0.0-9.0-0.3-0.452","430","","f","","","","","","","","","","","","","key","f","16.66170212765908","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","570","1845141","0.0-9.0-0.3-0.453","460","","j","","","","","","","","","","","","","key","j","16.660416666668123","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","571","1846761","0.0-9.0-0.3-0.454","467","","f","","","","","","","","","","","","","key","f","16.66250000000097","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","572","1848348","0.0-9.0-0.3-0.455","434","","j","","","","","","","","","","","","","key","j","16.661052631579437","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","573","1849921","0.0-9.0-0.3-0.456","419","","f","","","","","","","","","","","","","key","f","16.661290322580644","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","574","1851523","0.0-9.0-0.3-0.457","444","","j","","","","","","","","","","","","","key","j","16.65999999999951","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","575","1853034","0.0-9.0-0.3-0.458","355","","f","","","","","","","","","","","","","key","f","16.660000000001553","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","576","1854623","0.0-9.0-0.3-0.459","432","","j","","","","","","","","","","","","","key","j","16.66170212765908","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","577","1856129","0.0-9.0-0.3-0.460","351","","j","","","","","","","","","","","","","key","j","16.66111111111111","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","578","1857569","0.0-9.0-0.3-0.461","281","","j","","","","","","","","","","","","","key","j","16.659999999998355","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","579","1859027","0.0-9.0-0.3-0.462","300","","j","","","","","","","","","","","","","key","j","16.659770114944134","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","580","1860773","0.0-9.0-0.3-0.463","595","","f","","","","","","","","","","","","","key","f","16.661165048542333","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","581","1862377","0.0-9.0-0.3-0.464","451","","j","","","","","","","","","","","","","key","j","16.661458333333332","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","582","1864113","0.0-9.0-0.3-0.465","575","","f","","","","","","","","","","","","","key","f","16.661165048544593","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","583","1865853","0.0-9.0-0.3-0.466","584","","f","","","","","","","","","","","","","key","f","16.660194174757283","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","584","1867699","0.0-9.0-0.3-0.467","692","","j","","","","","","","","","","","","","key","j","16.65909090909091","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","585","1869321","0.0-9.0-0.3-0.468","464","","f","","","","","","","","","","","","","key","f","16.660416666665697","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","586","1871065","0.0-9.0-0.3-0.469","593","","f","","","","","","","","","","","","","key","f","16.661165048542333","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","587","1872731","0.0-9.0-0.3-0.470","509","","j","","","","","","","","","","","","","key","j","16.66060606060512","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","588","1874307","0.0-9.0-0.3-0.471","419","","j","","","","","","","","","","","","","key","j","16.659574468085108","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","589","1875895","0.0-9.0-0.3-0.472","431","","j","","","","","","","","","","","","","key","j","16.66063829787333","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","590","1877455","0.0-9.0-0.3-0.473","406","","j","","","","","","","","","","","","","key","j","16.66236559139885","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","591","1879088","0.0-9.0-0.3-0.474","478","","f","","","","","","","","","","","","","key","f","16.660824742269","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","592","1880745","0.0-9.0-0.3-0.475","494","","j","","","","","","","","","","","","","key","j","16.660204081632177","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
