"Subject","Subject_EPrime","Session","Group","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"9","109","3","1","11-03-2017","formal",6,1,"T.bmp","Self","Freund","No","m","1","646","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,2,"T.bmp","Self","Sie","Yes","n","1","706","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,3,"S.bmp","Friend","Freund","Yes","n","1","566","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,4,"T.bmp","Self","Sie","Yes","n","1","627","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,5,"T.bmp","Self","Fremder","No","m","1","607","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,6,"C.bmp","Stranger","Fremder","Yes","n","1","715","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,7,"S.bmp","Friend","Fremder","No","m","1","712","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,8,"C.bmp","Stranger","Sie","No","m","0","564","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,9,"C.bmp","Stranger","Freund","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,10,"S.bmp","Friend","Freund","Yes","n","1","557","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,11,"C.bmp","Stranger","Fremder","Yes","n","1","769","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,12,"S.bmp","Friend","Sie","No","m","0","725","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,13,"C.bmp","Stranger","Freund","No","m","1","753","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,14,"C.bmp","Stranger","Sie","No","m","1","766","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,15,"S.bmp","Friend","Fremder","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,16,"T.bmp","Self","Sie","Yes","n","1","582","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,17,"S.bmp","Friend","Sie","No","m","1","730","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,18,"T.bmp","Self","Fremder","No","m","1","775","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,19,"T.bmp","Self","Freund","No","m","1","779","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,20,"S.bmp","Friend","Freund","Yes","n","1","703","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,21,"S.bmp","Friend","Freund","Yes","n","1","508","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,22,"T.bmp","Self","Sie","Yes","n","0","480","m","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,23,"C.bmp","Stranger","Fremder","Yes","n","0","604","m","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,24,"C.bmp","Stranger","Fremder","Yes","n","1","425","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,25,"C.bmp","Stranger","Freund","No","m","1","606","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,26,"T.bmp","Self","Sie","Yes","n","1","609","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,27,"S.bmp","Friend","Sie","No","m","1","733","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,28,"C.bmp","Stranger","Sie","No","m","1","594","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,29,"S.bmp","Friend","Fremder","No","m","1","710","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,30,"T.bmp","Self","Fremder","No","m","1","722","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,31,"S.bmp","Friend","Freund","Yes","n","1","703","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,32,"C.bmp","Stranger","Fremder","Yes","n","0","667","m","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,33,"S.bmp","Friend","Freund","Yes","n","1","583","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,34,"T.bmp","Self","Sie","Yes","n","1","379","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,35,"T.bmp","Self","Freund","No","m","1","664","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,36,"C.bmp","Stranger","Fremder","Yes","n","0","669","m","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,37,"T.bmp","Self","Sie","Yes","n","1","528","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,38,"C.bmp","Stranger","Sie","No","m","1","685","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,39,"T.bmp","Self","Freund","No","m","1","793","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,40,"C.bmp","Stranger","Freund","No","m","1","613","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,41,"S.bmp","Friend","Freund","Yes","n","1","770","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,42,"S.bmp","Friend","Sie","No","m","1","662","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,43,"S.bmp","Friend","Fremder","No","m","1","818","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,44,"T.bmp","Self","Sie","Yes","n","1","671","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,45,"T.bmp","Self","Fremder","No","m","1","731","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,46,"C.bmp","Stranger","Fremder","Yes","n","1","655","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,47,"C.bmp","Stranger","Fremder","Yes","n","1","507","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,48,"S.bmp","Friend","Freund","Yes","n","1","800","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,49,"C.bmp","Stranger","Fremder","Yes","n","1","748","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,50,"C.bmp","Stranger","Sie","No","m","0","736","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,51,"S.bmp","Friend","Freund","Yes","n","1","493","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,52,"T.bmp","Self","Freund","No","m","0","785","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,53,"S.bmp","Friend","Sie","No","m","1","741","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,54,"T.bmp","Self","Sie","Yes","n","1","449","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,55,"T.bmp","Self","Sie","Yes","n","1","462","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,56,"S.bmp","Friend","Freund","Yes","n","1","546","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,57,"C.bmp","Stranger","Freund","No","m","0","462","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,58,"C.bmp","Stranger","Fremder","Yes","n","1","691","n","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,59,"T.bmp","Self","Fremder","No","m","1","671","m","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","formal",6,60,"S.bmp","Friend","Fremder","No","m","0","739","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,1,"S.bmp","Friend","Fremder","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,2,"T.bmp","Self","Freund","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,3,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,4,"T.bmp","Self","Sie","Yes","n","0","0","","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,5,"C.bmp","Stranger","Freund","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,6,"C.bmp","Stranger","Sie","No","m","0","0","","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,7,"S.bmp","Friend","Freund","Yes","n","0","285","m","n","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,8,"T.bmp","Self","Fremder","No","m","0","409","n","m","Inhibition-control (3)"
"9","109","3","1","11-03-2017","practice",NA,9,"S.bmp","Friend","Sie","No","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,1,"S.bmp","Self","Sie","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,2,"C.bmp","Friend","Fremder","No","n","0","501","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,3,"T.bmp","Stranger","Fremder","Yes","m","0","742","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,4,"S.bmp","Self","Freund","No","n","0","0","","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,5,"C.bmp","Friend","Sie","No","n","1","575","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,6,"C.bmp","Friend","Freund","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,7,"S.bmp","Self","Fremder","No","n","1","612","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,8,"C.bmp","Friend","Freund","Yes","m","1","631","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,9,"T.bmp","Stranger","Freund","No","n","1","616","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,10,"T.bmp","Stranger","Fremder","Yes","m","1","867","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,11,"S.bmp","Self","Sie","Yes","m","0","549","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,12,"T.bmp","Stranger","Sie","No","n","0","744","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,13,"S.bmp","Self","Sie","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,14,"C.bmp","Friend","Sie","No","n","1","465","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,15,"T.bmp","Stranger","Fremder","Yes","m","1","600","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,16,"S.bmp","Self","Freund","No","n","1","703","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,17,"T.bmp","Stranger","Fremder","Yes","m","1","444","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,18,"C.bmp","Friend","Freund","Yes","m","0","456","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,19,"T.bmp","Stranger","Freund","No","n","0","0","","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,20,"C.bmp","Friend","Fremder","No","n","0","483","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,21,"S.bmp","Self","Fremder","No","n","1","807","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,22,"S.bmp","Self","Sie","Yes","m","1","1051","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,23,"T.bmp","Stranger","Sie","No","n","1","833","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,24,"C.bmp","Friend","Freund","Yes","m","1","586","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,25,"S.bmp","Self","Sie","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,26,"C.bmp","Friend","Sie","No","n","1","480","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,27,"T.bmp","Stranger","Fremder","Yes","m","1","486","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,28,"T.bmp","Stranger","Fremder","Yes","m","0","411","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,29,"C.bmp","Friend","Freund","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,30,"C.bmp","Friend","Freund","Yes","m","1","676","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,31,"C.bmp","Friend","Fremder","No","n","0","490","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,32,"S.bmp","Self","Fremder","No","n","1","482","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,33,"T.bmp","Stranger","Freund","No","n","1","1006","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,34,"S.bmp","Self","Sie","Yes","m","0","846","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,35,"S.bmp","Self","Freund","No","n","0","1051","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,36,"T.bmp","Stranger","Sie","No","n","1","604","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,37,"T.bmp","Stranger","Freund","No","n","0","0","","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,38,"C.bmp","Friend","Fremder","No","n","0","519","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,39,"T.bmp","Stranger","Fremder","Yes","m","0","922","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,40,"T.bmp","Stranger","Fremder","Yes","m","1","1008","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,41,"C.bmp","Friend","Freund","Yes","m","0","862","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,42,"S.bmp","Self","Fremder","No","n","0","765","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,43,"C.bmp","Friend","Sie","No","n","1","910","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,44,"T.bmp","Stranger","Sie","No","n","0","914","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,45,"S.bmp","Self","Sie","Yes","m","1","576","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,46,"S.bmp","Self","Freund","No","n","1","763","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,47,"S.bmp","Self","Sie","Yes","m","1","885","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,48,"C.bmp","Friend","Freund","Yes","m","0","397","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,49,"C.bmp","Friend","Freund","Yes","m","1","924","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,50,"S.bmp","Self","Fremder","No","n","1","687","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,51,"T.bmp","Stranger","Freund","No","n","1","662","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,52,"T.bmp","Stranger","Fremder","Yes","m","1","740","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,53,"T.bmp","Stranger","Fremder","Yes","m","0","0","","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,54,"C.bmp","Friend","Fremder","No","n","1","677","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,55,"S.bmp","Self","Sie","Yes","m","0","451","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,56,"S.bmp","Self","Freund","No","n","1","797","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,57,"C.bmp","Friend","Freund","Yes","m","1","600","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,58,"S.bmp","Self","Sie","Yes","m","0","384","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,59,"T.bmp","Stranger","Sie","No","n","1","590","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",1,60,"C.bmp","Friend","Sie","No","n","0","833","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,1,"T.bmp","Stranger","Sie","No","n","1","799","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,2,"T.bmp","Stranger","Freund","No","n","1","995","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,3,"S.bmp","Self","Sie","Yes","m","0","888","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,4,"T.bmp","Stranger","Fremder","Yes","m","1","572","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,5,"C.bmp","Friend","Freund","Yes","m","0","870","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,6,"T.bmp","Stranger","Fremder","Yes","m","1","583","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,7,"S.bmp","Self","Freund","No","n","0","769","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,8,"C.bmp","Friend","Freund","Yes","m","0","634","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,9,"C.bmp","Friend","Sie","No","n","1","708","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,10,"S.bmp","Self","Sie","Yes","m","1","628","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,11,"S.bmp","Self","Fremder","No","n","0","569","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,12,"C.bmp","Friend","Fremder","No","n","1","608","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,13,"S.bmp","Self","Sie","Yes","m","1","710","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,14,"T.bmp","Stranger","Freund","No","n","1","820","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,15,"C.bmp","Friend","Freund","Yes","m","1","518","m","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,16,"C.bmp","Friend","Sie","No","n","1","709","n","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,17,"C.bmp","Friend","Fremder","No","n","0","690","m","n","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,18,"S.bmp","Self","Sie","Yes","m","0","1032","n","m","Inhibition-control (3)"
"10","110","3","1","11-03-2017","formal",2,19,"S.bmp","Self","Fremder","No","n","1","443","n","n","Inhibition-control (3)"
