"Subject","Session","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"302","3","04-01-2017","formal",6,43,"S.bmp","Self","Sie","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,44,"S.bmp","Self","Fremder","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,45,"T.bmp","Stranger","Fremder","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,46,"C.bmp","Friend","Sie","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,47,"S.bmp","Self","Sie","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,48,"S.bmp","Self","Freund","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,49,"T.bmp","Stranger","Sie","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,50,"C.bmp","Friend","Freund","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,51,"T.bmp","Stranger","Fremder","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,52,"C.bmp","Friend","Freund","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,53,"C.bmp","Friend","Fremder","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,54,"S.bmp","Self","Freund","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,55,"C.bmp","Friend","Sie","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,56,"S.bmp","Self","Sie","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,57,"S.bmp","Self","Sie","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,58,"T.bmp","Stranger","Freund","No","n","0","0","","n","control-inhibition"
"302","3","04-01-2017","formal",6,59,"T.bmp","Stranger","Fremder","Yes","m","0","0","","m","control-inhibition"
"302","3","04-01-2017","formal",6,60,"S.bmp","Self","Fremder","No","n","0","0","","n","control-inhibition"
"303","3","04-01-2017","practice",NA,1,"S.bmp","Stranger","Fremder","Yes","n","0","0","","n","be-imitated"
"303","3","04-01-2017","practice",NA,2,"C.bmp","Self","Freund","No","m","0","1064","n","m","be-imitated"
"303","3","04-01-2017","practice",NA,3,"T.bmp","Friend","Sie","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","practice",NA,4,"T.bmp","Friend","Freund","Yes","n","0","667","m","n","be-imitated"
"303","3","04-01-2017","practice",NA,5,"C.bmp","Self","Fremder","No","m","1","765","m","m","be-imitated"
"303","3","04-01-2017","practice",NA,6,"S.bmp","Stranger","Sie","No","m","0","801","n","m","be-imitated"
"303","3","04-01-2017","practice",NA,7,"T.bmp","Friend","Fremder","No","m","0","915","n","m","be-imitated"
"303","3","04-01-2017","practice",NA,8,"S.bmp","Stranger","Freund","No","m","1","810","m","m","be-imitated"
"303","3","04-01-2017","practice",NA,9,"C.bmp","Self","Sie","Yes","n","1","658","n","n","be-imitated"
"303","3","04-01-2017","formal",1,1,"S.bmp","Stranger","Fremder","Yes","n","0","493","m","n","be-imitated"
"303","3","04-01-2017","formal",1,2,"C.bmp","Self","Freund","No","m","0","637","n","m","be-imitated"
"303","3","04-01-2017","formal",1,3,"S.bmp","Stranger","Sie","No","m","1","892","m","m","be-imitated"
"303","3","04-01-2017","formal",1,4,"T.bmp","Friend","Freund","Yes","n","1","818","n","n","be-imitated"
"303","3","04-01-2017","formal",1,5,"S.bmp","Stranger","Freund","No","m","1","542","m","m","be-imitated"
"303","3","04-01-2017","formal",1,6,"T.bmp","Friend","Freund","Yes","n","1","936","n","n","be-imitated"
"303","3","04-01-2017","formal",1,7,"C.bmp","Self","Sie","Yes","n","1","629","n","n","be-imitated"
"303","3","04-01-2017","formal",1,8,"S.bmp","Stranger","Fremder","Yes","n","0","446","m","n","be-imitated"
"303","3","04-01-2017","formal",1,9,"T.bmp","Friend","Fremder","No","m","1","888","m","m","be-imitated"
"303","3","04-01-2017","formal",1,10,"C.bmp","Self","Fremder","No","m","1","861","m","m","be-imitated"
"303","3","04-01-2017","formal",1,11,"T.bmp","Friend","Sie","No","m","0","695","n","m","be-imitated"
"303","3","04-01-2017","formal",1,12,"C.bmp","Self","Sie","Yes","n","1","809","n","n","be-imitated"
"303","3","04-01-2017","formal",1,13,"T.bmp","Friend","Fremder","No","m","1","876","m","m","be-imitated"
"303","3","04-01-2017","formal",1,14,"T.bmp","Friend","Freund","Yes","n","1","646","n","n","be-imitated"
"303","3","04-01-2017","formal",1,15,"C.bmp","Self","Sie","Yes","n","1","603","n","n","be-imitated"
"303","3","04-01-2017","formal",1,16,"C.bmp","Self","Fremder","No","m","1","812","m","m","be-imitated"
"303","3","04-01-2017","formal",1,17,"T.bmp","Friend","Freund","Yes","n","1","1035","n","n","be-imitated"
"303","3","04-01-2017","formal",1,18,"C.bmp","Self","Freund","No","m","1","758","m","m","be-imitated"
"303","3","04-01-2017","formal",1,19,"S.bmp","Stranger","Freund","No","m","1","762","m","m","be-imitated"
"303","3","04-01-2017","formal",1,20,"C.bmp","Self","Sie","Yes","n","1","454","n","n","be-imitated"
"303","3","04-01-2017","formal",1,21,"S.bmp","Stranger","Fremder","Yes","n","0","584","m","n","be-imitated"
"303","3","04-01-2017","formal",1,22,"S.bmp","Stranger","Sie","No","m","1","855","m","m","be-imitated"
"303","3","04-01-2017","formal",1,23,"S.bmp","Stranger","Fremder","Yes","n","1","937","n","n","be-imitated"
"303","3","04-01-2017","formal",1,24,"T.bmp","Friend","Sie","No","m","1","770","m","m","be-imitated"
"303","3","04-01-2017","formal",1,25,"S.bmp","Stranger","Fremder","Yes","n","0","618","m","n","be-imitated"
"303","3","04-01-2017","formal",1,26,"C.bmp","Self","Sie","Yes","n","1","685","n","n","be-imitated"
"303","3","04-01-2017","formal",1,27,"T.bmp","Friend","Sie","No","m","1","815","m","m","be-imitated"
"303","3","04-01-2017","formal",1,28,"S.bmp","Stranger","Fremder","Yes","n","1","945","n","n","be-imitated"
"303","3","04-01-2017","formal",1,29,"C.bmp","Self","Sie","Yes","n","1","698","n","n","be-imitated"
"303","3","04-01-2017","formal",1,30,"T.bmp","Friend","Freund","Yes","n","1","733","n","n","be-imitated"
"303","3","04-01-2017","formal",1,31,"T.bmp","Friend","Fremder","No","m","1","691","m","m","be-imitated"
"303","3","04-01-2017","formal",1,32,"S.bmp","Stranger","Freund","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,33,"S.bmp","Stranger","Sie","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,34,"C.bmp","Self","Freund","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,35,"C.bmp","Self","Fremder","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,36,"T.bmp","Friend","Freund","Yes","n","0","26","m","n","be-imitated"
"303","3","04-01-2017","formal",1,37,"T.bmp","Friend","Fremder","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,38,"S.bmp","Stranger","Fremder","Yes","n","0","0","","n","be-imitated"
"303","3","04-01-2017","formal",1,39,"C.bmp","Self","Sie","Yes","n","0","353","m","n","be-imitated"
"303","3","04-01-2017","formal",1,40,"S.bmp","Stranger","Fremder","Yes","n","0","1076","m","n","be-imitated"
"303","3","04-01-2017","formal",1,41,"C.bmp","Self","Freund","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,42,"T.bmp","Friend","Freund","Yes","n","1","539","n","n","be-imitated"
"303","3","04-01-2017","formal",1,43,"T.bmp","Friend","Freund","Yes","n","1","699","n","n","be-imitated"
"303","3","04-01-2017","formal",1,44,"T.bmp","Friend","Sie","No","m","1","735","m","m","be-imitated"
"303","3","04-01-2017","formal",1,45,"S.bmp","Stranger","Sie","No","m","0","895","n","m","be-imitated"
"303","3","04-01-2017","formal",1,46,"C.bmp","Self","Sie","Yes","n","1","619","n","n","be-imitated"
"303","3","04-01-2017","formal",1,47,"S.bmp","Stranger","Freund","No","m","1","544","m","m","be-imitated"
"303","3","04-01-2017","formal",1,48,"C.bmp","Self","Fremder","No","m","1","815","m","m","be-imitated"
"303","3","04-01-2017","formal",1,49,"C.bmp","Self","Sie","Yes","n","1","648","n","n","be-imitated"
"303","3","04-01-2017","formal",1,50,"S.bmp","Stranger","Sie","No","m","1","949","m","m","be-imitated"
"303","3","04-01-2017","formal",1,51,"S.bmp","Stranger","Fremder","Yes","n","1","844","n","n","be-imitated"
"303","3","04-01-2017","formal",1,52,"C.bmp","Self","Sie","Yes","n","1","631","n","n","be-imitated"
"303","3","04-01-2017","formal",1,53,"C.bmp","Self","Fremder","No","m","1","729","m","m","be-imitated"
"303","3","04-01-2017","formal",1,54,"S.bmp","Stranger","Fremder","Yes","n","0","827","m","n","be-imitated"
"303","3","04-01-2017","formal",1,55,"T.bmp","Friend","Sie","No","m","1","783","m","m","be-imitated"
"303","3","04-01-2017","formal",1,56,"T.bmp","Friend","Freund","Yes","n","1","912","n","n","be-imitated"
"303","3","04-01-2017","formal",1,57,"C.bmp","Self","Freund","No","m","1","775","m","m","be-imitated"
"303","3","04-01-2017","formal",1,58,"S.bmp","Stranger","Freund","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",1,59,"T.bmp","Friend","Freund","Yes","n","0","598","m","n","be-imitated"
"303","3","04-01-2017","formal",1,60,"T.bmp","Friend","Fremder","No","m","0","477","n","m","be-imitated"
"303","3","04-01-2017","formal",2,1,"S.bmp","Stranger","Freund","No","m","0","998","n","m","be-imitated"
"303","3","04-01-2017","formal",2,2,"C.bmp","Self","Sie","Yes","n","1","643","n","n","be-imitated"
"303","3","04-01-2017","formal",2,3,"T.bmp","Friend","Freund","Yes","n","1","851","n","n","be-imitated"
"303","3","04-01-2017","formal",2,4,"T.bmp","Friend","Sie","No","m","0","528","n","m","be-imitated"
"303","3","04-01-2017","formal",2,5,"C.bmp","Self","Sie","Yes","n","1","517","n","n","be-imitated"
"303","3","04-01-2017","formal",2,6,"T.bmp","Friend","Fremder","No","m","0","896","n","m","be-imitated"
"303","3","04-01-2017","formal",2,7,"C.bmp","Self","Freund","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",2,8,"T.bmp","Friend","Freund","Yes","n","0","0","","n","be-imitated"
"303","3","04-01-2017","formal",2,9,"C.bmp","Self","Fremder","No","m","1","644","m","m","be-imitated"
"303","3","04-01-2017","formal",2,10,"S.bmp","Stranger","Fremder","Yes","n","0","462","m","n","be-imitated"
"303","3","04-01-2017","formal",2,11,"S.bmp","Stranger","Sie","No","m","0","512","n","m","be-imitated"
"303","3","04-01-2017","formal",2,12,"S.bmp","Stranger","Fremder","Yes","n","0","580","m","n","be-imitated"
"303","3","04-01-2017","formal",2,13,"T.bmp","Friend","Fremder","No","m","1","850","m","m","be-imitated"
"303","3","04-01-2017","formal",2,14,"C.bmp","Self","Sie","Yes","n","1","526","n","n","be-imitated"
"303","3","04-01-2017","formal",2,15,"T.bmp","Friend","Freund","Yes","n","1","782","n","n","be-imitated"
"303","3","04-01-2017","formal",2,16,"S.bmp","Stranger","Fremder","Yes","n","0","474","m","n","be-imitated"
"303","3","04-01-2017","formal",2,17,"C.bmp","Self","Freund","No","m","0","634","n","m","be-imitated"
"303","3","04-01-2017","formal",2,18,"S.bmp","Stranger","Freund","No","m","1","389","m","m","be-imitated"
"303","3","04-01-2017","formal",2,19,"C.bmp","Self","Sie","Yes","n","1","518","n","n","be-imitated"
"303","3","04-01-2017","formal",2,20,"S.bmp","Stranger","Sie","No","m","1","741","m","m","be-imitated"
"303","3","04-01-2017","formal",2,21,"C.bmp","Self","Fremder","No","m","1","903","m","m","be-imitated"
"303","3","04-01-2017","formal",2,22,"T.bmp","Friend","Sie","No","m","1","845","m","m","be-imitated"
"303","3","04-01-2017","formal",2,23,"T.bmp","Friend","Freund","Yes","n","1","990","n","n","be-imitated"
"303","3","04-01-2017","formal",2,24,"S.bmp","Stranger","Fremder","Yes","n","1","807","n","n","be-imitated"
"303","3","04-01-2017","formal",2,25,"T.bmp","Friend","Freund","Yes","n","0","780","m","n","be-imitated"
"303","3","04-01-2017","formal",2,26,"T.bmp","Friend","Fremder","No","m","0","0","","m","be-imitated"
"303","3","04-01-2017","formal",2,27,"S.bmp","Stranger","Freund","No","m","1","946","m","m","be-imitated"
"303","3","04-01-2017","formal",2,28,"S.bmp","Stranger","Sie","No","m","1","669","m","m","be-imitated"
"303","3","04-01-2017","formal",2,29,"C.bmp","Self","Sie","Yes","n","1","533","n","n","be-imitated"
"303","3","04-01-2017","formal",2,30,"S.bmp","Stranger","Fremder","Yes","n","0","474","m","n","be-imitated"
"303","3","04-01-2017","formal",2,31,"C.bmp","Self","Freund","No","m","0","557","n","m","be-imitated"
"303","3","04-01-2017","formal",2,32,"T.bmp","Friend","Sie","No","m","0","671","n","m","be-imitated"
"303","3","04-01-2017","formal",2,33,"S.bmp","Stranger","Fremder","Yes","n","0","582","m","n","be-imitated"
"303","3","04-01-2017","formal",2,34,"C.bmp","Self","Sie","Yes","n","1","695","n","n","be-imitated"
"303","3","04-01-2017","formal",2,35,"C.bmp","Self","Fremder","No","m","0","1028","n","m","be-imitated"
"303","3","04-01-2017","formal",2,36,"T.bmp","Friend","Freund","Yes","n","1","955","n","n","be-imitated"
"303","3","04-01-2017","formal",2,37,"C.bmp","Self","Sie","Yes","n","1","677","n","n","be-imitated"
"303","3","04-01-2017","formal",2,38,"T.bmp","Friend","Freund","Yes","n","0","0","","n","be-imitated"
"303","3","04-01-2017","formal",2,39,"S.bmp","Stranger","Sie","No","m","0","500","n","m","be-imitated"
"303","3","04-01-2017","formal",2,40,"T.bmp","Friend","Sie","No","m","1","926","m","m","be-imitated"
"303","3","04-01-2017","formal",2,41,"C.bmp","Self","Fremder","No","m","1","821","m","m","be-imitated"
"303","3","04-01-2017","formal",2,42,"C.bmp","Self","Sie","Yes","n","1","730","n","n","be-imitated"
"303","3","04-01-2017","formal",2,43,"C.bmp","Self","Freund","No","m","1","750","m","m","be-imitated"
"303","3","04-01-2017","formal",2,44,"T.bmp","Friend","Freund","Yes","n","1","662","n","n","be-imitated"
"303","3","04-01-2017","formal",2,45,"T.bmp","Friend","Fremder","No","m","1","681","m","m","be-imitated"
"303","3","04-01-2017","formal",2,46,"S.bmp","Stranger","Freund","No","m","1","874","m","m","be-imitated"
"303","3","04-01-2017","formal",2,47,"S.bmp","Stranger","Fremder","Yes","n","1","862","n","n","be-imitated"
"303","3","04-01-2017","formal",2,48,"S.bmp","Stranger","Fremder","Yes","n","1","773","n","n","be-imitated"
"303","3","04-01-2017","formal",2,49,"T.bmp","Friend","Freund","Yes","n","1","777","n","n","be-imitated"
"303","3","04-01-2017","formal",2,50,"C.bmp","Self","Sie","Yes","n","1","641","n","n","be-imitated"
"303","3","04-01-2017","formal",2,51,"T.bmp","Friend","Fremder","No","m","1","848","m","m","be-imitated"
"303","3","04-01-2017","formal",2,52,"C.bmp","Self","Freund","No","m","0","650","n","m","be-imitated"
"303","3","04-01-2017","formal",2,53,"S.bmp","Stranger","Fremder","Yes","n","0","780","m","n","be-imitated"
"303","3","04-01-2017","formal",2,54,"T.bmp","Friend","Freund","Yes","n","1","752","n","n","be-imitated"
"303","3","04-01-2017","formal",2,55,"S.bmp","Stranger","Sie","No","m","1","711","m","m","be-imitated"
"303","3","04-01-2017","formal",2,56,"C.bmp","Self","Fremder","No","m","1","1090","m","m","be-imitated"
"303","3","04-01-2017","formal",2,57,"S.bmp","Stranger","Fremder","Yes","n","0","868","m","n","be-imitated"
"303","3","04-01-2017","formal",2,58,"T.bmp","Friend","Sie","No","m","1","771","m","m","be-imitated"
"303","3","04-01-2017","formal",2,59,"S.bmp","Stranger","Freund","No","m","0","1026","n","m","be-imitated"
"303","3","04-01-2017","formal",2,60,"C.bmp","Self","Sie","Yes","n","1","671","n","n","be-imitated"
"303","3","04-01-2017","formal",3,1,"T.bmp","Friend","Freund","Yes","n","1","849","n","n","be-imitated"
"303","3","04-01-2017","formal",3,2,"S.bmp","Stranger","Fremder","Yes","n","0","494","m","n","be-imitated"
"303","3","04-01-2017","formal",3,3,"C.bmp","Self","Sie","Yes","n","1","561","n","n","be-imitated"
"303","3","04-01-2017","formal",3,4,"S.bmp","Stranger","Fremder","Yes","n","1","847","n","n","be-imitated"
"303","3","04-01-2017","formal",3,5,"T.bmp","Friend","Freund","Yes","n","1","757","n","n","be-imitated"
"303","3","04-01-2017","formal",3,6,"C.bmp","Self","Sie","Yes","n","1","529","n","n","be-imitated"
"303","3","04-01-2017","formal",3,7,"S.bmp","Stranger","Freund","No","m","0","627","n","m","be-imitated"
"303","3","04-01-2017","formal",3,8,"T.bmp","Friend","Sie","No","m","1","803","m","m","be-imitated"
"303","3","04-01-2017","formal",3,9,"C.bmp","Self","Fremder","No","m","1","823","m","m","be-imitated"
"303","3","04-01-2017","formal",3,10,"T.bmp","Friend","Fremder","No","m","1","859","m","m","be-imitated"
"303","3","04-01-2017","formal",3,11,"C.bmp","Self","Freund","No","m","1","800","m","m","be-imitated"
"303","3","04-01-2017","formal",3,12,"S.bmp","Stranger","Sie","No","m","1","773","m","m","be-imitated"
"303","3","04-01-2017","formal",3,13,"T.bmp","Friend","Freund","Yes","n","0","637","m","n","be-imitated"
"303","3","04-01-2017","formal",3,14,"C.bmp","Self","Sie","Yes","n","1","532","n","n","be-imitated"
"303","3","04-01-2017","formal",3,15,"T.bmp","Friend","Fremder","No","m","0","553","n","m","be-imitated"
"303","3","04-01-2017","formal",3,16,"C.bmp","Self","Fremder","No","m","0","667","n","m","be-imitated"
"303","3","04-01-2017","formal",3,17,"S.bmp","Stranger","Freund","No","m","1","420","m","m","be-imitated"
"303","3","04-01-2017","formal",3,18,"T.bmp","Friend","Freund","Yes","n","1","721","n","n","be-imitated"
"303","3","04-01-2017","formal",3,19,"C.bmp","Self","Sie","Yes","n","1","508","n","n","be-imitated"
"303","3","04-01-2017","formal",3,20,"C.bmp","Self","Freund","No","m","1","792","m","m","be-imitated"
"303","3","04-01-2017","formal",3,21,"S.bmp","Stranger","Fremder","Yes","n","0","703","m","n","be-imitated"
