"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"101","self-matching","formal",4,44,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",641,1
"101","self-matching","formal",4,45,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",707,0
"101","self-matching","formal",4,46,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",649,0
"101","self-matching","formal",4,47,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",997,0
"101","self-matching","formal",4,48,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",939,1
"101","self-matching","formal",4,49,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",553,1
"101","self-matching","formal",4,50,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",713,1
"101","self-matching","formal",4,51,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",593,1
"101","self-matching","formal",4,52,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",675,1
"101","self-matching","formal",4,53,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",758,1
"101","self-matching","formal",4,54,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",746,1
"101","self-matching","formal",4,55,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",533,1
"101","self-matching","formal",4,56,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",678,1
"101","self-matching","formal",4,57,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",932,1
"101","self-matching","formal",4,58,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",484,1
"101","self-matching","formal",4,59,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",879,1
"101","self-matching","formal",4,60,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",727,1
"101","self-matching","formal",5,1,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",515,1
"101","self-matching","formal",5,2,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",644,1
"101","self-matching","formal",5,3,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",586,1
"101","self-matching","formal",5,4,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",575,1
"101","self-matching","formal",5,5,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",612,1
"101","self-matching","formal",5,6,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",600,1
"101","self-matching","formal",5,7,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",744,1
"101","self-matching","formal",5,8,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",639,1
"101","self-matching","formal",5,9,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",550,1
"101","self-matching","formal",5,10,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",679,1
"101","self-matching","formal",5,11,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",621,1
"101","self-matching","formal",5,12,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",641,1
"101","self-matching","formal",5,13,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",583,1
"101","self-matching","formal",5,14,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",509,1
"101","self-matching","formal",5,15,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",576,1
"101","self-matching","formal",5,16,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",658,1
"101","self-matching","formal",5,17,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",567,1
"101","self-matching","formal",5,18,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",634,1
"101","self-matching","formal",5,19,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",654,1
"101","self-matching","formal",5,20,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",502,1
"101","self-matching","formal",5,21,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",742,1
"101","self-matching","formal",5,22,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",715,1
"101","self-matching","formal",5,23,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",579,1
"101","self-matching","formal",5,24,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",646,1
"101","self-matching","formal",5,25,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",541,0
"101","self-matching","formal",5,26,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",514,1
"101","self-matching","formal",5,27,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",612,1
"101","self-matching","formal",5,28,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",632,1
"101","self-matching","formal",5,29,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",543,0
"101","self-matching","formal",5,30,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",532,0
"101","self-matching","formal",5,31,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",692,1
"101","self-matching","formal",5,32,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",680,1
"101","self-matching","formal",5,33,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",574,0
"101","self-matching","formal",5,34,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",875,1
"101","self-matching","formal",5,35,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",473,1
"101","self-matching","formal",5,36,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",650,1
"101","self-matching","formal",5,37,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",623,1
"101","self-matching","formal",5,38,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",486,1
"101","self-matching","formal",5,39,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",537,1
"101","self-matching","formal",5,40,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",636,1
"101","self-matching","formal",5,41,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",656,1
"101","self-matching","formal",5,42,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",722,1
"101","self-matching","formal",5,43,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",632,1
"101","self-matching","formal",5,44,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",449,1
"101","self-matching","formal",5,45,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",610,1
"101","self-matching","formal",5,46,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",567,1
"101","self-matching","formal",5,47,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",712,1
"101","self-matching","formal",5,48,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",655,1
"101","self-matching","formal",5,49,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",502,1
"101","self-matching","formal",5,50,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",507,1
"101","self-matching","formal",5,51,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",480,1
"101","self-matching","formal",5,52,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",546,1
"101","self-matching","formal",5,53,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",691,1
"101","self-matching","formal",5,54,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",883,1
"101","self-matching","formal",5,55,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",763,1
"101","self-matching","formal",5,56,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",657,1
"101","self-matching","formal",5,57,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",568,1
"101","self-matching","formal",5,58,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",666,1
"101","self-matching","formal",5,59,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",670,1
"101","self-matching","formal",5,60,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",830,1
"101","self-matching","formal",6,1,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",696,1
"101","self-matching","formal",6,2,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",638,1
"101","self-matching","formal",6,3,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",517,0
"101","self-matching","formal",6,4,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",833,1
"101","self-matching","formal",6,5,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",743,1
"101","self-matching","formal",6,6,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",591,1
"101","self-matching","formal",6,7,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",471,1
"101","self-matching","formal",6,8,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",600,1
"101","self-matching","formal",6,9,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",479,1
"101","self-matching","formal",6,10,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",468,0
"101","self-matching","formal",6,11,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",519,1
"101","self-matching","formal",6,12,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",617,1
"101","self-matching","formal",6,13,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",606,1
"101","self-matching","formal",6,14,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",688,1
"101","self-matching","formal",6,15,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",691,1
"101","self-matching","formal",6,16,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",711,1
"101","self-matching","formal",6,17,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",481,1
"101","self-matching","formal",6,18,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",625,1
"101","self-matching","formal",6,19,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",629,1
"101","self-matching","formal",6,20,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",539,1
"101","self-matching","formal",6,21,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",528,1
"101","self-matching","formal",6,22,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",501,0
"101","self-matching","formal",6,23,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",545,1
"101","self-matching","formal",6,24,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",477,1
"101","self-matching","formal",6,25,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",590,1
"101","self-matching","formal",6,26,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",500,1
"101","self-matching","formal",6,27,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",535,1
"101","self-matching","formal",6,28,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",555,0
"101","self-matching","formal",6,29,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",480,1
"101","self-matching","formal",6,30,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",688,1
"101","self-matching","formal",6,31,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",629,1
"101","self-matching","formal",6,32,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",383,1
"101","self-matching","formal",6,33,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",637,1
"101","self-matching","formal",6,34,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",609,1
"101","self-matching","formal",6,35,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",551,0
"101","self-matching","formal",6,36,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",618,1
"101","self-matching","formal",6,37,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",591,1
"101","self-matching","formal",6,38,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",673,1
"101","self-matching","formal",6,39,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",849,1
"101","self-matching","formal",6,40,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",477,1
"101","self-matching","formal",6,41,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",496,1
"101","self-matching","formal",6,42,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",469,0
"101","self-matching","formal",6,43,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",473,1
"101","self-matching","formal",6,44,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",603,1
"101","self-matching","formal",6,45,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",622,1
"101","self-matching","formal",6,46,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",595,1
"101","self-matching","formal",6,47,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",645,0
"101","self-matching","formal",6,48,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",601,1
"101","self-matching","formal",6,49,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",699,1
"101","self-matching","formal",6,50,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",453,1
"101","self-matching","formal",6,51,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",644,1
"101","self-matching","formal",6,52,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",808,1
"101","self-matching","formal",6,53,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",621,1
"101","self-matching","formal",6,54,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",735,1
"101","self-matching","formal",6,55,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",599,0
