"Subject","Trial","Shape","Label","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2,108,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",701,0.701,0
2,109,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",639,0.639,0
2,110,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",418,0.418,0
2,111,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",885,0.885,1
2,112,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",407,0.407,0
2,113,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",584,0.584,0
2,114,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",609,0.609,0
2,115,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",532,0.532,0
2,116,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",451,0.451,0
2,117,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",729,0.729,0
2,118,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",453,0.453,0
2,119,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",878,0.878,0
2,120,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",852,0.852,0
2,121,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",814,0.814,0
2,122,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1069,1.069,1
2,123,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",660,0.66,0
2,124,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",864,0.864,0
2,125,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",801,0.801,0
2,126,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1051,1.051,0
2,127,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1261,1.261,0
2,128,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",901,0.901,1
2,129,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",963,0.963,0
2,130,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",667,0.667,0
2,131,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",818,0.818,0
2,132,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",757,0.757,0
2,133,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",825,0.825,0
2,134,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
2,135,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1003,1.003,0
2,136,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",736,0.736,0
2,137,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
2,138,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",656,0.656,0
2,139,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",NA,NA,NA
2,140,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",964,0.964,0
3,1,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",585,0.585,0
3,2,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",826,0.826,1
3,3,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",856,0.856,1
3,4,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",943,0.943,1
3,5,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",667,0.667,1
3,6,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",735,0.735,1
3,7,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1117,1.117,1
3,8,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",571,0.571,1
3,9,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",535,0.535,0
3,10,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",584,0.584,1
3,11,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",651,0.651,0
3,12,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",833,0.833,1
3,13,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",800,0.8,1
3,14,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1017,1.017,1
3,15,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",651,0.651,1
3,16,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",667,0.667,1
3,17,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",985,0.985,1
3,18,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",785,0.785,1
3,19,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",984,0.984,0
3,20,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",668,0.668,1
3,21,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1151,1.151,1
3,22,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",668,0.668,1
3,23,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",786,0.786,1
3,24,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",586,0.586,1
3,25,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",685,0.685,1
3,26,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",718,0.718,1
3,27,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",751,0.751,1
3,28,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1217,1.217,0
3,29,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",752,0.752,1
3,30,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",923,0.923,1
3,31,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",518,0.518,1
3,32,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",695,0.695,1
3,33,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",441,0.441,1
3,34,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",566,0.566,0
3,35,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",700,0.7,1
3,36,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",650,0.65,1
3,37,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",545,0.545,1
3,38,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",858,0.858,1
3,39,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",684,0.684,1
3,40,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1084,1.084,1
3,41,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1087,1.087,1
3,42,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",700,0.7,1
3,43,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",790,0.79,1
3,44,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",519,0.519,1
3,45,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1456,1.456,1
3,46,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",616,0.616,1
3,47,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",900,0.9,1
3,48,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",824,0.824,1
3,49,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",582,0.582,1
3,50,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",818,0.818,1
3,51,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",698,0.698,1
3,52,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",826,0.826,1
3,53,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",682,0.682,1
3,54,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",494,0.494,0
3,55,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1161,1.161,1
3,56,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",649,0.649,1
3,57,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1101,1.101,1
3,58,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",754,0.754,1
3,59,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",846,0.846,0
3,60,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",760,0.76,1
3,61,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",690,0.69,1
3,62,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1173,1.173,1
3,63,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",751,0.751,1
3,64,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1160,1.16,1
3,65,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",NA,NA,NA
3,66,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1102,1.102,0
3,67,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1366,1.366,1
3,68,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",751,0.751,1
3,69,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",868,0.868,1
3,70,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",768,0.768,1
3,71,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",617,0.617,1
3,72,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",704,0.704,1
3,73,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
3,74,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",856,0.856,1
3,75,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",647,0.647,1
3,76,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1046,1.046,1
3,77,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",952,0.952,1
3,78,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",627,0.627,1
3,79,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",778,0.778,1
3,80,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",666,0.666,1
3,81,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",699,0.699,1
3,82,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",835,0.835,1
3,83,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",968,0.968,0
3,84,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",951,0.951,1
3,85,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",719,0.719,1
3,86,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",683,0.683,1
3,87,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1018,1.018,1
3,88,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",501,0.501,1
3,89,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1251,1.251,1
3,90,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",751,0.751,1
3,91,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",751,0.751,1
3,92,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",501,0.501,1
3,93,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",747,0.747,1
3,94,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",928,0.928,1
3,95,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",751,0.751,1
3,96,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",718,0.718,1
3,97,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",584,0.584,1
3,98,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1152,1.152,1
3,99,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",533,0.533,1
3,100,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",639,0.639,1
3,101,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",701,0.701,1
3,102,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",565,0.565,1
3,103,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",642,0.642,1
3,104,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",671,0.671,1
3,105,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",682,0.682,1
3,106,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",701,0.701,1
3,107,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",782,0.782,1
3,108,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
3,109,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",466,0.466,0
3,110,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",910,0.91,1
3,111,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1225,1.225,1
3,112,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",671,0.671,0
3,113,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",709,0.709,1
3,114,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1100,1.1,0
3,115,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",568,0.568,0
3,116,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1102,1.102,1
3,117,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",767,0.767,1
3,118,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",501,0.501,1
3,119,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",618,0.618,1
3,120,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",984,0.984,1
3,121,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",734,0.734,1
3,122,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",708,0.708,1
3,123,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",852,0.852,1
3,124,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1168,1.168,1
3,125,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",734,0.734,1
3,126,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",818,0.818,0
3,127,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",868,0.868,1
3,128,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",668,0.668,1
3,129,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",917,0.917,1
3,130,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",999,0.999,1
3,131,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",780,0.78,1
3,132,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",951,0.951,1
3,133,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",784,0.784,1
3,134,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",736,0.736,1
3,135,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",495,0.495,1
3,136,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",699,0.699,1
3,137,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",834,0.834,1
3,138,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",748,0.748,1
3,139,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",707,0.707,1
3,140,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",767,0.767,1
4,1,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",533,0.533,1
4,2,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",604,0.604,0
4,3,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",873,0.873,1
4,4,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1068,1.068,0
4,5,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
4,6,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1317,1.317,1
4,7,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",970,0.97,1
4,8,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1163,1.163,1
4,9,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",914,0.914,1
4,10,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
4,11,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",852,0.852,1
