"Subject","Block","Trial","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Matching","RT_ms","RT_sec","ACC"
9289752,2,10,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1340.5,1.3405,0
9289752,2,13,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",916.40000000596,0.91640000000596,1
9289752,2,14,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",1784.30000001192,1.78430000001192,0
9289752,2,15,"English","9214916_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",832.700000017881,0.832700000017881,1
9289752,2,16,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",1732.5,1.7325,1
9289752,2,17,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",1744.59999999404,1.74459999999404,1
9289752,2,21,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",878.5,0.8785,0
9289752,2,22,"English","9214916_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",859.59999999404,0.85959999999404,1
9289752,2,23,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1042.40000000596,1.04240000000596,1
9289752,2,24,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",872.200000017881,0.872200000017881,1
9289752,2,25,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",988.199999988079,0.988199999988079,1
9289752,2,26,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",664,0.664,1
9289752,2,27,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",514.300000011921,0.514300000011921,1
9289752,2,29,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",866.300000011921,0.866300000011921,0
9289752,2,30,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",763.299999982119,0.763299999982119,0
9289752,2,31,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1084.19999998808,1.08419999998808,1
9289752,2,32,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1864.5,1.8645,1
9289752,2,34,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",530.90000000596,0.53090000000596,1
9289752,2,35,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1510,1.51,1
9289752,2,36,"English","9214916_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",1111,1.111,1
9289752,2,37,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",828.09999999404,0.828099999994039,0
9289752,2,38,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",646.200000017881,0.646200000017881,1
9289752,2,39,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",580.40000000596,0.58040000000596,1
9289752,2,40,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1346.80000001192,1.34680000001192,1
9289752,2,41,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",771.59999999404,0.771599999994039,1
9289752,2,42,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",958.40000000596,0.95840000000596,1
9289752,2,43,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",796.399999976158,0.796399999976158,0
9289752,2,44,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",1047.79999998212,1.04779999998212,1
9289752,2,45,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",425.09999999404,0.42509999999404,1
9289752,2,46,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",422.90000000596,0.42290000000596,1
9289752,2,47,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",589.800000011921,0.589800000011921,0
9289752,2,49,"English","9214916_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",1198,1.198,1
9289752,2,50,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",1828.70000001788,1.82870000001788,1
9289752,2,51,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1774.40000000596,1.77440000000596,0
9289752,2,53,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",608.90000000596,0.60890000000596,1
9289752,2,54,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",947.699999988079,0.947699999988079,1
9289752,2,55,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",737.40000000596,0.737400000005961,1
9289752,2,56,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1193.59999999404,1.19359999999404,0
9289752,2,57,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",1089.30000001192,1.08930000001192,1
9289752,2,58,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",1527.09999999404,1.52709999999404,0
9289752,2,59,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",1251.69999998808,1.25169999998808,0
9289752,2,60,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",534.199999988079,0.534199999988079,1
9289752,2,61,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",801.09999999404,0.80109999999404,1
9289752,2,62,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",461.90000000596,0.46190000000596,1
9289752,2,63,"English","9214916_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",820.40000000596,0.82040000000596,1
9289752,2,64,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1347.30000001192,1.34730000001192,1
9289752,2,65,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",988.300000011921,0.988300000011921,1
9289752,2,66,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",738.699999988079,0.738699999988079,1
9289752,2,67,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",1274.19999998808,1.27419999998808,1
9289752,2,68,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",1791.90000000596,1.79190000000596,1
9289752,2,69,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",1573.69999998808,1.57369999998808,0
9289752,2,70,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",641.40000000596,0.64140000000596,0
9289752,2,71,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",248.90000000596,0.24890000000596,1
9289752,2,72,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",777.40000000596,0.77740000000596,1
9289752,3,1,"English","9214916_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",1136,1.136,1
9289752,3,2,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",737.699999988079,0.737699999988079,1
9289752,3,3,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",1275.19999998808,1.27519999998808,0
9289752,3,4,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",636.199999988079,0.636199999988079,1
9289752,3,5,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",1214.69999998808,1.21469999998808,1
9289752,3,6,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",403.09999999404,0.40309999999404,1
9289752,3,7,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",571.90000000596,0.57190000000596,1
9289752,3,8,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",660.700000017881,0.660700000017881,1
9289752,3,9,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",707.199999988079,0.707199999988079,1
9289752,3,10,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",609.799999982119,0.609799999982119,0
9289752,3,12,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",749.399999976158,0.749399999976158,0
9289752,3,13,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",602.09999999404,0.60209999999404,1
9289752,3,14,"English","9214916_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",576.299999982119,0.576299999982119,1
9289752,3,15,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",533,0.533,1
9289752,3,16,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",1118.5,1.1185,0
9289752,3,17,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",795,0.795,0
9289752,3,18,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",357.399999976158,0.357399999976158,1
9289752,3,19,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",466.09999999404,0.46609999999404,0
9289752,3,20,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",510.5,0.5105,0
9289752,3,21,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",471.699999988079,0.471699999988079,1
9289752,3,22,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",898.40000000596,0.89840000000596,1
9289752,3,23,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",1723.40000000596,1.72340000000596,0
9289752,3,24,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",610.800000011921,0.610800000011921,0
9289752,3,25,"English","9214916_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",549.799999982119,0.549799999982119,0
9289752,3,26,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",258.90000000596,0.25890000000596,0
9289752,3,27,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",479.799999982119,0.479799999982119,1
9289752,3,28,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",739.5,0.7395,0
9289752,3,29,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",738.5,0.7385,0
9289752,3,30,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",495.700000017881,0.495700000017881,0
9289752,3,31,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",459,0.459,0
9289752,3,32,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1119.89999997616,1.11989999997616,1
9289752,3,33,"English","9214916_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",1183.59999999404,1.18359999999404,1
9289752,3,34,"English","9214916_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",677.59999999404,0.67759999999404,1
9289752,3,35,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",596.800000011921,0.596800000011921,0
9289752,3,36,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",644.5,0.6445,1
9289752,3,37,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",667.59999999404,0.66759999999404,1
9289752,3,38,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",545.200000017881,0.545200000017881,1
9289752,3,39,"English","9214916_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",510.59999999404,0.510599999994039,1
9289752,3,40,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",962.899999976158,0.962899999976158,1
9289752,3,41,"English","9214916_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",810.40000000596,0.81040000000596,0
9289752,3,42,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",347.199999988079,0.347199999988079,0
9289752,3,43,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",545.59999999404,0.54559999999404,1
9289752,3,44,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",556.90000000596,0.556900000005961,1
9289752,3,45,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",417.700000017881,0.417700000017881,1
9289752,3,46,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",625.199999988079,0.625199999988079,1
9289752,3,47,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",758.299999982119,0.758299999982119,0
9289752,3,48,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",572.700000017881,0.572700000017881,0
9289752,3,49,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",446.699999988079,0.446699999988079,1
9289752,3,50,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",439.199999988079,0.439199999988079,1
9289752,3,51,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",670.700000017881,0.670700000017881,0
9289752,3,52,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",405.09999999404,0.40509999999404,1
9289752,3,53,"English","9214916_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",602.90000000596,0.60290000000596,1
9289752,3,54,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",803.700000017881,0.803700000017881,1
9289752,3,55,"English","9214916_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",690.699999988079,0.690699999988079,1
