"Subject","phase","condition","label","shape","correct","match","label_identity","shape_identity","group","key_resp.keys","key_resp.corr","key_resp.rt","key_resp_formal.keys","key_resp_formal.corr","key_resp_formal.rt","ID","age","sex","date","expName","psychopyVersion","frameRate"
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4275424,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.2775227,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.6128825,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4963743,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,NA,0,NA,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.3914021,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,0.5223539,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.9044767,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.5589802,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6189024,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.3733312,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,0.5608651,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.4609434,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.5423211,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"m",0,0.7076349,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.4902039,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.2813951,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4893447,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.5044988,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.5109643,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.4865634,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.479472,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"z",0,0.3659791,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.7623976,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.8633454,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5925574,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.8187698,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.6366602,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.5496147,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.9867143,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4302927,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.311972,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.3193239,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,NA,0,NA,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.8688172,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.7008637,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.9473348,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.4488055,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.5619722,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4457716,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.9191398,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6941253,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,NA,0,NA,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.3818215,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.4546767,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,NA,0,NA,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.9268138,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4847425,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.4206233,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"m",0,0.4549808,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4547736,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"m",0,0.3747622,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.4588316,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.4515974,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6294396,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.5909972,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5133764,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.5199492,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.6062177,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4400191,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.6097077,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.4046752,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6794184,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.5430966,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4843925,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.7076471,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"m",0,0.402568,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.5091184,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.4677937,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4517901,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.3807747,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4966903,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6392896,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.3451979,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.3979056,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.5219532,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4002067,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.417374,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.7784963,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.7258016,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,0.3960909,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.5033806,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4381148,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4226973,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.3771325,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.677145,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5647708,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.4654026,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,1.0418272,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.483184,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.3946847,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.3735153,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","rectangle.png","z",0,2,3,4,NA,NA,NA,"z",1,0.4177571,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.4519159,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"z",0,0.4445719,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.3819868,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.4415248,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.7954302,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.7267375,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.5164828,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6036202,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4702258,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6136658,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6245207,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.4814521,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,1.0252163,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.3956341,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4310323,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.8483984,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6499682,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.5231545,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.8422271,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.4188268,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","circle.png","z",0,2,1,4,NA,NA,NA,"z",1,0.6210318,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.5987313,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.3945411,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,0.5009244,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6596307,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.5080312,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.4907945,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6574722,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.6583237,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.4907825,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.8025039,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.8444968,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.7897925,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5378225,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,NA,0,NA,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.446526,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.7520085,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.4049053,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"m",0,0.2635016,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.5757722,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.5324365,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5541457,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,0.6788007,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.7507203,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.6433699,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.7796531,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"m",0,1.0401776,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","circle.png","m",1,1,1,4,NA,NA,NA,"m",1,0.369869,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"z",0,0.4371051,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","triangle.png","z",0,1,2,4,NA,NA,NA,"z",1,0.5430021,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.5161602,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.6988481,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","rectangle.png","m",1,3,3,4,NA,NA,NA,"m",1,1.0337243,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","circle.png","z",0,3,1,4,NA,NA,NA,"z",1,0.538969,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.5758242,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4526824,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","self","rectangle.png","z",0,1,3,4,NA,NA,NA,"z",1,0.7487994,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.4263512,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","friend","triangle.png","m",1,2,2,4,NA,NA,NA,"m",1,0.7162067,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
"101","formal","2B","other","triangle.png","z",0,3,2,4,NA,NA,NA,"z",1,0.4430164,101,21,"1","2023-04-05_10h42.42.763","SLM","2022.2.4",59.99300482
