"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2004,4,7,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",586,0.586,1
2004,4,8,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",483,0.483,1
2004,4,9,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",691,0.691,1
2004,4,10,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
2004,4,11,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",397,0.397,1
2004,4,12,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",627,0.627,1
2004,4,13,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",437,0.437,1
2004,4,14,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",434,0.434,1
2004,4,15,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",474,0.474,1
2004,4,16,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",477,0.477,1
2004,4,17,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",467,0.467,1
2004,4,18,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",641,0.641,1
2004,4,19,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",488,0.488,1
2004,4,20,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",483,0.483,1
2004,4,21,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",357,0.357,1
2004,4,22,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",675,0.675,1
2004,4,23,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",469,0.469,1
2004,4,24,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",316,0.316,1
2004,4,25,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",435,0.435,1
2004,4,26,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",696,0.696,0
2004,4,27,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",459,0.459,1
2004,4,28,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",399,0.399,1
2004,4,29,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",403,0.403,1
2004,4,30,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",410,0.41,1
2004,4,31,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",623,0.623,1
2004,4,32,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",616,0.616,1
2004,4,33,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",598,0.598,1
2004,4,34,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",709,0.709,1
2004,4,35,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",424,0.424,1
2004,4,36,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",388,0.388,1
2004,4,37,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",414,0.414,1
2004,4,38,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",590,0.59,1
2004,4,39,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",410,0.41,1
2004,4,40,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",430,0.43,1
2004,4,41,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",406,0.406,1
2004,4,42,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",479,0.479,1
2004,4,43,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",616,0.616,1
2004,4,44,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",382,0.382,1
2004,4,45,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",790,0.79,1
2004,4,46,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",579,0.579,1
2004,4,47,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",600,0.6,1
2004,4,48,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",510,0.51,1
2004,4,49,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",426,0.426,1
2004,4,50,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",706,0.706,1
2004,4,51,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",718,0.718,1
2004,4,52,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",570,0.57,1
2004,4,53,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",426,0.426,1
2004,4,54,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",471,0.471,1
2004,4,55,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",460,0.46,1
2004,4,56,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",907,0.907,1
2004,4,57,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",392,0.392,1
2004,4,58,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",358,0.358,1
2004,4,59,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",657,0.657,0
2004,4,60,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",413,0.413,1
2004,4,61,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",386,0.386,1
2004,4,62,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",402,0.402,1
2004,4,63,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",423,0.423,1
2004,4,64,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",381,0.381,1
2004,4,65,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",604,0.604,1
2004,4,66,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",353,0.353,1
2004,4,67,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",832,0.832,1
2004,4,68,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",442,0.442,1
2004,4,69,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",782,0.782,1
2004,4,70,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",370,0.37,1
2004,4,71,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",898,0.898,1
2004,4,72,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",430,0.43,1
2004,4,73,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",426,0.426,1
2004,4,74,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",319,0.319,1
2004,4,75,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",409,0.409,1
2004,4,76,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",577,0.577,1
2004,4,77,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1437,1.437,0
2004,4,78,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",537,0.537,1
2004,4,79,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",441,0.441,1
2004,4,80,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",404,0.404,1
2004,4,81,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",539,0.539,1
2004,4,82,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",812,0.812,1
2004,4,83,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",536,0.536,1
2004,4,84,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",584,0.584,1
2004,5,1,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1362,1.362,1
2004,5,2,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",1121,1.121,1
2004,5,3,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1109,1.109,1
2004,5,4,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",1092,1.092,1
2004,5,5,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1018,1.018,1
2004,5,6,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1270,1.27,1
2004,5,7,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1196,1.196,1
2004,5,8,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1236,1.236,1
2004,5,9,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",1122,1.122,1
2004,5,10,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1036,1.036,1
2004,5,11,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",1074,1.074,1
2004,5,12,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",678,0.678,1
2004,5,13,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1023,1.023,1
2004,5,14,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",450,0.45,1
2004,5,15,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1446,1.446,1
2004,5,16,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",880,0.88,1
2004,5,17,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",850,0.85,1
2004,5,18,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",573,0.573,1
2004,5,19,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",625,0.625,1
2004,5,20,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",748,0.748,1
2004,5,21,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",761,0.761,1
2004,5,22,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",853,0.853,1
2004,5,23,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",809,0.809,1
2004,5,24,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",747,0.747,1
2004,5,25,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",741,0.741,1
2004,5,26,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",993,0.993,1
2004,5,27,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",603,0.603,1
2004,5,28,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",459,0.459,1
2004,5,29,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",1076,1.076,1
2004,5,30,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",687,0.687,1
2004,5,31,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",819,0.819,1
2004,5,32,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",578,0.578,1
2004,5,33,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",834,0.834,1
2004,5,34,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",626,0.626,1
2004,5,35,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",1176,1.176,1
2004,5,36,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",405,0.405,1
2004,5,37,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",586,0.586,1
2004,5,38,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",655,0.655,1
2004,5,39,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",561,0.561,1
2004,5,40,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",554,0.554,1
2004,5,41,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",559,0.559,1
2004,5,42,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",1012,1.012,1
2004,5,43,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",801,0.801,1
2004,5,44,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",535,0.535,1
2004,5,45,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",467,0.467,1
2004,5,46,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",408,0.408,1
2004,5,47,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",720,0.72,1
2004,5,48,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",632,0.632,1
2004,5,49,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",510,0.51,1
2004,5,50,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",512,0.512,1
2004,5,51,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",380,0.38,1
2004,5,52,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",490,0.49,1
2004,5,53,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",452,0.452,1
2004,5,54,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",449,0.449,1
2004,5,55,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",690,0.69,1
2004,5,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",815,0.815,1
2004,5,57,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",689,0.689,1
2004,5,58,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",580,0.58,1
2004,5,59,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",734,0.734,1
2004,5,60,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",386,0.386,1
2004,5,61,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",621,0.621,1
2004,5,62,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",958,0.958,1
2004,5,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",926,0.926,1
2004,5,64,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",799,0.799,1
2004,5,65,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",437,0.437,1
2004,5,66,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",472,0.472,1
2004,5,67,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",658,0.658,1
2004,5,68,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",484,0.484,1
2004,5,69,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",530,0.53,1
2004,5,70,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",472,0.472,1
2004,5,71,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",604,0.604,1
2004,5,72,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",439,0.439,1
2004,5,73,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",482,0.482,1
2004,5,74,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",436,0.436,1
2004,5,75,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",422,0.422,1
2004,5,76,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",382,0.382,1
2004,5,77,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",649,0.649,1
2004,5,78,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",583,0.583,1
2004,5,79,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",428,0.428,1
2004,5,80,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",652,0.652,1
2004,5,81,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",706,0.706,1
2004,5,82,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",503,0.503,1
2004,5,83,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",746,0.746,1
