"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"33","2","173","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","813","0"
"33","2","174","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","816","1"
"33","2","175","circle","you","self-matching","Matching","you","You","Self","you","You","Self","568","1"
"33","2","176","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","884","1"
"33","2","177","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","781","1"
"33","2","178","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","788","1"
"33","2","179","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","740","1"
"33","2","180","circle","you","self-matching","Matching","you","You","Self","you","You","Self","495","1"
"33","2","181","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","622","1"
"33","2","182","circle","you","self-matching","Matching","you","You","Self","you","You","Self","568","1"
"33","2","183","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","753","0"
"33","2","184","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","742","1"
"33","2","185","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","761","1"
"33","2","186","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","713","0"
"33","2","187","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","869","1"
"33","2","188","circle","you","self-matching","Matching","you","You","Self","you","You","Self","514","1"
"33","2","189","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","656","1"
"33","2","190","circle","you","self-matching","Matching","you","You","Self","you","You","Self","622","1"
"33","2","191","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","708","1"
"33","2","192","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","733","1"
"33","2","193","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","730","1"
"33","2","194","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","617","1"
"33","2","195","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","846","1"
"33","2","196","circle","you","self-matching","Matching","you","You","Self","you","You","Self","646","1"
"33","2","197","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","559","1"
"33","2","198","circle","you","self-matching","Matching","you","You","Self","you","You","Self","563","1"
"33","2","199","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","641","1"
"33","2","200","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","720","1"
"33","2","201","circle","you","self-matching","Matching","you","You","Self","you","You","Self","626","1"
"33","2","202","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","666","1"
"33","2","203","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","987","1"
"33","2","204","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","590","1"
"33","2","205","circle","you","self-matching","Matching","you","You","Self","you","You","Self","446","1"
"33","2","206","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","774","0"
"33","2","207","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","644","1"
"33","2","208","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","694","1"
"33","2","209","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1042","1"
"33","2","210","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","684","1"
"33","2","211","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","696","1"
"33","2","212","circle","you","self-matching","Matching","you","You","Self","you","You","Self","541","1"
"33","2","213","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","680","1"
"33","2","214","circle","you","self-matching","Matching","you","You","Self","you","You","Self","544","1"
"33","2","215","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","591","1"
"33","2","216","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","635","1"
"33","2","217","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"33","2","218","circle","you","self-matching","Matching","you","You","Self","you","You","Self","497","1"
"33","2","219","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","730","1"
"33","2","220","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","719","1"
"33","2","221","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","810","0"
"33","2","222","circle","you","self-matching","Matching","you","You","Self","you","You","Self","688","1"
"33","2","223","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","818","1"
"33","2","224","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","622","1"
"33","2","225","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","663","1"
"33","2","226","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","699","1"
"33","2","227","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","568","1"
"33","2","228","circle","you","self-matching","Matching","you","You","Self","you","You","Self","386","1"
"33","2","229","circle","you","self-matching","Matching","you","You","Self","you","You","Self","487","1"
"33","2","230","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","604","1"
"33","2","231","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","777","1"
"33","2","232","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","699","1"
"33","2","233","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","656","1"
"33","2","234","circle","you","self-matching","Matching","you","You","Self","you","You","Self","544","1"
"33","2","235","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","537","0"
"33","2","236","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","883","1"
"33","2","237","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","656","1"
"33","2","238","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"33","2","239","circle","you","self-matching","Matching","you","You","Self","you","You","Self","580","1"
"33","2","240","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","780","1"
"36","1","1","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","736","1"
"36","1","2","circle","you","self-matching","Matching","you","You","Self","you","You","Self","614","1"
"36","1","3","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","733","0"
"36","1","4","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"36","1","5","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","928","1"
"36","1","6","circle","you","self-matching","Matching","you","You","Self","you","You","Self","609","1"
"36","1","7","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"36","1","8","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"36","1","9","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","699","1"
"36","1","10","circle","you","self-matching","Matching","you","You","Self","you","You","Self","495","1"
"36","1","11","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"36","1","12","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","891","1"
"36","1","13","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"36","1","14","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","769","1"
"36","1","15","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","875","1"
"36","1","16","circle","you","self-matching","Matching","you","You","Self","you","You","Self","663","1"
"36","1","17","circle","you","self-matching","Matching","you","You","Self","you","You","Self","524","1"
"36","1","18","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","974","1"
