"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
1102,3,83,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",802,0.802,1
1102,3,84,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",444,0.444,1
1102,4,1,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",571,0.571,1
1102,4,2,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",517,0.517,1
1102,4,3,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",776,0.776,1
1102,4,4,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",853,0.853,1
1102,4,5,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",474,0.474,1
1102,4,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",489,0.489,1
1102,4,7,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",419,0.419,1
1102,4,8,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",644,0.644,1
1102,4,9,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",471,0.471,1
1102,4,10,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",486,0.486,1
1102,4,11,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",522,0.522,1
1102,4,12,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",805,0.805,1
1102,4,13,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",502,0.502,1
1102,4,14,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",402,0.402,1
1102,4,15,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",472,0.472,1
1102,4,16,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",419,0.419,1
1102,4,17,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",457,0.457,1
1102,4,18,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",1020,1.02,1
1102,4,19,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",649,0.649,1
1102,4,20,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",573,0.573,1
1102,4,21,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",1268,1.268,1
1102,4,22,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",551,0.551,1
1102,4,23,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",940,0.94,1
1102,4,24,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",461,0.461,1
1102,4,25,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",473,0.473,1
1102,4,26,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",364,0.364,1
1102,4,27,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",624,0.624,1
1102,4,28,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",470,0.47,1
1102,4,29,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",823,0.823,1
1102,4,30,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",404,0.404,1
1102,4,31,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",348,0.348,1
1102,4,32,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",427,0.427,1
1102,4,33,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",475,0.475,0
1102,4,34,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",622,0.622,1
1102,4,35,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",443,0.443,1
1102,4,36,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",693,0.693,1
1102,4,37,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",505,0.505,1
1102,4,38,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",486,0.486,1
1102,4,39,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",768,0.768,1
1102,4,40,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",490,0.49,1
1102,4,41,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",697,0.697,1
1102,4,42,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",501,0.501,1
1102,4,43,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",693,0.693,1
1102,4,44,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",671,0.671,1
1102,4,45,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",514,0.514,1
1102,4,46,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",405,0.405,1
1102,4,47,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",388,0.388,1
1102,4,48,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",397,0.397,1
1102,4,49,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",410,0.41,1
1102,4,50,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",528,0.528,1
1102,4,51,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",457,0.457,1
1102,4,52,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",782,0.782,1
1102,4,53,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",550,0.55,1
1102,4,54,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",469,0.469,1
1102,4,55,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",636,0.636,1
1102,4,56,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",506,0.506,1
1102,4,57,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",491,0.491,1
1102,4,58,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",480,0.48,1
1102,4,59,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",487,0.487,1
1102,4,60,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",576,0.576,1
1102,4,61,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",452,0.452,1
1102,4,62,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",445,0.445,1
1102,4,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",441,0.441,1
1102,4,64,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",846,0.846,1
1102,4,65,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",401,0.401,1
1102,4,66,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",705,0.705,1
1102,4,67,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",365,0.365,1
1102,4,68,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",956,0.956,1
1102,4,69,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",511,0.511,1
1102,4,70,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",670,0.67,1
1102,4,71,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",536,0.536,1
1102,4,72,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",567,0.567,1
1102,4,73,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",663,0.663,1
1102,4,74,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",440,0.44,1
1102,4,75,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",691,0.691,1
1102,4,76,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",583,0.583,1
1102,4,77,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1042,1.042,1
1102,4,78,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",386,0.386,1
1102,4,79,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",516,0.516,1
1102,4,80,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",419,0.419,0
1102,4,81,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",455,0.455,1
1102,4,82,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",596,0.596,1
1102,4,83,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",453,0.453,1
1102,4,84,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",561,0.561,1
1102,5,1,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",544,0.544,1
1102,5,2,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",544,0.544,1
1102,5,3,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",443,0.443,1
1102,5,4,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",418,0.418,1
1102,5,5,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",414,0.414,1
1102,5,6,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",404,0.404,1
1102,5,7,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",656,0.656,1
1102,5,8,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",625,0.625,1
1102,5,9,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",503,0.503,1
1102,5,10,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",437,0.437,1
1102,5,11,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",469,0.469,1
1102,5,12,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",461,0.461,1
1102,5,13,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",440,0.44,1
1102,5,14,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",465,0.465,1
1102,5,15,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",681,0.681,1
1102,5,16,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",465,0.465,1
1102,5,17,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",510,0.51,1
1102,5,18,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",419,0.419,1
1102,5,19,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",868,0.868,1
1102,5,20,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",360,0.36,1
1102,5,21,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",523,0.523,1
1102,5,22,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",611,0.611,1
1102,5,23,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",520,0.52,1
1102,5,24,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",596,0.596,1
1102,5,25,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",420,0.42,1
1102,5,26,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",686,0.686,1
1102,5,27,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",455,0.455,1
1102,5,28,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",758,0.758,1
1102,5,29,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",607,0.607,1
1102,5,30,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",467,0.467,1
1102,5,31,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",659,0.659,1
1102,5,32,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",503,0.503,1
1102,5,33,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",1169,1.169,1
1102,5,34,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",535,0.535,1
1102,5,35,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",579,0.579,1
1102,5,36,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",711,0.711,1
1102,5,37,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",483,0.483,1
1102,5,38,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",570,0.57,1
1102,5,39,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",819,0.819,1
1102,5,40,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",475,0.475,1
1102,5,41,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",494,0.494,1
1102,5,42,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",1075,1.075,1
1102,5,43,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",671,0.671,1
1102,5,44,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",997,0.997,0
1102,5,45,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",441,0.441,1
1102,5,46,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",479,0.479,1
1102,5,47,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",471,0.471,1
1102,5,48,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",672,0.672,1
1102,5,49,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",539,0.539,1
1102,5,50,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",542,0.542,1
1102,5,51,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",466,0.466,1
1102,5,52,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",692,0.692,1
1102,5,53,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",581,0.581,1
1102,5,54,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",630,0.63,1
1102,5,55,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",453,0.453,1
1102,5,56,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",819,0.819,1
1102,5,57,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",470,0.47,1
1102,5,58,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",488,0.488,1
1102,5,59,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",415,0.415,1
1102,5,60,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",847,0.847,1
1102,5,61,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",556,0.556,1
1102,5,62,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",437,0.437,1
1102,5,63,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",379,0.379,1
1102,5,64,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",709,0.709,1
1102,5,65,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",565,0.565,1
1102,5,66,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",445,0.445,1
1102,5,67,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",371,0.371,1
1102,5,68,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",600,0.6,1
1102,5,69,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",495,0.495,1
