"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"2","1","63","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","802","1"
"2","1","64","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1113","1"
"2","1","65","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","798","1"
"2","1","66","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","889","1"
"2","1","67","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","810","1"
"2","1","68","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","617","1"
"2","1","69","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","859","1"
"2","1","70","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","908","1"
"2","1","71","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","793","0"
"2","1","72","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1120","1"
"2","1","73","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1074","0"
"2","1","74","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1021","1"
"2","1","75","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1208","1"
"2","1","76","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","647","1"
"2","1","77","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","819","1"
"2","1","78","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1338","1"
"2","1","79","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","725","1"
"2","1","80","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","720","1"
"2","1","81","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","634","1"
"2","1","82","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1502","1"
"2","1","83","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","815","0"
"2","1","84","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1069","1"
"2","1","85","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","752","1"
"2","1","86","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1482","1"
"2","1","87","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","723","1"
"2","1","88","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","781","1"
"2","1","89","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1542","1"
"2","1","90","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","634","1"
"2","1","91","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","988","1"
"2","1","92","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1014","1"
"2","1","93","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","730","1"
"2","1","94","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1149","1"
"2","1","95","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","670","1"
"2","1","96","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","755","1"
"2","1","97","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","930","1"
"2","1","98","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","903","1"
"2","1","99","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","650","1"
"2","1","100","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","600","0"
"2","1","101","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","826","0"
"2","1","102","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","732","1"
"2","1","103","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","903","1"
"2","1","104","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1004","1"
"2","1","105","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1200","1"
"2","1","106","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","762","1"
"2","1","107","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1389","1"
"2","1","108","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","953","1"
"2","2","109","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","0","NA","NA"
"2","2","110","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1160","1"
"2","2","111","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1074","1"
"2","2","112","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","770","1"
"2","2","113","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","750","1"
"2","2","114","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","716","0"
"2","2","115","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1079","1"
"2","2","116","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","975","1"
"2","2","117","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","682","0"
"2","2","118","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","691","1"
"2","2","119","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1155","1"
"2","2","120","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","963","1"
"2","2","121","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","702","1"
"2","2","122","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","723","1"
"2","2","123","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1509","1"
"2","2","124","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","925","1"
"2","2","125","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","735","1"
"2","2","126","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","788","1"
"2","2","127","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","588","1"
"2","2","128","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","642","1"
"2","2","129","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1345","1"
"2","2","130","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","738","1"
"2","2","131","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1217","1"
"2","2","132","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","738","0"
"2","2","133","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","885","1"
"2","2","134","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1002","1"
"2","2","135","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","670","1"
"2","2","136","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","996","1"
"2","2","137","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","972","1"
"2","2","138","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","932","1"
"2","2","139","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1058","1"
"2","2","140","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","587","1"
"2","2","141","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","660","1"
"2","2","142","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","0","NA","NA"
"2","2","143","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","905","1"
"2","2","144","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1402","1"
"2","2","145","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1131","1"
"2","2","146","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","948","1"
"2","2","147","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","680","1"
"2","2","148","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","894","1"
"2","2","149","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1187","1"
"2","2","150","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","760","1"
"2","2","151","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","916","1"
"2","2","152","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","575","1"
"2","2","153","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","666","1"
"2","2","154","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","760","1"
"2","2","155","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1402","1"
"2","2","156","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","688","1"
"2","2","157","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","677","1"
"2","2","158","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","968","1"
"2","2","159","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","754","1"
"2","2","160","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","870","1"
"2","2","161","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","545","1"
"2","2","162","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1249","1"
"2","2","163","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","603","1"
"2","2","164","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1456","1"
"2","2","165","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","996","1"
"2","2","166","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","922","1"
