Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1147,1.147,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,m,1621,1.621,0
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,836,0.836,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1020,1.02,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1308,1.308,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,800,0.8,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,937,0.937,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,973,0.973,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,m,959,0.959,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,345,0.345,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,949,0.949,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,z,1079,1.079,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1307,1.307,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1008,1.008,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,448,0.448,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,600,0.6,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,2441,2.441,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,863,0.863,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1237,1.237,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,940,0.94,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1008,1.008,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,880,0.88,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,1141,1.141,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,m,1232,1.232,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1375,1.375,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1072,1.072,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,878,0.878,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,837,0.837,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1612,1.612,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,724,0.724,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,m,1168,1.168,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1826,1.826,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1185,1.185,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1803,1.803,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1770,1.77,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1083,1.083,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,968,0.968,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,m,1179,1.179,0
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1291,1.291,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,944,0.944,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,z,867,0.867,0
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,1280,1.28,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,805,0.805,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,m,814,0.814,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1230,1.23,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,m,2569,2.569,0
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,737,0.737,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,m,6413,6.413,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,856,0.856,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,2110,2.11,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,m,784,0.784,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1714,1.714,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,1286,1.286,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,1179,1.179,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,m,812,0.812,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,1020,1.02,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,701,0.701,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,m,970,0.97,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1251,1.251,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,3530,3.53,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,963,0.963,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,z,1205,1.205,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,725,0.725,0
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,424,0.424,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,656,0.656,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,767,0.767,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,921,0.921,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,606,0.606,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1375,1.375,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1216,1.216,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1080,1.08,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,853,0.853,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,z,1228,1.228,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1994,1.994,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1043,1.043,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1137,1.137,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1037,1.037,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1052,1.052,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,m,811,0.811,0
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,2171,2.171,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,764,0.764,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,631,0.631,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,630,0.63,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,983,0.983,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,904,0.904,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,701,0.701,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,906,0.906,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1263,1.263,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1461,1.461,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1235,1.235,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,762,0.762,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,980,0.98,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1094,1.094,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,3346,3.346,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,515,0.515,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,z,503,0.503,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1236,1.236,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,891,0.891,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,1296,1.296,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1028,1.028,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,788,0.788,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,909,0.909,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,m,641,0.641,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1288,1.288,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,877,0.877,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,563,0.563,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1061,1.061,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1539,1.539,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,974,0.974,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,1216,1.216,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,936,0.936,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1068,1.068,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1898,1.898,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,822,0.822,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,926,0.926,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,961,0.961,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,548,0.548,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1063,1.063,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,789,0.789,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,894,0.894,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,738,0.738,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,974,0.974,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,z,575,0.575,0
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,z,809,0.809,0
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,2297,2.297,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,2373,2.373,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,z,1181,1.181,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,3790,3.79,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,948,0.948,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1480,1.48,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,885,0.885,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,986,0.986,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1180,1.18,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1125,1.125,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,832,0.832,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,2008,2.008,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,3280,3.28,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1187,1.187,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,m,1181,1.181,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,893,0.893,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,754,0.754,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,1469,1.469,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1339,1.339,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,670,0.67,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1277,1.277,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,z,1042,1.042,0
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1192,1.192,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,881,0.881,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,z,1014,1.014,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,m,2094,2.094,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1273,1.273,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1119,1.119,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,811,0.811,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,852,0.852,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1035,1.035,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,730,0.73,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,2134,2.134,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,744,0.744,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,564,0.564,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1022,1.022,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1582,1.582,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,966,0.966,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1736,1.736,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,1243,1.243,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,m,2378,2.378,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1556,1.556,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,718,0.718,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,m,746,0.746,0
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,333,0.333,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1369,1.369,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,1483,1.483,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,1575,1.575,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1088,1.088,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,686,0.686,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,z,859,0.859,0
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,937,0.937,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1069,1.069,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,763,0.763,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1717,1.717,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,872,0.872,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,783,0.783,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,792,0.792,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,1184,1.184,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,1289,1.289,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,959,0.959,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1089,1.089,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,990,0.99,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,831,0.831,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,966,0.966,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1129,1.129,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1172,1.172,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,894,0.894,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,819,0.819,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1179,1.179,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,884,0.884,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,858,0.858,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,896,0.896,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,661,0.661,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,547,0.547,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,631,0.631,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,1094,1.094,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,675,0.675,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,1201,1.201,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,633,0.633,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,889,0.889,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,799,0.799,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,696,0.696,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,m,917,0.917,0
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,992,0.992,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,769,0.769,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,907,0.907,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,1887,1.887,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,828,0.828,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1284,1.284,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,953,0.953,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,891,0.891,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,816,0.816,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,617,0.617,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,985,0.985,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1019,1.019,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,715,0.715,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1320,1.32,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,700,0.7,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1033,1.033,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,1208,1.208,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1024,1.024,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,704,0.704,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,941,0.941,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,m,z,672,0.672,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,686,0.686,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,748,0.748,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,759,0.759,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,785,0.785,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,1115,1.115,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,1110,1.11,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,m,m,1330,1.33,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,741,0.741,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,z,m,784,0.784,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,m,z,554,0.554,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,717,0.717,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,1097,1.097,1
6003,self-matching,Matching,square.bmp,Father,Father,Close,z,z,694,0.694,1
6003,self-matching,Matching,triangle.bmp,Close,Close,Close,z,z,1411,1.411,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,z,z,515,0.515,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,631,0.631,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,663,0.663,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,1414,1.414,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,m,m,805,0.805,1
6003,self-matching,Nonmatching,square.bmp,Father,Father,Close,z,m,782,0.782,1
6003,self-matching,Nonmatching,circle.bmp,Stranger,Stranger,Stranger,z,m,808,0.808,1
6003,self-matching,Matching,circle.bmp,Stranger,Stranger,Stranger,m,z,736,0.736,1
6003,self-matching,Nonmatching,triangle.bmp,Close,Close,Close,m,m,860,0.86,1
