"Subject","Block","Trial","Matching","Speaker","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
7437530,3,70,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","other","Other","Stranger",889.79999999702,0.88979999999702,0
7437530,3,71,"Matching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",668.5,0.6685,1
7437530,3,72,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","self","Self","Self",514,0.514,1
7437601,1,1,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",778.800000011921,0.778800000011921,1
7437601,1,2,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",504.5,0.5045,1
7437601,1,3,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",234.800000011921,0.234800000011921,1
7437601,1,4,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1064.09999999404,1.06409999999404,1
7437601,1,5,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",304.699999988079,0.304699999988079,1
7437601,1,6,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",314.100000023842,0.314100000023842,0
7437601,1,7,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",497,0.497,0
7437601,1,8,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",675.799999982119,0.675799999982119,1
7437601,1,9,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",952.5,0.9525,0
7437601,1,10,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",1027.30000001192,1.02730000001192,1
7437601,1,11,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",813.5,0.8135,1
7437601,1,12,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",680.5,0.6805,1
7437601,1,13,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",849.59999999404,0.84959999999404,0
7437601,1,14,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",911.199999988079,0.911199999988079,1
7437601,1,15,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",884.59999999404,0.88459999999404,0
7437601,1,16,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",1332.5,1.3325,1
7437601,1,17,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",822.399999976158,0.822399999976158,1
7437601,1,18,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",1058.30000001192,1.05830000001192,1
7437601,1,19,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1535.09999999404,1.53509999999404,1
7437601,1,20,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",823.799999982119,0.823799999982119,1
7437601,1,21,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",719.300000011921,0.719300000011921,1
7437601,1,22,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",656.699999988079,0.656699999988079,0
7437601,1,23,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",798.90000000596,0.79890000000596,1
7437601,1,24,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",707,0.707,0
7437601,1,25,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",705.09999999404,0.70509999999404,1
7437601,1,26,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",928.5,0.9285,1
7437601,1,27,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",996.700000017881,0.996700000017881,1
7437601,1,28,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",932.700000017881,0.932700000017881,1
7437601,1,29,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1073.10000002384,1.07310000002384,1
7437601,1,30,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1010,1.01,1
7437601,1,31,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",714.5,0.7145,1
7437601,1,32,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1030.09999999404,1.03009999999404,0
7437601,1,33,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",693.700000017881,0.693700000017881,1
7437601,1,34,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",1178.70000001788,1.17870000001788,1
7437601,1,35,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",828.5,0.8285,1
7437601,1,36,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",711.59999999404,0.71159999999404,1
7437601,1,37,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",1133,1.133,1
7437601,1,38,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",884.5,0.8845,1
7437601,1,39,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",664.699999988079,0.664699999988079,1
7437601,1,40,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",511.700000017881,0.511700000017881,0
7437601,1,41,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1198,1.198,1
7437601,1,42,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",670.700000017881,0.670700000017881,1
7437601,1,43,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",522.40000000596,0.52240000000596,1
7437601,1,44,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1039,1.039,1
7437601,1,45,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1582.59999999404,1.58259999999404,1
7437601,1,46,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",731,0.731,1
7437601,1,47,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",910.59999999404,0.91059999999404,1
7437601,1,48,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",757.800000011921,0.757800000011921,1
7437601,1,49,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",1031.19999998808,1.03119999998808,1
7437601,1,50,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",723.399999976158,0.723399999976158,1
7437601,1,51,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",961.699999988079,0.961699999988079,1
7437601,1,52,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",667.09999999404,0.66709999999404,0
7437601,1,53,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",740.90000000596,0.74090000000596,1
7437601,1,54,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",647.40000000596,0.64740000000596,1
7437601,1,55,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",751.09999999404,0.75109999999404,1
7437601,1,56,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",588.5,0.5885,1
7437601,1,57,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",963.100000023842,0.963100000023842,1
7437601,1,58,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",451.299999982119,0.451299999982119,1
7437601,1,59,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",930,0.93,0
7437601,1,60,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",712.299999982119,0.712299999982119,1
7437601,1,61,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",372.899999976158,0.372899999976158,1
7437601,1,62,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",703.09999999404,0.70309999999404,1
7437601,1,63,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",933.59999999404,0.93359999999404,1
7437601,1,64,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",852,0.852,0
7437601,1,65,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1102.09999999404,1.10209999999404,1
7437601,1,66,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",598.199999988079,0.598199999988079,1
7437601,1,67,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",1094.40000000596,1.09440000000596,1
7437601,1,68,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",906.09999999404,0.90609999999404,0
7437601,1,69,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",567.40000000596,0.56740000000596,1
7437601,1,70,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",1176.59999999404,1.17659999999404,1
7437601,1,71,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",735.90000000596,0.73590000000596,1
7437601,1,72,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",1097.90000000596,1.09790000000596,0
7437601,2,2,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",647.199999988079,0.647199999988079,1
7437601,2,3,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",756.59999999404,0.75659999999404,0
7437601,2,4,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",885.09999999404,0.88509999999404,1
7437601,2,5,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",855.899999976158,0.855899999976158,0
7437601,2,6,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",271.699999988079,0.271699999988079,1
7437601,2,7,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",1044.19999998808,1.04419999998808,0
7437601,2,8,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",721.799999982119,0.721799999982119,1
7437601,2,9,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",908.5,0.9085,1
7437601,2,10,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",1069,1.069,0
7437601,2,11,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",647.899999976158,0.647899999976158,1
7437601,2,12,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",633.5,0.6335,1
7437601,2,13,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",750.5,0.7505,1
7437601,2,14,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",727.5,0.7275,1
7437601,2,15,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",817.700000017881,0.817700000017881,1
7437601,2,16,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",928.90000000596,0.92890000000596,1
7437601,2,17,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",673.300000011921,0.673300000011921,1
7437601,2,18,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",601.40000000596,0.60140000000596,0
7437601,2,19,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",764.199999988079,0.764199999988079,1
7437601,2,20,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",657.700000017881,0.657700000017881,1
7437601,2,21,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",758.799999982119,0.758799999982119,0
7437601,2,22,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",1555.19999998808,1.55519999998808,1
7437601,2,23,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1035.19999998808,1.03519999998808,0
7437601,2,24,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",870.899999976158,0.870899999976158,1
7437601,2,25,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",896.90000000596,0.89690000000596,1
7437601,2,26,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",655.699999988079,0.655699999988079,1
7437601,2,27,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1153.09999999404,1.15309999999404,0
7437601,2,28,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",748.5,0.7485,1
7437601,2,29,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",905.699999988079,0.905699999988079,1
7437601,2,30,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",828.299999982119,0.828299999982119,0
7437601,2,31,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",762,0.762,1
7437601,2,32,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",595.299999982119,0.595299999982119,1
7437601,2,33,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",448.300000011921,0.448300000011921,1
7437601,2,34,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",402.5,0.4025,0
7437601,2,35,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",869.09999999404,0.86909999999404,1
7437601,2,36,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",729,0.729,1
7437601,2,37,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",822.40000000596,0.82240000000596,1
7437601,2,38,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",420.40000000596,0.42040000000596,0
7437601,2,39,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1156.90000000596,1.15690000000596,1
