"Subject","Group","Condition","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
18409,2,"line",2,26,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",647,0.647,1
18409,2,"sad",2,27,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",764,0.764,1
18409,2,"sad",2,28,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1004,1.004,1
18409,2,"line",2,29,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",843,0.843,1
18409,2,"line",2,30,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",784,0.784,1
18409,2,"neutral",2,31,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",928,0.928,0
18409,2,"line",2,32,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",954,0.954,1
18409,2,"line",2,33,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",811,0.811,1
18409,2,"happy",2,34,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",865,0.865,1
18409,2,"happy",2,35,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",917,0.917,1
18409,2,"happy",2,36,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",672,0.672,1
18409,2,"neutral",2,37,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",844,0.844,0
18409,2,"line",2,38,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1066,1.066,1
18409,2,"line",2,39,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",854,0.854,1
18409,2,"line",2,40,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",322,0.322,1
18409,2,"line",2,41,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",413,0.413,0
18409,2,"sad",2,42,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",676,0.676,1
18409,2,"happy",2,43,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",711,0.711,1
18409,2,"sad",2,44,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",633,0.633,1
18409,2,"sad",2,45,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",927,0.927,1
18409,2,"neutral",2,46,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",897,0.897,1
18409,2,"happy",2,47,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",780,0.78,1
18409,2,"line",2,48,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",845,0.845,0
18409,2,"happy",2,49,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1008,1.008,1
18409,2,"sad",2,50,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","0",1500,1.5,0
18409,2,"neutral",2,51,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",851,0.851,1
18409,2,"happy",2,52,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1311,1.311,1
18409,2,"happy",2,53,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",489,0.489,1
18409,2,"sad",2,54,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",709,0.709,1
18409,2,"sad",2,55,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",840,0.84,1
18409,2,"happy",2,56,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",861,0.861,1
18409,2,"sad",2,57,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",545,0.545,1
18409,2,"neutral",2,58,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",803,0.803,1
18409,2,"neutral",2,59,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",641,0.641,1
18409,2,"happy",2,60,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",1087,1.087,0
18409,2,"line",2,61,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",602,0.602,0
18409,2,"sad",2,62,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",689,0.689,1
18409,2,"sad",2,63,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",677,0.677,1
18409,2,"neutral",2,64,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",801,0.801,1
18409,2,"neutral",2,65,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1008,1.008,1
18409,2,"happy",2,66,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1327,1.327,1
18409,2,"line",2,67,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1344,1.344,1
18409,2,"sad",2,68,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",914,0.914,0
18409,2,"sad",2,69,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",892,0.892,1
18409,2,"happy",2,70,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",823,0.823,1
18409,2,"sad",2,71,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",621,0.621,1
18409,2,"neutral",2,72,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",708,0.708,0
18409,2,"happy",2,73,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",567,0.567,1
18409,2,"line",2,74,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1151,1.151,1
18409,2,"neutral",2,75,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",457,0.457,1
18409,2,"line",2,76,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",813,0.813,1
18409,2,"line",2,77,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",763,0.763,1
18409,2,"happy",2,78,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",581,0.581,0
18409,2,"neutral",2,79,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1139,1.139,1
18409,2,"neutral",2,80,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1317,1.317,1
18409,2,"line",3,1,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",1306,1.306,0
18409,2,"neutral",3,2,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",245,0.245,1
18409,2,"happy",3,3,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",618,0.618,1
18409,2,"sad",3,4,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",1104,1.104,0
18409,2,"sad",3,5,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",243,0.243,0
18409,2,"line",3,6,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",153,0.153,0
18409,2,"neutral",3,7,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",507,0.507,1
18409,2,"happy",3,8,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",164,0.164,0
18409,2,"happy",3,9,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",301,0.301,1
18409,2,"sad",3,10,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",136,0.136,0
18409,2,"happy",3,11,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",107,0.107,0
18409,2,"happy",3,12,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",205,0.205,1
18409,2,"neutral",3,13,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",84,0.084,0
18409,2,"line",3,14,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",160,0.16,1
18409,2,"happy",3,15,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",208,0.208,0
18409,2,"happy",3,16,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",631,0.631,0
18409,2,"sad",3,17,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",724,0.724,1
18409,2,"neutral",3,18,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1223,1.223,1
18409,2,"line",3,19,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",845,0.845,1
18409,2,"happy",3,20,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",460,0.46,1
18409,2,"line",3,21,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",246,0.246,0
18409,2,"line",3,22,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",468,0.468,0
18409,2,"sad",3,23,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",512,0.512,0
18409,2,"line",3,24,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",195,0.195,0
18409,2,"sad",3,25,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",267,0.267,0
18409,2,"line",3,26,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",54,0.054,0
18409,2,"neutral",3,27,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",12,0.012,0
18409,2,"happy",3,28,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",3,0.003,1
18409,2,"happy",3,29,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",49,0.049,0
18409,2,"sad",3,30,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",55,0.055,1
18409,2,"sad",3,31,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",107,0.107,1
18409,2,"neutral",3,32,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",47,0.047,0
18409,2,"line",3,33,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",291,0.291,1
18409,2,"sad",3,34,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1,0.001,1
18409,2,"happy",3,35,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",46,0.046,0
18409,2,"neutral",3,36,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",171,0.171,0
18409,2,"happy",3,37,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",36,0.036,0
18409,2,"line",3,38,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",217,0.217,1
18409,2,"neutral",3,39,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",120,0.12,1
18409,2,"line",3,40,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",130,0.13,1
18409,2,"sad",3,41,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",36,0.036,0
18409,2,"sad",3,42,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",154,0.154,0
18409,2,"neutral",3,43,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",539,0.539,0
18409,2,"neutral",3,44,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",517,0.517,1
18409,2,"line",3,45,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",367,0.367,1
18409,2,"happy",3,46,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",447,0.447,0
18409,2,"line",3,47,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",118,0.118,1
18409,2,"sad",3,48,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",328,0.328,0
18409,2,"sad",3,49,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",521,0.521,0
18409,2,"sad",3,50,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",139,0.139,1
18409,2,"happy",3,51,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",349,0.349,0
18409,2,"happy",3,52,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",943,0.943,0
18409,2,"sad",3,53,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",168,0.168,0
18409,2,"neutral",3,54,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",193,0.193,0
18409,2,"line",3,55,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",319,0.319,0
18409,2,"neutral",3,56,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",170,0.17,1
18409,2,"sad",3,57,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",483,0.483,1
18409,2,"happy",3,58,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",157,0.157,1
18409,2,"sad",3,59,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",782,0.782,0
18409,2,"line",3,60,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",47,0.047,0
18409,2,"sad",3,61,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",180,0.18,0
18409,2,"sad",3,62,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",987,0.987,1
18409,2,"happy",3,63,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",563,0.563,0
18409,2,"neutral",3,64,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",235,0.235,0
18409,2,"line",3,65,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",321,0.321,0
18409,2,"neutral",3,66,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",187,0.187,1
18409,2,"neutral",3,67,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",251,0.251,0
18409,2,"neutral",3,68,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",225,0.225,0
18409,2,"sad",3,69,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",87,0.087,1
18409,2,"happy",3,70,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",58,0.058,1
18409,2,"neutral",3,71,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",23,0.023,0
18409,2,"line",3,72,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",221,0.221,0
18409,2,"neutral",3,73,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",1084,1.084,0
18409,2,"line",3,74,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",776,0.776,1
18409,2,"line",3,75,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",847,0.847,1
18409,2,"neutral",3,76,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",813,0.813,1
18409,2,"neutral",3,77,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",882,0.882,1
18409,2,"happy",3,78,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",566,0.566,1
18409,2,"line",3,79,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1191,1.191,1
18409,2,"happy",3,80,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",583,0.583,1
18409,2,"happy",4,1,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",972,0.972,1
18409,2,"sad",4,2,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",1077,1.077,0
18409,2,"happy",4,3,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1112,1.112,1
18409,2,"neutral",4,4,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",827,0.827,1
18409,2,"sad",4,5,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",672,0.672,1
18409,2,"neutral",4,6,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",749,0.749,1
18409,2,"sad",4,7,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1110,1.11,1
18409,2,"line",4,8,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",760,0.76,1
18409,2,"neutral",4,9,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",608,0.608,1
18409,2,"neutral",4,10,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",679,0.679,1
18409,2,"neutral",4,11,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",612,0.612,1
