"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"30","21","83","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","897","0.897","0"
"30","21","84","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","719","0.719","0"
"30","22","85","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","694","0.694","0"
"30","22","86","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","859","0.859","0"
"30","22","87","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","946","0.946","0"
"30","22","88","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","650","0.65","1"
"30","23","89","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1052","1.052","0"
"30","23","90","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","900","0.9","0"
"30","23","91","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","897","0.897","0"
"30","23","92","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","604","0.604","0"
"30","24","93","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","538","0.538","1"
"30","24","94","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","679","0.679","0"
"30","24","95","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","791","0.791","0"
"30","24","96","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","832","0.832","0"
"30","25","97","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","750","0.75","0"
"30","25","98","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1064","1.064","0"
"30","25","99","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","674","0.674","0"
"30","25","100","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","839","0.839","0"
"30","26","101","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","892","0.892","0"
"30","26","102","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1217","1.217","0"
"30","26","103","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1100","1.1","0"
"30","26","104","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","547","0.547","0"
"30","27","105","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1128","1.128","0"
"30","27","106","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1310","1.31","0"
"30","27","107","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","814","0.814","0"
"30","27","108","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","844","0.844","0"
"30","28","109","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","673","0.673","0"
"30","28","110","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","654","0.654","0"
"30","28","111","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","681","0.681","0"
"30","28","112","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","827","0.827","0"
"30","29","113","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","764","0.764","0"
"30","29","114","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","694","0.694","0"
"30","29","115","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","752","0.752","0"
"30","29","116","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","690","0.69","0"
"30","30","117","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","746","0.746","0"
"30","30","118","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","568","0.568","0"
"30","30","119","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","783","0.783","0"
"30","30","120","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","724","0.724","0"
"30","31","121","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","605","0.605","0"
"30","31","122","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","857","0.857","0"
"30","31","123","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","601","0.601","0"
"30","31","124","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","925","0.925","0"
"30","32","125","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","537","0.537","0"
"30","32","126","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","793","0.793","0"
"30","32","127","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","882","0.882","0"
"30","32","128","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","789","0.789","0"
"31","1","1","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","2031","2.031","1"
"31","1","2","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1269","1.269","1"
"31","1","3","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1510","1.51","1"
"31","1","4","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1144","1.144","0"
"31","2","5","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","2015","2.015","0"
"31","2","6","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1953","1.953","1"
"31","2","7","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","787","0.787","1"
"31","2","8","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1564","1.564","0"
"31","3","9","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","764","0.764","1"
"31","3","10","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1675","1.675","1"
"31","3","11","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","2987","2.987","1"
"31","3","12","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","868","0.868","1"
"31","4","13","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1248","1.248","1"
"31","4","14","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","989","0.989","1"
"31","4","15","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1446","1.446","1"
"31","4","16","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1416","1.416","1"
"31","5","17","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1814","1.814","1"
"31","5","18","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","883","0.883","1"
"31","5","19","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1039","1.039","1"
"31","5","20","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1533","1.533","1"
"31","6","21","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","846","0.846","1"
"31","6","22","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1427","1.427","1"
"31","6","23","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","715","0.715","1"
"31","6","24","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","938","0.938","0"
"31","7","25","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","672","0.672","1"
"31","7","26","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","813","0.813","1"
"31","7","27","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1399","1.399","1"
"31","7","28","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1081","1.081","1"
"31","8","29","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1210","1.21","1"
"31","8","30","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1306","1.306","1"
"31","8","31","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","782","0.782","1"
"31","8","32","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","823","0.823","1"
"31","9","33","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1083","1.083","1"
"31","9","34","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","973","0.973","1"
"31","9","35","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","798","0.798","1"
"31","9","36","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1162","1.162","1"
"31","10","37","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1396","1.396","1"
"31","10","38","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","688","0.688","1"
"31","10","39","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","915","0.915","1"
"31","10","40","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1187","1.187","1"
"31","11","41","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1605","1.605","1"
"31","11","42","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1584","1.584","1"
"31","11","43","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1209","1.209","1"
"31","11","44","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1929","1.929","1"
"31","12","45","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1406","1.406","1"
"31","12","46","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1324","1.324","1"
"31","12","47","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1270","1.27","1"
"31","12","48","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","814","0.814","1"
"31","13","49","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1211","1.211","1"
"31","13","50","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","872","0.872","1"
"31","13","51","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1031","1.031","1"
"31","13","52","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","845","0.845","1"
"31","14","53","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","843","0.843","1"
"31","14","54","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1272","1.272","1"
"31","14","55","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","803","0.803","1"
"31","14","56","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","811","0.811","1"
"31","15","57","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","630","0.63","1"
"31","15","58","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1277","1.277","1"
"31","15","59","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","727","0.727","1"
"31","15","60","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1306","1.306","1"
"31","16","61","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1396","1.396","1"
"31","16","62","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1035","1.035","1"
"31","16","63","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1048","1.048","1"
"31","16","64","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1654","1.654","1"
"31","17","65","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","626","0.626","1"
"31","17","66","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","805","0.805","1"
"31","17","67","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","835","0.835","1"
"31","17","68","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1441","1.441","1"
