Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,314.329399960116,0.314329399960116,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,350.059400021564,0.350059400021564,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,362.572899961378,0.362572899961378,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,275.525200006086,0.275525200006086,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,326.905599969905,0.326905599969905,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,274.285299994517,0.274285299994517,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,334.31439998094,0.33431439998094,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,327.032000001054,0.327032000001054,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,319.562399992719,0.319562399992719,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,435.284000006504,0.435284000006504,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,294.068599992897,0.294068599992897,0
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,346.845699998084,0.346845699998084,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,337.718199996743,0.337718199996743,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,472.544699965511,0.472544699965511,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,374.705800029915,0.374705800029915,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,316.815300029703,0.316815300029703,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,287.366400007159,0.287366400007159,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,415.023399982601,0.415023399982601,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,486.257900018245,0.486257900018245,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,273.997500014957,0.273997500014957,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,511.670100037009,0.511670100037009,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,528.135900036432,0.528135900036432,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,458.517999970354,0.458517999970354,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,334.3246000004,0.3343246000004,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,416.167699964717,0.416167699964717,0
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,411.232000042219,0.411232000042219,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,496.521699998993,0.496521699998993,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,260.349699994549,0.260349699994549,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,202.902799996082,0.202902799996082,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,235.203399963211,0.235203399963211,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,394.927399989683,0.394927399989683,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,559.741400007624,0.559741400007624,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,488.217000034638,0.488217000034638,0
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,433.696699969005,0.433696699969005,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,243.01200004993,0.24301200004993,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,422.442399954889,0.422442399954889,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,401.34029998444,0.40134029998444,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,438.557000015862,0.438557000015862,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,391.332599974703,0.391332599974703,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,370.244599995203,0.370244599995203,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,476.538000046276,0.476538000046276,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,426.909500034526,0.426909500034526,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,398.768000013661,0.398768000013661,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,401.844199979678,0.401844199979678,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,357.728399976622,0.357728399976622,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,238.636099966243,0.238636099966243,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,513.652199995704,0.513652199995704,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,265.313000010792,0.265313000010792,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,273.814800020773,0.273814800020773,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,345.600899949204,0.345600899949204,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,361.777899961453,0.361777899961453,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,318.746699951589,0.318746699951589,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,346.326599945314,0.346326599945314,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,392.251299985219,0.392251299985219,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,277.967999980319,0.277967999980319,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,373.590900038835,0.373590900038835,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,344.865199993365,0.344865199993365,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,413.976599986199,0.413976599986199,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,311.154399998486,0.311154399998486,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,389.95389995398,0.38995389995398,0
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,267.890299961437,0.267890299961437,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,344.702999980655,0.344702999980655,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,489.615399972536,0.489615399972536,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,429.164399974979,0.429164399974979,0
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,369.085700018331,0.369085700018331,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,385.643600020558,0.385643600020558,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,475.558799982537,0.475558799982537,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,425.55889999494,0.42555889999494,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,365.127699973527,0.365127699973527,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,271.188799990341,0.271188799990341,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,397.190399991814,0.397190399991814,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,457.066099974327,0.457066099974327,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,436.094400007278,0.436094400007278,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,495.503099984489,0.495503099984489,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,337.429100007284,0.337429100007284,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,449.043700005859,0.449043700005859,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,477.887000015471,0.477887000015471,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,556.463499960955,0.556463499960955,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,404.047799995169,0.404047799995169,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,446.270800021011,0.446270800021011,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,235.226100019645,0.235226100019645,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,355.679799977224,0.355679799977224,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,364.20370003907,0.36420370003907,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,387.340000015683,0.387340000015683,0
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,393.200799939223,0.393200799939223,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,334.307099983562,0.334307099983562,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,374.728899972979,0.374728899972979,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,400.228299957234,0.400228299957234,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,370.329199999105,0.370329199999105,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,342.675899970345,0.342675899970345,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,435.880700009875,0.435880700009875,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,385.092400014401,0.385092400014401,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,281.465000007302,0.281465000007302,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,234.079300018493,0.234079300018493,1
1,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,362.809600017499,0.362809600017499,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,360.92240002472,0.36092240002472,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,529.758499993477,0.529758499993477,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,287.149900046643,0.287149900046643,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,446.307600010186,0.446307600010186,1
1,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,363.504599954467,0.363504599954467,1
1,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,403.623599966522,0.403623599966522,1
